SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,56,懸浮微粒,普通,3.2,0.34,25,32,19,10,4.8,37,2,2015-03-01 22:00
三重,新北市,36,,良好,2.2,1.61,,47,10,36,,,2,2015-03-01 22:00
三義,苗栗縣,24,,良好,1.3,0.31,29,20,6,5.8,5.6,37,1,2015-03-01 22:00
土城,新北市,26,,良好,1.7,0.42,27,32,22,14,1.7,147,2,2015-03-01 22:00
士林,臺北市,33,,良好,0.8,0.32,39,32,17,8,2,110,1,2015-03-01 22:00
大同,臺北市,43,,良好,2.6,0.99,,57,20,30,,,2,2015-03-01 22:00
大里,臺中市,35,,良好,1.7,0.48,15,21,5,17,2.2,325,1,2015-03-01 22:00
大園,桃園市,41,,良好,1.9,0.29,36,51,14,11,6.3,94,2,2015-03-01 22:00
大寮,高雄市,72,懸浮微粒,普通,6.3,0.6,8.3,102,17,28,1.9,297,2,2015-03-01 22:00
小港,高雄市,80,懸浮微粒,普通,1.5,0.74,11,131,23,28,1.9,320,2,2015-03-01 22:00
中山,臺北市,44,,良好,1.3,0.59,23,59,9,23,2.6,124,1,2015-03-01 22:00
中壢,桃園市,39,,良好,2.3,0.85,12,30,12,28,1.2,220,1,2015-03-01 22:00
仁武,高雄市,86,懸浮微粒,普通,4.5,0.62,13,121,25,26,3,322,2,2015-03-01 22:00
斗六,雲林縣,52,懸浮微粒,普通,0.6,0.43,17,31,12,15,2.1,38,2,2015-03-01 22:00
冬山,宜蘭縣,28,,良好,1.2,0.35,33,21,10,6.1,1.8,339,1,2015-03-01 22:00
古亭,臺北市,33,,良好,1.8,0.43,23,44,21,16,2.9,111,2,2015-03-01 22:00
左營,高雄市,69,懸浮微粒,普通,3.9,0.62,12,99,27,25,2.4,326,2,2015-03-01 22:00
平鎮,桃園市,41,,良好,2.1,0.48,20,55,24,19,2.8,71,2,2015-03-01 22:00
永和,新北市,30,,良好,2,0.47,25,39,16,15,1.9,100,2,2015-03-01 22:00
安南,臺南市,80,懸浮微粒,普通,2.7,0.51,18,62,17,17,3.9,48,2,2015-03-01 22:00
朴子,嘉義縣,80,懸浮微粒,普通,10,0.6,5.5,54,22,27,2.7,69,2,2015-03-01 22:00
汐止,新北市,30,,良好,2.7,0.41,23,38,20,19,0.7,78,2,2015-03-01 22:00
竹山,南投縣,57,懸浮微粒,普通,0.8,0.51,12,46,21,20,1.6,49,3,2015-03-01 22:00
竹東,新竹縣,29,,良好,0.1,0.31,35,28,16,4.9,2.7,66,2,2015-03-01 22:00
西屯,臺中市,30,,良好,0.7,0.31,23,20,12,8.6,3.9,59,2,2015-03-01 22:00
沙鹿,臺中市,33,,良好,1,0.35,26,21,7,9.8,5.7,34,1,2015-03-01 22:00
宜蘭,宜蘭縣,24,,良好,0.9,0.34,29,24,7,5,1.1,199,1,2015-03-01 22:00
忠明,臺中市,32,,良好,1.7,0.44,15,23,12,16,1.7,57,2,2015-03-01 22:00
松山,臺北市,20,,良好,0.3,0.53,21,28,20,22,1.4,79,2,2015-03-01 22:00
板橋,新北市,33,,良好,2.1,0.58,18,46,16,24,1.5,111,2,2015-03-01 22:00
林口,新北市,32,,良好,1.2,0.3,35,35,17,5.9,1.8,62,2,2015-03-01 22:00
林園,高雄市,66,懸浮微粒,普通,4.9,0.53,15,87,28,23,0.7,60,3,2015-03-01 22:00
花蓮,花蓮縣,21,,良好,1.2,0.41,25,12,0,10,2.4,314,1,2015-03-01 22:00
金門,金門縣,29,,良好,1,0.36,34,28,10,4.9,3.6,70,1,2015-03-01 22:00
前金,高雄市,78,懸浮微粒,普通,4.3,0.67,12,123,29,27,3.7,15,2,2015-03-01 22:00
前鎮,高雄市,72,懸浮微粒,普通,4.3,0.76,7.6,109,25,29,1.7,307,2,2015-03-01 22:00
南投,南投縣,49,,良好,1.8,0.51,12,43,14,19,0.9,28,2,2015-03-01 22:00
屏東,屏東縣,72,懸浮微粒,普通,3.1,0.5,19,98,26,18,2.1,265,3,2015-03-01 22:00
恆春,屏東縣,32,,良好,1.2,0.27,39,13,6,1.9,11,35,1,2015-03-01 22:00
美濃,高雄市,66,懸浮微粒,普通,3.1,0.56,18,84,27,17,1.9,277,3,2015-03-01 22:00
苗栗,苗栗縣,27,,良好,1.5,0.38,28,18,14,11,4,58,1,2015-03-01 22:00
埔里,南投縣,39,,良好,1.8,0.44,33,44,26,13,0.6,284,2,2015-03-01 22:00
桃園,桃園市,19,,良好,2.2,0.43,23,17,14,16,1.7,97,2,2015-03-01 22:00
馬公,澎湖縣,31,,良好,0.7,0.32,37,28,13,2.4,6.9,87,2,2015-03-01 22:00
馬祖,連江縣,40,,良好,1.8,0.28,48,27,17,4.4,4.2,53,1,2015-03-01 22:00
基隆,基隆市,34,,良好,0.9,0.3,41,26,15,5.6,1.5,87,2,2015-03-01 22:00
崙背,雲林縣,69,懸浮微粒,普通,2.4,0.45,19,49,19,13,3.2,286,2,2015-03-01 22:00
淡水,新北市,32,,良好,1.3,0.29,39,33,15,4.1,,,1,2015-03-01 22:00
麥寮,雲林縣,83,懸浮微粒,普通,2.8,0.37,26,42,16,11,5.1,83,2,2015-03-01 22:00
善化,臺南市,74,懸浮微粒,普通,1.9,0.42,19,64,22,13,4.2,351,2,2015-03-01 22:00
復興,高雄市,74,懸浮微粒,普通,3.6,0.77,9.1,105,24,29,1,132,2,2015-03-01 22:00
湖口,新竹縣,33,,良好,1.7,0.34,31,38,20,7.7,4.1,61,2,2015-03-01 22:00
菜寮,新北市,27,,良好,1,0.41,28,37,21,13,3.3,85,2,2015-03-01 22:00
陽明,臺北市,37,,良好,1.1,0.24,45,8,2,1.3,,,1,2015-03-01 22:00
新竹,新竹市,31,,良好,1.7,0.42,22,35,24,17,3.7,61,2,2015-03-01 22:00
新店,新北市,27,,良好,2.8,0.37,32,35,24,11,1.9,129,2,2015-03-01 22:00
新莊,新北市,29,,良好,1.4,0.38,33,32,19,10,4.5,87,2,2015-03-01 22:00
新港,嘉義縣,67,懸浮微粒,普通,1.8,0.4,21,39,13,9.2,3.5,51,2,2015-03-01 22:00
新營,臺南市,72,懸浮微粒,普通,2.1,0.42,19,51,16,14,2.7,37,2,2015-03-01 22:00
楠梓,高雄市,87,懸浮微粒,普通,4.6,0.58,13,125,21,23,2.7,313,2,2015-03-01 22:00
萬里,新北市,60,懸浮微粒,普通,2.4,0.22,47,71,22,3.6,4.6,54,2,2015-03-01 22:00
萬華,臺北市,23,,良好,1.5,0.46,24,35,15,23,2.6,103,1,2015-03-01 22:00
