SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,44,,良好,3.1,0.24,49,42,21,4.2,5.5,35,3,2015-02-08 05:00
三重,新北市,39,,良好,1.6,0.72,,31,17,24,,,2,2015-02-08 05:00
三義,苗栗縣,41,,良好,1.4,0.3,48,42,22,4.8,7,46,2,2015-02-08 05:00
土城,新北市,42,,良好,1.5,0.35,50,33,27,5.7,2.3,310,3,2015-02-08 05:00
士林,臺北市,44,,良好,1.7,0.31,52,12,16,5.1,1.8,196,2,2015-02-08 05:00
大同,臺北市,48,,良好,1.3,0.61,,46,11,21,,,2,2015-02-08 05:00
大里,臺中市,54,懸浮微粒,普通,2.6,0.29,45,44,14,7.2,3,35,3,2015-02-08 05:00
大園,桃園市,48,,良好,2.1,0.31,58,61,25,3.7,9,55,2,2015-02-08 05:00
大寮,高雄市,72,懸浮微粒,普通,2.4,0.42,18,93,65,18,2.2,254,8,2015-02-08 05:00
小港,高雄市,72,懸浮微粒,普通,2.4,0.41,21,81,47,16,3,66,6,2015-02-08 05:00
中山,臺北市,49,,良好,2.3,0.42,46,47,14,9.6,1.1,257,2,2015-02-08 05:00
中壢,桃園市,51,懸浮微粒,普通,1.7,0.38,49,61,31,8,1.7,121,3,2015-02-08 05:00
仁武,高雄市,75,懸浮微粒,普通,3.8,0.41,19,92,43,14,2.9,315,5,2015-02-08 05:00
斗六,雲林縣,58,懸浮微粒,普通,3,0.31,23,60,31,13,3.7,42,4,2015-02-08 05:00
冬山,宜蘭縣,42,,良好,1.5,0.27,51,33,18,3.4,3.4,43,2,2015-02-08 05:00
古亭,臺北市,43,,良好,1.2,0.38,43,35,20,9.2,0.8,45,2,2015-02-08 05:00
左營,高雄市,64,懸浮微粒,普通,2.1,0.43,22,63,44,14,3.4,12,5,2015-02-08 05:00
平鎮,桃園市,41,,良好,2.3,0.36,48,47,18,6.8,3.4,40,2,2015-02-08 05:00
永和,新北市,36,,良好,1.8,0.7,33,34,23,18,1.3,238,2,2015-02-08 05:00
安南,臺南市,56,懸浮微粒,普通,2.4,0.36,23,53,24,11,3.7,40,3,2015-02-08 05:00
朴子,嘉義縣,56,懸浮微粒,普通,1.4,0.3,43,57,16,6.5,4.2,82,2,2015-02-08 05:00
汐止,新北市,44,,良好,1.5,0.31,53,38,24,4.9,2.1,75,2,2015-02-08 05:00
竹山,南投縣,70,懸浮微粒,普通,2.3,0.45,6,88,50,20,1,31,6,2015-02-08 05:00
竹東,新竹縣,47,,良好,1.4,0.3,51,44,27,4.1,2.7,47,3,2015-02-08 05:00
西屯,臺中市,54,懸浮微粒,普通,1.3,0.3,49,49,19,3.8,6.4,69,3,2015-02-08 05:00
沙鹿,臺中市,53,懸浮微粒,普通,1.6,0.29,50,46,18,4.6,6.8,205,2,2015-02-08 05:00
宜蘭,宜蘭縣,40,,良好,0.8,0.29,49,28,20,3.3,2.2,80,2,2015-02-08 05:00
忠明,臺中市,50,,良好,1.6,0.32,44,42,22,5.2,1.7,22,3,2015-02-08 05:00
松山,臺北市,46,,良好,1.7,0.32,55,23,15,5,1.8,60,2,2015-02-08 05:00
板橋,新北市,44,,良好,0,0.33,52,38,25,6,3.3,326,2,2015-02-08 05:00
林口,新北市,50,,良好,1.5,0.3,60,45,29,2.5,2.2,87,2,2015-02-08 05:00
林園,高雄市,55,懸浮微粒,普通,9.1,0.5,13,56,49,25,4.1,318,6,2015-02-08 05:00
花蓮,花蓮縣,27,,良好,1.3,0.26,32,16,5,7.7,4,67,1,2015-02-08 05:00
金門,金門縣,62,懸浮微粒,普通,5.1,0.49,25,93,54,13,2.4,90,4,2015-02-08 05:00
前金,高雄市,68,懸浮微粒,普通,1.6,0.44,24,78,44,14,3.9,25,5,2015-02-08 05:00
前鎮,高雄市,68,懸浮微粒,普通,2.2,0.43,22,78,43,14,3.1,63,5,2015-02-08 05:00
南投,南投縣,64,懸浮微粒,普通,1.4,0.29,35,65,31,7.9,2.4,294,4,2015-02-08 05:00
屏東,屏東縣,76,懸浮微粒,普通,1,0.43,23,95,45,12,2.8,271,7,2015-02-08 05:00
恆春,屏東縣,78,懸浮微粒,普通,2.1,0.42,42,109,51,4.9,4.7,36,6,2015-02-08 05:00
美濃,高雄市,74,懸浮微粒,普通,0.9,0.43,21,92,48,9,0.8,68,6,2015-02-08 05:00
苗栗,苗栗縣,46,,良好,3.3,0.32,45,37,28,7.4,3.4,48,3,2015-02-08 05:00
埔里,南投縣,61,懸浮微粒,普通,1.6,0.53,17,64,50,12,1.2,305,6,2015-02-08 05:00
桃園,桃園市,45,,良好,0.8,0.31,54,25,23,3.9,1.4,201,2,2015-02-08 05:00
馬公,澎湖縣,42,,良好,1.8,0.24,45,37,22,2.3,6,86,3,2015-02-08 05:00
馬祖,連江縣,54,懸浮微粒,普通,3.1,0.34,52,62,45,5.7,4,48,4,2015-02-08 05:00
基隆,基隆市,47,,良好,1.3,0.31,57,39,33,2.6,1.5,109,2,2015-02-08 05:00
崙背,雲林縣,60,懸浮微粒,普通,1.4,0.38,35,76,37,9.9,6,255,5,2015-02-08 05:00
淡水,新北市,45,,良好,1.7,0.32,54,42,23,1.5,,,2,2015-02-08 05:00
麥寮,雲林縣,61,懸浮微粒,普通,2,0.28,51,73,28,4.5,7.2,65,3,2015-02-08 05:00
善化,臺南市,62,懸浮微粒,普通,3.4,0.38,16,68,42,13,3.9,31,4,2015-02-08 05:00
復興,高雄市,66,懸浮微粒,普通,2.2,0.47,17,79,52,14,1.4,116,6,2015-02-08 05:00
湖口,新竹縣,44,,良好,2,0.3,53,40,20,4.2,4.5,45,2,2015-02-08 05:00
菜寮,新北市,36,,良好,0.8,0.32,43,37,23,4.6,1.9,278,2,2015-02-08 05:00
陽明,臺北市,48,,良好,1.3,0.32,58,5,1,2.6,,,1,2015-02-08 05:00
新竹,新竹市,41,,良好,1.3,0.38,50,44,28,7.3,2.3,62,3,2015-02-08 05:00
新店,新北市,40,,良好,1.5,0.31,49,27,27,5.6,0.7,123,2,2015-02-08 05:00
新莊,新北市,44,,良好,1.2,0.36,52,42,28,5.3,5.5,4.5,2,2015-02-08 05:00
新港,嘉義縣,66,懸浮微粒,普通,2.4,0.32,42,75,29,4.3,5.8,189,4,2015-02-08 05:00
新營,臺南市,70,懸浮微粒,普通,1.9,0.36,16,93,39,14,3.7,69,4,2015-02-08 05:00
楠梓,高雄市,72,懸浮微粒,普通,2.5,0.4,19,82,42,13,3.7,299,5,2015-02-08 05:00
萬里,新北市,59,懸浮微粒,普通,2.5,0.33,62,70,30,2.8,12,29,2,2015-02-08 05:00
萬華,臺北市,34,,良好,1.2,0.6,41,27,20,12,0.7,327,2,2015-02-08 05:00
嘉義,嘉義市,65,懸浮微粒,普通,2.5,0.42,12,80,38,15,3.1,7.2,5,2015-02-08 05:00
彰化,彰化縣,52,懸浮微粒,普通,2.4,0.29,49,35,19,3.4,4.1,52,3,2015-02-08 05:00
臺西,雲林縣,45,,良好,1.3,0.26,53,44,18,3.9,9.4,29,2,2015-02-08 05:00
臺東,臺東縣,21,,良好,0.9,0.23,25,13,8,1.2,2.3,297,1,2015-02-08 05:00
臺南,臺南市,54,懸浮微粒,普通,2.4,0.4,25,55,33,12,3,51,3,2015-02-08 05:00
鳳山,高雄市,82,懸浮微粒,普通,4.4,0.38,19,114,39,13,3.1,350,5,2015-02-08 05:00
潮州,屏東縣,88,懸浮微粒,普通,1.4,0.42,18,115,54,11,1.7,56,7,2015-02-08 05:00
線西,彰化縣,50,,良好,1.9,0.29,51,43,26,3.5,8.1,40,2,2015-02-08 05:00
橋頭,高雄市,62,懸浮微粒,普通,2.8,0.39,21,68,47,12,3.4,64,5,2015-02-08 05:00
頭份,苗栗縣,49,,良好,2,0.34,50,51,24,6.6,2.8,68,2,2015-02-08 05:00
龍潭,桃園市,45,,良好,3.9,0.33,52,44,23,7.5,3.4,56,2,2015-02-08 05:00
豐原,臺中市,37,,良好,1.6,0.3,45,15,16,5.2,2.8,88,2,2015-02-08 05:00
關山,臺東縣,19,,良好,1,,15,17,11,2.3,0.6,337,1,2015-02-08 05:00
觀音,桃園市,48,,良好,1.7,0.31,57,43,18,2.3,5.1,64,2,2015-02-08 05:00
