SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,38,,良好,2.8,0.31,,,,9.7,4.6,225,1,14.47,4.81,2015-08-14 10:00
關山,臺東縣,21,,良好,1.2,,18,22,8,2.1,1.2,165,1,4.2,2.09,2015-08-14 10:00
馬公,澎湖縣,0,,,1.7,0.23,24,9,8,5.2,3,173,1,8.18,2.96,2015-08-14 10:00
金門,金門縣,27,,良好,3.3,0.13,24,27,9,6.5,5.8,210,1,9.99,3.52,2015-08-14 10:00
馬祖,連江縣,25,,良好,1.3,0.11,30,28,14,2.4,5.2,191,2,4.03,1.67,2015-08-14 10:00
埔里,南投縣,23,,良好,1,0.19,23,21,12,5.7,1.4,312,1,7.29,1.61,2015-08-14 10:00
復興,高雄市,20,,良好,1.4,0.32,2.5,21,11,10,0.9,263,2,15.53,5.22,2015-08-14 10:00
永和,新北市,25,,良好,4.4,1.56,24,31,14,30,1.2,76,1,51.23,20.75,2015-08-14 10:00
竹山,南投縣,23,,良好,1.9,0.13,23,16,9,2.5,1.8,251,1,5.04,2.56,2015-08-14 10:00
中壢,桃園市,35,,良好,2,0.87,17,38,13,14,2.3,188,1,36.85,22.39,2015-08-14 10:00
三重,新北市,45,,良好,1.5,1.77,,55,10,49,,,1,97.98,48.87,2015-08-14 10:00
冬山,宜蘭縣,23,,良好,4.1,0.34,23,24,8,7.5,1.4,81,1,15.42,7.94,2015-08-14 10:00
宜蘭,宜蘭縣,27,,良好,,,,,,,2.1,131,1,,,2015-08-14 10:00
陽明,臺北市,22,,良好,2,0.13,27,12,8,1.7,,,1,3.13,1.44,2015-08-14 10:00
花蓮,花蓮縣,28,,良好,3.1,0.16,,28,14,2.6,2.5,144,1,8.09,5.48,2015-08-14 10:00
臺東,臺東縣,23,,良好,1.9,0.26,24,20,5,3,2.6,160,1,4.95,1.98,2015-08-14 10:00
恆春,屏東縣,22,,良好,1.7,0.07,27,21,1,2.1,5.9,256,1,3.09,.96,2015-08-14 10:00
