SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,61,懸浮微粒,普通,6.1,0.27,51,71,41,12,2.1,25,4,2015-04-17 19:00
三重,新北市,76,懸浮微粒,普通,3.8,2.18,,126,57,60,,,5,2015-04-17 19:00
三義,苗栗縣,58,懸浮微粒,普通,3.2,0.31,50,71,41,11,1.2,38,4,2015-04-17 19:00
土城,新北市,70,懸浮微粒,普通,4.1,1.41,11,123,66,54,1,152,6,2015-04-17 19:00
士林,臺北市,62,懸浮微粒,普通,3.1,0.77,37,101,59,28,0.4,9.3,5,2015-04-17 19:00
大同,臺北市,70,懸浮微粒,普通,2.5,2.31,,111,51,55,,,4,2015-04-17 19:00
大里,臺中市,81,懸浮微粒,普通,4.3,0.75,29,122,54,33,1.8,269,6,2015-04-17 19:00
大園,桃園市,80,懸浮微粒,普通,4.3,0.48,40,124,61,23,2,38,6,2015-04-17 19:00
大寮,高雄市,38,,良好,1.2,0.13,16,24,,7.1,3.2,189,,2015-04-17 19:00
小港,高雄市,49,,良好,2.7,0.17,11,34,9,12,2.7,174,2,2015-04-17 19:00
中山,臺北市,73,懸浮微粒,普通,2.9,1.64,16,124,50,57,1.6,336,4,2015-04-17 19:00
中壢,桃園市,85,懸浮微粒,普通,5.9,1.58,12,181,48,58,0.6,320,5,2015-04-17 19:00
仁武,高雄市,56,懸浮微粒,普通,4.3,0.4,3.5,42,3,23,3.1,186,2,2015-04-17 19:00
斗六,雲林縣,64,懸浮微粒,普通,3.9,0.49,49,89,41,18,1.6,2.2,3,2015-04-17 19:00
冬山,宜蘭縣,50,,良好,2.8,0.27,54,44,20,5.3,2.1,249,3,2015-04-17 19:00
古亭,臺北市,72,懸浮微粒,普通,3.6,1.31,9.2,128,56,61,0.8,58,5,2015-04-17 19:00
左營,高雄市,54,懸浮微粒,普通,3.6,0.44,9.2,44,12,16,2.2,183,2,2015-04-17 19:00
平鎮,桃園市,72,懸浮微粒,普通,5.1,0.81,22,147,67,43,1.3,346,6,2015-04-17 19:00
永和,新北市,70,懸浮微粒,普通,5.1,2.95,5.5,117,61,65,0.6,45,5,2015-04-17 19:00
安南,臺南市,52,懸浮微粒,普通,1.9,0.41,47,59,23,8.4,1,244,3,2015-04-17 19:00
朴子,嘉義縣,59,懸浮微粒,普通,2.9,0.32,33,80,26,9.3,1.5,297,3,2015-04-17 19:00
汐止,新北市,58,懸浮微粒,普通,1.8,0.99,9.6,89,43,56,0.7,53,3,2015-04-17 19:00
竹山,南投縣,71,懸浮微粒,普通,4.7,0.36,62,100,50,11,1.6,301,6,2015-04-17 19:00
竹東,新竹縣,66,懸浮微粒,普通,4.5,0.61,20,108,76,41,1.4,320,6,2015-04-17 19:00
西屯,臺中市,66,懸浮微粒,普通,4.9,0.67,38,74,33,29,1.7,30,4,2015-04-17 19:00
沙鹿,臺中市,70,懸浮微粒,普通,2.1,0.44,48,92,43,19,2.3,329,5,2015-04-17 19:00
宜蘭,宜蘭縣,49,,良好,2.6,0.4,48,53,28,7.9,1.4,54,3,2015-04-17 19:00
忠明,臺中市,67,懸浮微粒,普通,4.7,0.82,23,82,46,38,0.9,313,5,2015-04-17 19:00
松山,臺北市,60,懸浮微粒,普通,2.8,1.13,16,90,33,56,0.8,48,3,2015-04-17 19:00
