SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,43,,良好,4.6,0.19,41,34,28,11,2.3,315,3,2015-02-11 18:00
三重,新北市,57,懸浮微粒,普通,3.8,2.32,,62,16,57,,,2,2015-02-11 18:00
三義,苗栗縣,43,,良好,2.5,0.3,43,48,26,11,1.7,38,2,2015-02-11 18:00
土城,新北市,50,,良好,4,0.77,16,54,25,40,0.6,164,3,2015-02-11 18:00
士林,臺北市,41,,良好,1.8,0.4,34,40,14,19,0.8,292,2,2015-02-11 18:00
大同,臺北市,51,懸浮微粒,普通,2.4,1.73,,51,18,38,,,2,2015-02-11 18:00
大里,臺中市,58,懸浮微粒,普通,3.6,0.71,36,62,30,33,1.7,313,3,2015-02-11 18:00
大園,桃園市,37,,良好,3.2,0.28,28,35,22,23,1.3,51,2,2015-02-11 18:00
大寮,高雄市,59,懸浮微粒,普通,3.3,0.63,45,56,21,,1.7,301,3,2015-02-11 18:00
小港,高雄市,63,懸浮微粒,普通,0.7,0.6,48,66,24,30,2.1,309,4,2015-02-11 18:00
中山,臺北市,59,懸浮微粒,普通,3,1.25,15,57,22,47,1.6,315,2,2015-02-11 18:00
中壢,桃園市,54,懸浮微粒,普通,4,0.81,16,57,54,39,0.8,250,,2015-02-11 18:00
仁武,高雄市,65,懸浮微粒,普通,4.7,0.54,37,80,18,47,1.4,313,3,2015-02-11 18:00
斗六,雲林縣,66,懸浮微粒,普通,4.3,0.43,47,86,36,17,1.8,330,4,2015-02-11 18:00
冬山,宜蘭縣,39,,良好,4,0.36,42,45,15,14,1.7,174,2,2015-02-11 18:00
古亭,臺北市,51,懸浮微粒,普通,3.2,0.81,14,55,27,44,0.8,86,3,2015-02-11 18:00
左營,高雄市,57,懸浮微粒,普通,2.4,0.34,64,60,26,17,2.5,312,4,2015-02-11 18:00
平鎮,桃園市,49,,良好,3.8,0.36,24,57,22,26,1.2,11,2,2015-02-11 18:00
永和,新北市,52,懸浮微粒,普通,5.3,2.26,5,54,25,54,0.8,253,3,2015-02-11 18:00
安南,臺南市,63,懸浮微粒,普通,3,0.3,57,71,21,14,2.7,323,3,2015-02-11 18:00
朴子,嘉義縣,70,懸浮微粒,普通,2.6,0.3,49,96,16,12,2.2,342,3,2015-02-11 18:00
汐止,新北市,52,懸浮微粒,普通,2.2,0.46,24,42,16,32,1.1,105,3,2015-02-11 18:00
竹山,南投縣,72,懸浮微粒,普通,7.6,0.49,45,97,48,24,1.3,292,6,2015-02-11 18:00
竹東,新竹縣,45,,良好,3,0.58,26,50,25,30,1.4,258,2,2015-02-11 18:00
西屯,臺中市,52,懸浮微粒,普通,2.2,0.26,40,65,29,18,2.1,311,3,2015-02-11 18:00
沙鹿,臺中市,43,,良好,2,0.34,42,49,17,12,2.8,324,2,2015-02-11 18:00
宜蘭,宜蘭縣,43,,良好,2.9,0.64,38,62,34,18,1.8,321,2,2015-02-11 18:00
忠明,臺中市,50,,良好,2.2,0.43,35,54,24,24,1.5,309,3,2015-02-11 18:00
松山,臺北市,51,懸浮微粒,普通,3.3,0.61,28,60,18,34,2,315,2,2015-02-11 18:00
板橋,新北市,52,懸浮微粒,普通,3.6,0.68,24,48,20,33,1.7,309,3,2015-02-11 18:00
林口,新北市,38,,良好,3.1,0.22,40,35,13,12,0.8,17,2,2015-02-11 18:00
林園,高雄市,43,,良好,8.7,0.35,51,50,29,26,2.1,282,3,2015-02-11 18:00
花蓮,花蓮縣,28,,良好,1.4,0.59,34,26,4,19,1.8,322,1,2015-02-11 18:00
金門,金門縣,74,懸浮微粒,普通,3.6,0.37,47,75,38,14,1.4,148,6,2015-02-11 18:00
前金,高雄市,58,懸浮微粒,普通,3.8,0.5,61,54,26,22,2.6,310,3,2015-02-11 18:00
前鎮,高雄市,59,懸浮微粒,普通,4.2,0.54,56,59,19,23,1.9,307,3,2015-02-11 18:00
南投,南投縣,63,懸浮微粒,普通,7.5,0.68,34,73,31,38,0.9,308,4,2015-02-11 18:00
屏東,屏東縣,0,,,5.3,0.63,61,65,31,25,1.8,284,3,2015-02-11 18:00
恆春,屏東縣,69,臭氧,普通,1.7,0.28,83,57,27,4.8,2.4,316,2,2015-02-11 18:00
美濃,高雄市,58,懸浮微粒,普通,3.6,0.38,65,71,39,13,1.5,257,4,2015-02-11 18:00
苗栗,苗栗縣,40,,良好,4.9,0.47,27,48,19,26,1.1,340,2,2015-02-11 18:00
埔里,南投縣,62,懸浮微粒,普通,2,0.71,64,86,65,23,1.5,291,7,2015-02-11 18:00
桃園,桃園市,49,,良好,6.2,0.69,19,49,25,35,0.7,336,2,2015-02-11 18:00
馬公,澎湖縣,41,,良好,1.6,0.26,49,38,16,5,2.5,67,2,2015-02-11 18:00
馬祖,連江縣,47,,良好,2.6,0.29,48,44,37,9.2,1.4,201,,2015-02-11 18:00
基隆,基隆市,31,,良好,7.1,0.26,37,21,14,16,0.9,285,2,2015-02-11 18:00
崙背,雲林縣,54,懸浮微粒,普通,1.9,0.23,38,61,27,9.3,3.1,314,3,2015-02-11 18:00
淡水,新北市,32,,良好,1.9,0.36,39,20,10,12,,,2,2015-02-11 18:00
麥寮,雲林縣,55,懸浮微粒,普通,1.9,0.27,47,64,16,9.6,3.7,197,2,2015-02-11 18:00
善化,臺南市,64,懸浮微粒,普通,3.7,0.35,49,83,30,15,1.9,319,4,2015-02-11 18:00
復興,高雄市,60,懸浮微粒,普通,3.5,0.81,46,64,30,24,0.9,259,4,2015-02-11 18:00
湖口,新竹縣,37,,良好,4.4,0.26,33,38,22,16,1.8,29,2,2015-02-11 18:00
菜寮,新北市,45,,良好,3.8,0.66,18,44,20,35,2,275,2,2015-02-11 18:00
陽明,臺北市,38,,良好,2.5,0.26,45,14,11,4.7,,,2,2015-02-11 18:00
新竹,新竹市,34,,良好,1.3,0.46,27,40,24,23,0.7,40,2,2015-02-11 18:00
新店,新北市,44,,良好,5.4,0.64,18,51,26,42,0.7,319,3,2015-02-11 18:00
