SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,56,懸浮微粒,普通,2.6,0.22,8.8,20,,9.7,0.5,7.6,4,2015-03-17 04:00
三重,新北市,64,懸浮微粒,普通,3.7,0.93,,62,31,31,,,3,2015-03-17 04:00
三義,苗栗縣,54,懸浮微粒,普通,1.4,0.23,29,39,22,3.2,1.4,174,3,2015-03-17 04:00
土城,新北市,64,懸浮微粒,普通,5.7,1,1.9,67,44,24,1,153,5,2015-03-17 04:00
士林,臺北市,58,懸浮微粒,普通,6.1,0.56,3.2,60,29,25,0.9,103,4,2015-03-17 04:00
大同,臺北市,63,懸浮微粒,普通,3.7,0.66,,65,27,27,,,3,2015-03-17 04:00
大里,臺中市,70,懸浮微粒,普通,1.8,0.31,16,83,23,9.2,1,84,4,2015-03-17 04:00
大園,桃園市,69,懸浮微粒,普通,15,0.33,14,87,29,23,0.8,23,4,2015-03-17 04:00
大寮,高雄市,35,,良好,1.5,0.34,2.7,28,6,15,1,46,1,2015-03-17 04:00
小港,高雄市,51,懸浮微粒,普通,6.8,0.26,26,53,11,9.4,2.2,176,1,2015-03-17 04:00
中山,臺北市,68,懸浮微粒,普通,4.5,0.6,3.7,70,24,26,0.8,110,3,2015-03-17 04:00
中壢,桃園市,90,懸浮微粒,普通,11,1.03,0.9,119,37,42,0.5,208,5,2015-03-17 04:00
仁武,高雄市,56,懸浮微粒,普通,4.3,0.31,16,58,2,12,1.2,115,1,2015-03-17 04:00
斗六,雲林縣,43,,良好,1.8,0.29,6.3,39,33,12,0.9,139,2,2015-03-17 04:00
冬山,宜蘭縣,39,,良好,1,0.32,3.6,34,34,12,0.5,269,3,2015-03-17 04:00
古亭,臺北市,61,懸浮微粒,普通,3.1,0.65,1.8,62,38,24,0.9,127,5,2015-03-17 04:00
左營,高雄市,49,,良好,4.5,0.37,13,50,17,17,1.7,128,2,2015-03-17 04:00
平鎮,桃園市,81,懸浮微粒,普通,11,0.86,0.8,115,66,41,0.5,181,8,2015-03-17 04:00
永和,新北市,55,懸浮微粒,普通,3.2,0.7,3.2,49,33,23,0.6,97,3,2015-03-17 04:00
安南,臺南市,55,懸浮微粒,普通,-0.2,0.3,11,56,19,14,1.9,122,2,2015-03-17 04:00
朴子,嘉義縣,46,,良好,2.3,0.28,11,52,8,11,0.9,129,1,2015-03-17 04:00
汐止,新北市,52,懸浮微粒,普通,5.5,0.38,6.3,43,30,17,0.5,26,3,2015-03-17 04:00
竹山,南投縣,52,懸浮微粒,普通,1.6,0.25,1.6,48,24,13,0.9,223,3,2015-03-17 04:00
竹東,新竹縣,66,懸浮微粒,普通,0.5,0.39,8.6,62,45,5.5,0.8,162,6,2015-03-17 04:00
西屯,臺中市,62,懸浮微粒,普通,2.9,0.36,3.8,65,18,28,0.6,229,3,2015-03-17 04:00
沙鹿,臺中市,59,懸浮微粒,普通,2.6,0.5,4.7,68,37,22,1.2,23,3,2015-03-17 04:00
宜蘭,宜蘭縣,47,,良好,1.3,0.34,13,48,26,4.5,1.1,301,3,2015-03-17 04:00
忠明,臺中市,52,懸浮微粒,普通,2.6,0.37,17,37,19,11,0.4,91,3,2015-03-17 04:00
松山,臺北市,52,懸浮微粒,普通,4.4,0.29,6.7,56,22,22,1.1,61,3,2015-03-17 04:00
板橋,新北市,62,懸浮微粒,普通,5.2,0.95,0.4,70,37,31,0.9,97,4,2015-03-17 04:00
林口,新北市,69,懸浮微粒,普通,5.6,0.85,2.3,95,54,30,0.7,142,7,2015-03-17 04:00
林園,高雄市,29,,良好,1.4,0.21,13,27,11,10,1.6,114,1,2015-03-17 04:00
花蓮,花蓮縣,29,,良好,1,0.21,13,26,8,2.1,0.9,282,1,2015-03-17 04:00
金門,金門縣,50,,良好,4.8,0.46,27,49,28,10,1.8,80,3,2015-03-17 04:00
前金,高雄市,48,,良好,5.1,0.21,21,51,11,13,1.4,144,2,2015-03-17 04:00
前鎮,高雄市,48,,良好,8,0.22,16,42,9,15,2.2,146,1,2015-03-17 04:00
南投,南投縣,58,懸浮微粒,普通,1.5,0.31,8.1,55,26,8.9,0.7,154,3,2015-03-17 04:00
屏東,屏東縣,38,,良好,1.3,0.38,3.2,29,12,16,0.6,270,2,2015-03-17 04:00
恆春,屏東縣,37,,良好,1.7,0.11,36,37,7,1.5,2.3,97,1,2015-03-17 04:00
美濃,高雄市,32,,良好,1.7,0.21,11,24,5,4.4,0.6,50,1,2015-03-17 04:00
苗栗,苗栗縣,65,懸浮微粒,普通,5.1,0.54,0.2,87,59,27,1.1,45,7,2015-03-17 04:00
埔里,南投縣,56,懸浮微粒,普通,0.6,0.3,28,44,37,6.3,1.3,105,6,2015-03-17 04:00
桃園,桃園市,66,懸浮微粒,普通,3.9,1.34,1.4,79,55,37,0.5,78,7,2015-03-17 04:00
馬公,澎湖縣,37,,良好,1.3,0.23,39,46,20,1.4,1.3,314,2,2015-03-17 04:00
馬祖,連江縣,36,,良好,1.6,0.26,44,15,7,3.8,3.2,63,2,2015-03-17 04:00
基隆,基隆市,32,,良好,1.4,0.29,13,22,17,9.5,0.9,237,3,2015-03-17 04:00
崙背,雲林縣,26,,良好,2,0.25,10,16,15,9.8,1.1,150,2,2015-03-17 04:00
淡水,新北市,70,懸浮微粒,普通,1.6,0.42,7.8,101,31,18,,,4,2015-03-17 04:00
麥寮,雲林縣,47,,良好,2,0.26,9.3,55,15,12,1.1,118,2,2015-03-17 04:00
善化,臺南市,0,,,2.2,0.27,24,42,22,9.4,3.9,200,,2015-03-16 11:00
復興,高雄市,41,,良好,5.5,0.33,9.6,40,14,14,0.9,96,2,2015-03-17 04:00
湖口,新竹縣,69,懸浮微粒,普通,13,0.77,2.4,97,50,39,1.7,327,5,2015-03-17 04:00
菜寮,新北市,57,懸浮微粒,普通,4.9,0.63,1.2,56,38,29,0.6,85,4,2015-03-17 04:00
陽明,臺北市,44,,良好,1.4,0.34,53,30,29,3.8,,,3,2015-03-17 04:00
新竹,新竹市,62,懸浮微粒,普通,8.1,0.81,1.1,86,60,40,1.3,303,6,2015-03-17 04:00
新店,新北市,56,懸浮微粒,普通,2.3,0.73,2.3,54,34,20,0.6,128,4,2015-03-17 04:00
新莊,新北市,68,懸浮微粒,普通,6.8,0.95,0.4,77,54,34,1.1,21,7,2015-03-17 04:00
新港,嘉義縣,36,,良好,3,0.33,5,45,22,16,0.9,102,2,2015-03-17 04:00
新營,臺南市,42,,良好,0.6,0.2,19,32,10,6.7,1.2,182,1,2015-03-17 04:00
楠梓,高雄市,54,懸浮微粒,普通,2.2,0.3,10,52,14,21,1.9,159,2,2015-03-17 04:00
