SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,47,,良好,2.1,0.16,5.6,36,11,9.2,2.9,241,1,2015-04-19 00:00
三重,新北市,62,懸浮微粒,普通,2.3,1.2,,60,23,26,,,3,2015-04-19 00:00
三義,苗栗縣,30,,良好,1.4,0.17,9.2,23,9,5.6,5.7,192,1,2015-04-19 00:00
土城,新北市,50,,良好,2.2,0.63,1.8,29,20,,0.6,74,3,2015-04-19 00:00
士林,臺北市,36,,良好,0.7,0.3,16,18,,11,2.1,331,,2015-04-19 00:00
大同,臺北市,58,懸浮微粒,普通,2,1.04,,55,20,21,,,3,2015-04-19 00:00
大里,臺中市,52,懸浮微粒,普通,3.1,0.3,3,38,3,13,1.8,148,1,2015-04-19 00:00
大園,桃園市,56,懸浮微粒,普通,2.2,0.13,19,35,23,4.9,6.2,278,3,2015-04-19 00:00
大寮,高雄市,38,,良好,1.3,0.09,14,13,5,6.1,2.6,175,1,2015-04-19 00:00
小港,高雄市,50,,良好,10,0.46,9.5,50,3,11,2.5,168,1,2015-04-19 00:00
中山,臺北市,66,懸浮微粒,普通,2.1,0.61,6.2,75,24,20,1.3,18,3,2015-04-19 00:00
中壢,桃園市,57,懸浮微粒,普通,1.9,0.66,6.6,35,4,11,2.2,176,2,2015-04-19 00:00
仁武,高雄市,46,,良好,2.4,0.19,9.2,35,3,9.2,2.6,151,1,2015-04-19 00:00
斗六,雲林縣,36,,良好,2.6,0.2,8.2,28,6,9.1,1.7,206,1,2015-04-19 00:00
冬山,宜蘭縣,21,,良好,3.1,0.23,25,21,14,6.5,1.7,288,2,2015-04-19 00:00
古亭,臺北市,60,懸浮微粒,普通,2.2,1.05,1.5,52,29,30,1.4,171,4,2015-04-19 00:00
左營,高雄市,43,,良好,5.4,0.22,5.5,35,21,10,4,176,1,2015-04-19 00:00
平鎮,桃園市,44,,良好,2.3,0.17,10,18,6,8.2,3.5,253,3,2015-04-19 00:00
永和,新北市,50,,良好,1.1,1.38,2.1,33,23,27,0.8,128,4,2015-04-19 00:00
安南,臺南市,35,,良好,4.5,0.35,3.5,35,8,14,2.8,168,1,2015-04-19 00:00
朴子,嘉義縣,47,,良好,2.1,0.23,4.8,41,10,7.4,3.8,172,1,2015-04-19 00:00
汐止,新北市,37,,良好,1.9,0.49,4.9,31,19,20,1.4,173,2,2015-04-19 00:00
竹山,南投縣,47,,良好,1.7,0.35,1.4,38,12,16,0.7,227,1,2015-04-19 00:00
竹東,新竹縣,33,,良好,2,0.19,6.6,22,13,10,1.1,175,2,2015-04-19 00:00
西屯,臺中市,38,,良好,1.6,0.23,3.6,17,5,14,2,182,1,2015-04-19 00:00
沙鹿,臺中市,40,,良好,1.6,0.26,3.8,31,0,12,2.8,186,1,2015-04-19 00:00
宜蘭,宜蘭縣,37,,良好,2.4,0.27,36,42,35,6.8,1.2,67,3,2015-04-19 00:00
忠明,臺中市,37,,良好,2.7,0.37,2.4,20,8,12,1.5,189,1,2015-04-19 00:00
松山,臺北市,50,,良好,2.1,0.46,11,37,22,19,1.1,281,3,2015-04-19 00:00
板橋,新北市,51,懸浮微粒,普通,4.5,1.09,1.2,38,18,25,1.7,127,3,2015-04-19 00:00
林口,新北市,56,懸浮微粒,普通,0.7,0.17,18,38,20,6.3,2.3,232,3,2015-04-19 00:00
林園,高雄市,21,,良好,2,0.12,16,16,1,2.7,2.5,152,1,2015-04-19 00:00
花蓮,花蓮縣,24,,良好,1.1,0.24,7.7,20,0,4.6,1.5,186,,2015-04-19 00:00
金門,金門縣,54,懸浮微粒,普通,1.8,0.2,22,45,19,9.7,3.7,192,3,2015-04-19 00:00
前金,高雄市,50,,良好,5.6,0.17,4.6,36,4,15,2.1,153,1,2015-04-19 00:00
前鎮,高雄市,40,,良好,8.6,0.22,4.5,32,0,13,3.4,163,1,2015-04-19 00:00
南投,南投縣,46,,良好,1.8,0.29,2.1,33,8,14,0.8,251,1,2015-04-19 00:00
屏東,屏東縣,35,,良好,2.1,0.23,9.4,21,4,7.8,2.4,234,1,2015-04-19 00:00
恆春,屏東縣,34,,良好,1.5,0.08,15,37,3,2.4,4,181,1,2015-04-19 00:00
美濃,高雄市,35,,良好,1.3,0.19,7.3,16,2,6.3,0.4,64,1,2015-04-19 00:00
苗栗,苗栗縣,51,懸浮微粒,普通,2.2,0.22,4.3,46,2,9.7,3.4,207,1,2015-04-19 00:00
埔里,南投縣,98,懸浮微粒,普通,1.3,0.26,4.4,35,18,10,0.7,103,10,2015-04-19 00:00
桃園,桃園市,48,,良好,,0.25,11,24,23,11,1.2,260,3,2015-04-19 00:00
馬公,澎湖縣,28,,良好,15,0.13,10,22,10,9.3,2.5,178,1,2015-04-19 00:00
馬祖,連江縣,54,懸浮微粒,普通,3.7,0.27,22,67,39,9.8,3.6,213,4,2015-04-19 00:00
基隆,基隆市,32,,良好,1.8,0.34,22,35,27,11,1.1,90,3,2015-04-19 00:00
崙背,雲林縣,40,,良好,1.4,0.23,5.7,20,8,8.7,3.5,211,1,2015-04-19 00:00
淡水,新北市,51,懸浮微粒,普通,2.1,0.32,19,46,23,9,,,3,2015-04-19 00:00
麥寮,雲林縣,51,懸浮微粒,普通,2.2,0.22,6.5,35,8,7.3,3.2,199,1,2015-04-19 00:00
善化,臺南市,41,,良好,1.9,0.13,8.8,33,5,5.6,2.9,169,1,2015-04-19 00:00
復興,高雄市,31,,良好,8.4,0.19,3.1,27,6,12,0.9,241,1,2015-04-19 00:00
