SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,20,,良好,2.1,0.41,13,21,0,12,2.6,194,,20.63,8.96,2015-08-29 11:00
關山,臺東縣,35,,良好,1.5,,13,33,2,3,0.8,46,1,5.15,2.12,2015-08-29 11:00
馬公,澎湖縣,26,,良好,3.4,0.14,31,9,4,6,2.2,181,1,8.74,2.77,2015-08-29 11:00
金門,金門縣,45,,良好,3.9,0.32,54,33,12,5.7,2.5,75,1,7.43,1.69,2015-08-29 11:00
馬祖,連江縣,45,,良好,1.6,0.23,54,15,17,4.2,3.9,57,2,5.78,1.58,2015-08-29 11:00
埔里,南投縣,23,,良好,2.7,0.4,11,24,11,9.7,0.6,293,1,16.61,6.92,2015-08-29 11:00
復興,高雄市,12,,良好,4.9,1.7,1.8,27,14,38,0.5,183,1,47.94,9.65,2015-08-29 11:00
永和,新北市,17,,良好,2.9,0.98,14,15,11,23,2,85,1,41.45,18.96,2015-08-29 11:00
竹山,南投縣,23,,良好,2.3,0.42,6.1,23,3,9.7,1,203,1,15.02,5.32,2015-08-29 11:00
中壢,桃園市,34,,良好,2.4,1.7,9.4,47,10,30,1.1,267,1,67.94,37.91,2015-08-29 11:00
三重,新北市,34,,良好,5.8,1.82,,43,12,33,,,1,100.49,67.46,2015-08-29 11:00
冬山,宜蘭縣,0,,,1.8,0.23,27,,23,-0.4,1.3,52,2,3.64,4.05,2015-08-29 11:00
宜蘭,宜蘭縣,25,,良好,1.5,0.24,30,13,0,6,0.7,309,1,7.01,1.06,2015-08-29 11:00
陽明,臺北市,19,,良好,1,0.12,23,9,5,0.5,,,1,1.66,1.15,2015-08-29 11:00
花蓮,花蓮縣,24,,良好,1.8,0.29,29,18,15,14,3.2,48,2,26.55,12.15,2015-08-29 11:00
臺東,臺東縣,26,,良好,2.2,0.47,25,24,4,6.8,0.5,215,1,10.48,3.69,2015-08-29 11:00
恆春,屏東縣,22,,良好,2.7,0.08,27,20,0,1.1,3.4,255,,3.77,2.64,2015-08-29 11:00
