SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,72,懸浮微粒,普通,3.4,0.32,26,75,38,11,3.9,38,6,2015-01-09 01:00
三重,新北市,66,懸浮微粒,普通,2.8,0.98,,52,14,32,,,3,2015-01-09 01:00
三義,苗栗縣,54,懸浮微粒,普通,1.8,0.25,34,45,30,2.5,4.3,35,3,2015-01-09 01:00
土城,新北市,52,懸浮微粒,普通,1,0.26,36,38,23,7.6,1.3,179,3,2015-01-09 01:00
士林,臺北市,54,懸浮微粒,普通,2.3,0.22,38,34,15,5.6,1.5,68,3,2015-01-09 01:00
大同,臺北市,64,懸浮微粒,普通,3,0.84,,59,13,25,,,3,2015-01-09 01:00
大里,臺中市,67,懸浮微粒,普通,1.8,0.43,19,71,35,16,1.6,324,4,2015-01-09 01:00
大園,桃園市,57,懸浮微粒,普通,2.7,0.24,37,36,17,13,7,81,3,2015-01-09 01:00
大寮,高雄市,87,懸浮微粒,普通,2.7,0.65,5.3,125,71,26,0.9,272,9,2015-01-09 01:00
小港,高雄市,96,懸浮微粒,普通,16,0.79,2.4,162,87,45,1.5,55,10,2015-01-09 01:00
中山,臺北市,66,懸浮微粒,普通,2.3,0.43,23,67,21,20,1.9,106,3,2015-01-09 01:00
中壢,桃園市,70,懸浮微粒,普通,2.9,0.46,22,74,19,23,1.9,106,3,2015-01-09 01:00
仁武,高雄市,103,懸浮微粒,不良,7.6,0.67,3.3,155,72,37,0.8,346,9,2015-01-09 01:00
斗六,雲林縣,64,懸浮微粒,普通,3.4,0.46,12,60,45,23,1.3,5.7,6,2015-01-09 01:00
冬山,宜蘭縣,57,懸浮微粒,普通,1.2,0.25,26,45,27,2.9,1.1,289,3,2015-01-09 01:00
古亭,臺北市,57,懸浮微粒,普通,1.3,0.27,31,52,18,7.4,3.1,109,3,2015-01-09 01:00
左營,高雄市,96,懸浮微粒,普通,4.4,0.68,9.1,140,85,31,1.5,28,10,2015-01-09 01:00
平鎮,桃園市,64,懸浮微粒,普通,2.5,0.35,24,62,22,17,3.6,44,3,2015-01-09 01:00
永和,新北市,52,懸浮微粒,普通,2.2,0.3,32,38,14,8.7,2.3,95,3,2015-01-09 01:00
安南,臺南市,86,懸浮微粒,普通,5.3,0.61,11,103,51,22,2.3,45,6,2015-01-09 01:00
朴子,嘉義縣,94,懸浮微粒,普通,4.2,0.53,18,108,48,16,1.7,63,6,2015-01-09 00:00
汐止,新北市,52,懸浮微粒,普通,2.3,0.28,29,32,12,14,1.9,50,3,2015-01-09 01:00
竹山,南投縣,76,懸浮微粒,普通,3.4,0.51,10,86,56,21,1.2,61,8,2015-01-09 01:00
竹東,新竹縣,55,懸浮微粒,普通,3.1,0.4,13,48,29,11,1,136,3,2015-01-09 01:00
西屯,臺中市,64,懸浮微粒,普通,2.2,0.26,28,63,33,7.5,3.2,59,4,2015-01-09 01:00
沙鹿,臺中市,58,懸浮微粒,普通,2.1,0.24,31,46,19,8.9,5.2,57,3,2015-01-09 01:00
宜蘭,宜蘭縣,57,懸浮微粒,普通,8.5,0.26,30,45,21,4.4,1.3,290,3,2015-01-09 01:00
忠明,臺中市,62,懸浮微粒,普通,2.3,0.39,25,56,37,12,1.5,50,4,2015-01-09 01:00
松山,臺北市,52,懸浮微粒,普通,0.7,0.28,34,27,16,8.8,1.4,66,3,2015-01-09 01:00
板橋,新北市,54,懸浮微粒,普通,1.7,0.36,28,39,19,12,1.9,83,3,2015-01-09 01:00
林口,新北市,52,懸浮微粒,普通,2.1,0.2,36,34,18,4.6,2.5,69,3,2015-01-09 01:00
林園,高雄市,68,懸浮微粒,普通,23,0.66,13,95,76,29,2.3,29,9,2015-01-09 01:00
花蓮,花蓮縣,49,,良好,1.8,0.39,15,38,25,13,1.4,261,3,2015-01-09 01:00
金門,金門縣,71,懸浮微粒,普通,7.8,0.46,50,90,47,8.3,3.3,59,4,2015-01-09 01:00
前金,高雄市,106,懸浮微粒,不良,5.1,0.69,9.6,170,70,,1.4,324,9,2015-01-09 01:00
前鎮,高雄市,92,懸浮微粒,普通,5.3,0.87,1.2,143,63,39,1.3,17,8,2015-01-09 01:00
南投,南投縣,66,懸浮微粒,普通,1.9,0.44,16,71,33,18,1.3,49,4,2015-01-09 01:00
屏東,屏東縣,77,懸浮微粒,普通,3,0.62,14,95,64,20,0.9,53,8,2015-01-09 01:00
恆春,屏東縣,48,,良好,1,0.24,41,49,24,,8.1,35,3,2015-01-09 01:00
美濃,高雄市,73,懸浮微粒,普通,1.9,0.56,14,105,62,17,0.4,78,6,2015-01-09 01:00
苗栗,苗栗縣,54,懸浮微粒,普通,5.7,0.32,25,45,24,14,3.1,52,3,2015-01-09 01:00
埔里,南投縣,62,懸浮微粒,普通,1.9,0.54,23,82,60,15,0.8,316,6,2015-01-09 01:00
桃園,桃園市,54,懸浮微粒,普通,2.3,0.33,30,48,17,11,1.6,64,3,2015-01-09 01:00
馬公,澎湖縣,58,懸浮微粒,普通,1.7,0.25,43,59,30,3,7.6,82,3,2015-01-09 01:00
馬祖,連江縣,72,懸浮微粒,普通,5.6,0.53,54,114,66,8.4,3.2,63,7,2015-01-09 01:00
基隆,基隆市,35,,良好,0.9,0.18,41,26,11,2.6,1.3,84,2,2015-01-09 01:00
崙背,雲林縣,73,懸浮微粒,普通,2.7,0.36,21,72,46,12,3,280,7,2015-01-09 01:00
淡水,新北市,52,懸浮微粒,普通,1.3,0.28,27,27,8,8.4,,,2,2015-01-09 01:00
麥寮,雲林縣,84,懸浮微粒,普通,14,0.52,10,83,39,29,3.2,41,5,2015-01-09 01:00
善化,臺南市,75,懸浮微粒,普通,3.5,0.45,9.9,85,52,19,2.9,323,8,2015-01-09 01:00
復興,高雄市,100,懸浮微粒,普通,5.7,1.06,0.7,158,80,42,0.8,120,10,2015-01-09 01:00
湖口,新竹縣,54,懸浮微粒,普通,1.7,0.19,39,34,16,4,6.1,51,3,2015-01-09 01:00
菜寮,新北市,53,懸浮微粒,普通,2.9,0.33,24,37,18,16,1.9,76,3,2015-01-09 01:00
陽明,臺北市,35,,良好,1,0.15,42,15,8,1,,,2,2015-01-09 01:00
新竹,新竹市,57,懸浮微粒,普通,1.8,0.27,32,45,23,12,3.3,66,3,2015-01-09 01:00
新店,新北市,50,,良好,1.4,0.22,38,31,19,5.1,2.4,130,3,2015-01-09 01:00
新莊,新北市,52,懸浮微粒,普通,1.3,0.32,29,34,15,12,2.9,89,3,2015-01-09 01:00
新港,嘉義縣,76,懸浮微粒,普通,3,0.38,19,68,45,12,2.9,47,5,2015-01-09 01:00
新營,臺南市,80,懸浮微粒,普通,3.1,0.44,13,96,50,18,2.2,19,7,2015-01-09 01:00
楠梓,高雄市,104,懸浮微粒,不良,5.5,0.62,7.5,152,59,28,1.9,343,10,2015-01-09 01:00
萬里,新北市,64,懸浮微粒,普通,1.6,0.16,45,60,13,2.9,6.6,45,2,2015-01-09 01:00
萬華,臺北市,54,懸浮微粒,普通,1.2,0.33,27,36,18,15,2,106,3,2015-01-09 01:00
嘉義,嘉義市,79,懸浮微粒,普通,3.2,0.51,10,93,47,20,1.8,334,6,2015-01-09 01:00
彰化,彰化縣,59,懸浮微粒,普通,2.5,0.35,26,56,31,,1.6,39,4,2015-01-09 01:00
臺西,雲林縣,68,懸浮微粒,普通,7.1,0.41,19,77,35,20,6.4,34,5,2015-01-09 01:00
臺東,臺東縣,50,,良好,1.8,0.34,30,49,29,4.5,2.4,288,3,2015-01-09 01:00
臺南,臺南市,84,懸浮微粒,普通,4.8,0.67,7.8,97,53,27,2.4,38,7,2015-01-09 01:00
鳳山,高雄市,110,懸浮微粒,不良,11,0.69,7.3,181,74,30,1.3,30,9,2015-01-09 01:00
潮州,屏東縣,98,懸浮微粒,普通,4.4,0.74,4.5,142,70,33,0.6,45,9,2015-01-09 01:00
線西,彰化縣,62,懸浮微粒,普通,5,0.33,24,55,31,15,4.6,44,4,2015-01-09 01:00
橋頭,高雄市,92,懸浮微粒,普通,4.5,0.58,7.4,122,59,25,1.6,35,8,2015-01-09 01:00
頭份,苗栗縣,54,懸浮微粒,普通,2.1,0.32,31,39,16,14,2.8,77,3,2015-01-09 01:00
龍潭,桃園市,56,懸浮微粒,普通,2,0.21,38,41,23,5.5,5.3,91,3,2015-01-09 01:00
豐原,臺中市,56,懸浮微粒,普通,1.8,0.31,28,42,37,5.3,1.4,56,5,2015-01-09 01:00
關山,臺東縣,54,懸浮微粒,普通,1.5,,27,53,27,3.2,1.3,3.3,3,2015-01-09 01:00
觀音,桃園市,60,懸浮微粒,普通,7.3,0.15,35,54,28,8.4,5.5,84,3,2015-01-09 01:00
