SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,88,懸浮微粒,普通,2.2,0.26,49,97,40,9.1,4.3,69,6,10.76,1.65,2015-11-29 17:00
關山,臺東縣,29,,良好,1.4,,34,39,12,4,0.8,228,1,5.88,1.84,2015-11-29 17:00
馬公,澎湖縣,41,,良好,1.2,0.2,49,32,28,3.5,4.4,67,3,4.65,1.13,2015-11-29 17:00
金門,金門縣,54,懸浮微粒,普通,1.8,0.3,49,49,25,8.8,2.9,117,3,10.5,1.71,2015-11-29 17:00
馬祖,連江縣,31,,良好,2.5,0.46,27,33,31,10,3.1,53,3,11.63,1.66,2015-11-29 17:00
埔里,南投縣,49,,良好,-0.4,0.34,58,34,18,12,1.6,300,2,12.44,.94,2015-11-29 17:00
復興,高雄市,66,懸浮微粒,普通,2.8,0.59,54,56,29,19,1.2,262,6,19.95,.61,2015-11-29 17:00
永和,新北市,32,,良好,2.1,1.11,19,29,14,30,0.9,253,2,48,18.09,2015-11-29 17:00
竹山,南投縣,58,懸浮微粒,普通,3.3,0.41,59,104,58,14,1.2,318,5,14.65,.83,2015-11-29 17:00
中壢,桃園市,50,,良好,1.2,0.71,25,57,10,27,1.2,123,2,37.86,11.3,2015-11-29 17:00
三重,新北市,52,懸浮微粒,普通,1.5,1.02,,65,11,32,,,2,79.82,47.68,2015-11-29 17:00
冬山,宜蘭縣,36,,良好,4.5,3.2,43,17,17,18,1.7,82,,20.09,1.83,2015-11-29 17:00
宜蘭,宜蘭縣,37,,良好,3.1,0.38,44,42,12,10,0.9,150,1,11.25,.99,2015-11-29 17:00
陽明,臺北市,38,,良好,1.1,0.17,45,7,5,2.6,,,1,3.02,.39,2015-11-29 17:00
花蓮,花蓮縣,39,,良好,0.6,0.24,46,24,4,5,2.5,39,1,6.06,1.02,2015-11-29 17:00
臺東,臺東縣,28,,良好,1.2,0.4,34,20,9,6.8,1.5,54,1,8.74,1.93,2015-11-29 17:00
恆春,屏東縣,88,臭氧,普通,4.2,0.44,106,49,40,4.9,1.2,252,2,7.68,2.8,2015-11-29 17:00
潮州,屏東縣,51,臭氧,普通,2.9,0.38,61,58,35,9.3,1.7,155,3,10.59,1.3,2015-11-29 17:00
屏東,屏東縣,41,,良好,2.3,0.44,47,46,22,13,1.8,310,2,14.04,.98,2015-11-29 17:00
小港,高雄市,69,懸浮微粒,普通,1.8,0.51,56,62,35,19,2.3,310,5,19.9,1.28,2015-11-29 17:00
前鎮,高雄市,66,懸浮微粒,普通,3.9,0.52,61,59,28,17,1.7,301,4,18.99,1.71,2015-11-29 17:00
前金,高雄市,74,懸浮微粒,普通,3.4,0.45,66,67,31,14,2.8,308,6,15.12,1.32,2015-11-29 17:00
左營,高雄市,73,懸浮微粒,普通,2.7,0.35,66,73,40,12,2.3,317,7,13.09,1.05,2015-11-29 17:00
楠梓,高雄市,72,懸浮微粒,普通,3.8,0.49,50,86,19,19,1.9,305,3,21.12,2.01,2015-11-29 17:00
林園,高雄市,53,懸浮微粒,普通,6.4,0.9,56,34,18,23,4.7,1.8,5,25.56,2.18,2015-11-29 17:00
