SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,82,懸浮微粒,普通,2.6,0.77,12,167,89,20,1.8,41,8,32.51,12.1,2015-11-29 08:00
關山,臺東縣,25,,良好,1.3,,7.8,24,15,6.6,0.8,107,2,14.47,7.86,2015-11-29 08:00
馬公,澎湖縣,41,,良好,0.4,0.22,31,44,24,4,3.2,67,2,5.12,1.1,2015-11-29 08:00
金門,金門縣,56,懸浮微粒,普通,3.7,0.27,27,62,29,13,1.7,334,3,14.97,2.26,2015-11-29 08:00
馬祖,連江縣,36,,良好,2.2,0.29,33,28,25,4.7,2.8,53,3,6.06,1.35,2015-11-29 08:00
埔里,南投縣,51,懸浮微粒,普通,0.9,0.59,9.5,43,35,13,0.8,94,4,19.3,5.93,2015-11-29 08:00
復興,高雄市,88,懸浮微粒,普通,7.3,1.21,22,127,89,45,0.7,219,10,54.9,9.88,2015-11-29 08:00
永和,新北市,16,,良好,1.8,0.81,12,20,12,19,1.2,186,1,38.72,20.06,2015-11-29 08:00
竹山,南投縣,62,懸浮微粒,普通,1.7,0.53,17,67,47,19,0.7,351,6,23.57,4.28,2015-11-29 08:00
中壢,桃園市,37,,良好,2.8,2.01,9.5,49,16,38,1.1,202,1,89.61,51.64,2015-11-29 08:00
三重,新北市,34,,良好,1.6,1.2,,27,9,27,,,1,83.38,56.43,2015-11-29 08:00
冬山,宜蘭縣,15,,良好,1.8,,8,16,10,15,1.7,293,,29.38,14.82,2015-11-29 08:00
宜蘭,宜蘭縣,27,,良好,1.4,0.28,22,24,10,5,1.5,281,1,5.98,.99,2015-11-29 08:00
陽明,臺北市,47,,良好,2.1,0.28,57,22,18,3.4,,,2,3.45,.09,2015-11-29 08:00
花蓮,花蓮縣,24,,良好,1.3,0.21,18,20,8,4.3,2.9,222,1,6.37,2.04,2015-11-29 08:00
臺東,臺東縣,15,,良好,0.9,0.3,17,13,9,5.3,2.1,295,1,7.77,2.47,2015-11-29 08:00
