SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
花蓮,花蓮縣,25,,良好,-0.1,0.17,16,24,14,2.2,1.8,238,2,4.28,2.12,2015-11-30 05:00
美濃,高雄市,46,,良好,1,0.36,18,42,36,8.2,1.4,130,4,8.24,.09,2015-11-30 05:00
麥寮,雲林縣,48,,良好,5.2,0.3,23,34,21,15,3.2,56,3,15.31,.07,2015-11-30 05:00
關山,臺東縣,22,,良好,1,,8.1,23,8,2.4,1.1,76,1,4.17,1.76,2015-11-30 05:00
馬公,澎湖縣,26,,良好,1.9,0.2,32,10,14,3.3,5,81,2,4.07,.73,2015-11-30 05:00
金門,金門縣,41,,良好,3.5,0.34,22,40,28,7.8,2,79,3,8.68,.89,2015-11-30 05:00
馬祖,連江縣,26,,良好,2.2,0.24,26,24,15,3.1,4.5,53,2,4.63,1.53,2015-11-30 05:00
埔里,南投縣,33,,良好,1.1,0.29,10,28,16,8.2,0.5,325,2,8.85,.65,2015-11-30 05:00
復興,高雄市,72,懸浮微粒,普通,3,0.49,7.3,81,45,18,0.7,281,6,19.43,1.06,2015-11-30 05:00
永和,新北市,26,,良好,1.1,0.21,31,5,0,7.2,0.6,114,1,9.81,2.59,2015-11-30 05:00
竹山,南投縣,54,懸浮微粒,普通,0.7,0.35,8.4,51,32,15,0.8,166,4,16.8,1.36,2015-11-30 05:00
中壢,桃園市,32,,良好,3,0.3,30,17,6,12,0.9,339,1,14.22,2.28,2015-11-30 05:00
三重,新北市,33,,良好,0.9,0.49,,18,0,15,,,1,28.14,13.18,2015-11-30 05:00
冬山,宜蘭縣,25,,良好,1.3,0.19,31,17,,5.7,1.2,252,,7.22,1.53,2015-11-30 05:00
宜蘭,宜蘭縣,32,,良好,6.9,0.21,17,31,10,5.9,0.5,259,1,6.1,.19,2015-11-30 05:00
陽明,臺北市,37,,良好,1.1,0.15,44,3,1,1.6,,,1,1.98,.36,2015-11-30 05:00
臺東,臺東縣,18,,良好,-0.2,0.21,22,12,6,1.5,1.3,298,1,2.11,.64,2015-11-30 05:00
恆春,屏東縣,34,,良好,1.2,0.16,41,22,5,0.9,6.4,22,1,3.45,2.58,2015-11-30 05:00
潮州,屏東縣,42,,良好,1.2,0.36,8.2,18,,12,0.8,111,,12.86,.83,2015-11-30 05:00
屏東,屏東縣,72,懸浮微粒,普通,1.7,0.45,20,86,52,11,1.5,318,6,11.83,.99,2015-11-30 05:00
小港,高雄市,74,懸浮微粒,普通,2.3,0.49,7.6,105,19,20,1.7,38,5,20.95,1,2015-11-30 05:00
前鎮,高雄市,70,懸浮微粒,普通,2.4,0.49,8.1,77,50,17,1.5,53,6,19.16,1.99,2015-11-30 05:00
前金,高雄市,74,懸浮微粒,普通,3.1,0.45,8.2,91,55,20,1.9,352,7,20.5,.65,2015-11-30 05:00
