SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,52,懸浮微粒,普通,6.4,0.79,24,63,30,26,4,53,4,2015-03-04 17:00
三重,新北市,48,,良好,3,2.14,,33,4,43,,,2,2015-03-04 17:00
三義,苗栗縣,32,,良好,1.6,0.56,31,27,13,12,4.5,41,2,2015-03-04 17:00
土城,新北市,33,,良好,3.6,0.69,31,31,18,19,2.2,248,3,2015-03-04 17:00
士林,臺北市,32,,良好,1.8,0.58,39,24,8,13,1.8,88,2,2015-03-04 17:00
大同,臺北市,43,,良好,2.8,1.56,,39,11,42,,,2,2015-03-04 17:00
大里,臺中市,0,,,,,,,30,,,,3,2015-03-04 17:00
大園,桃園市,48,,良好,4.6,0.48,25,45,19,28,7.2,74,2,2015-03-04 17:00
大寮,高雄市,92,懸浮微粒,普通,12,0.69,51,118,51,30,2.1,286,9,2015-03-04 17:00
小港,高雄市,89,懸浮微粒,普通,6.2,0.51,52,113,51,25,2.7,280,8,2015-03-04 17:00
中山,臺北市,49,,良好,2.1,0.86,19,36,15,32,2.7,116,2,2015-03-04 17:00
中壢,桃園市,52,懸浮微粒,普通,5,1.14,9.4,58,23,42,1.5,61,2,2015-03-04 17:00
仁武,高雄市,92,懸浮微粒,普通,3.9,0.51,57,97,26,17,2,294,7,2015-03-04 17:00
斗六,雲林縣,65,懸浮微粒,普通,3.8,0.67,43,100,59,23,3.3,17,6,2015-03-04 17:00
冬山,宜蘭縣,34,,良好,1.6,0.62,38,39,22,15,1.3,357,2,2015-03-04 17:00
古亭,臺北市,39,,良好,2.9,0.74,20,29,13,29,2.5,81,2,2015-03-04 17:00
左營,高雄市,81,懸浮微粒,普通,4.4,0.54,57,99,51,20,2.5,301,9,2015-03-04 17:00
平鎮,桃園市,43,,良好,3.2,0.66,20,46,16,28,3.6,42,2,2015-03-04 17:00
永和,新北市,38,,良好,1.8,0.82,28,29,18,25,2.7,86,2,2015-03-04 17:00
安南,臺南市,82,懸浮微粒,普通,5.9,0.72,54,127,44,22,2.3,318,5,2015-03-04 17:00
朴子,嘉義縣,79,懸浮微粒,普通,5.4,0.73,39,148,56,21,2.7,295,6,2015-03-04 17:00
汐止,新北市,31,,良好,3.3,0.55,28,26,18,22,2.3,53,2,2015-03-04 17:00
竹山,南投縣,75,懸浮微粒,普通,2.9,0.66,51,108,56,23,2.8,310,7,2015-03-04 17:00
