SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,80,懸浮微粒,普通,2.1,0.46,51,116,54,8.4,1.7,44,5,10.6,2.21,2015-10-29 21:00
關山,臺東縣,25,,良好,1.4,,13,24,12,6.6,0.6,40,2,7.54,.9,2015-10-29 21:00
馬公,澎湖縣,59,懸浮微粒,普通,0.1,0.41,57,68,32,4.3,1.7,62,3,5.55,1.22,2015-10-29 21:00
金門,金門縣,68,懸浮微粒,普通,3.5,0.37,50,79,43,10,0.4,170,6,10.88,.68,2015-10-29 21:00
馬祖,連江縣,62,懸浮微粒,普通,2,0.44,44,53,33,5.8,0.5,219,5,6.89,1.05,2015-10-29 21:00
埔里,南投縣,60,懸浮微粒,普通,3.7,0.61,25,76,47,21,0.8,307,5,22.07,1.55,2015-10-29 21:00
復興,高雄市,58,懸浮微粒,普通,3.7,1.04,30,73,40,29,0.8,130,4,33.98,4.88,2015-10-29 21:00
永和,新北市,68,懸浮微粒,普通,3.9,1.43,21,83,45,40,1.3,240,6,54.05,14.04,2015-10-29 21:00
竹山,南投縣,78,懸浮微粒,普通,3.9,0.6,15,115,57,25,0.8,189,6,26.21,1.41,2015-10-29 21:00
中壢,桃園市,72,懸浮微粒,普通,3.5,2.04,21,99,51,42,1.1,199,5,64.54,22.36,2015-10-29 21:00
三重,新北市,82,懸浮微粒,普通,4.9,3.36,,110,56,63,,,8,157.59,94.61,2015-10-29 21:00
冬山,宜蘭縣,38,,良好,0.4,0.33,20,38,24,10,1.4,212,2,11.02,.94,2015-10-29 21:00
宜蘭,宜蘭縣,46,,良好,1.8,0.45,26,40,21,7.8,1.1,313,2,8.16,.4,2015-10-29 21:00
陽明,臺北市,49,,良好,1.3,0.27,59,19,21,3.9,,,3,5.09,1.25,2015-10-29 21:00
花蓮,花蓮縣,42,,良好,3,0.7,14,45,21,19,0.6,281,2,22.53,3.71,2015-10-29 21:00
臺東,臺東縣,26,,良好,1.2,0.6,16,34,19,15,1.1,306,2,16,1.16,2015-10-29 21:00
