SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
大寮,高雄市,88,臭氧,普通,14,0.61,106,,,21,,,7,22.92,1.69,2015-10-29 15:00
麥寮,雲林縣,72,懸浮微粒,普通,2.9,0.34,66,106,36,6.6,3.2,261,3,8.68,2.05,2015-10-29 15:00
關山,臺東縣,29,,良好,1.4,,35,24,13,3.8,1.7,189,2,4.35,.56,2015-10-29 15:00
馬公,澎湖縣,65,懸浮微粒,普通,0.6,0.35,57,71,39,3.3,2.7,308,3,4.63,1.38,2015-10-29 15:00
金門,金門縣,82,懸浮微粒,普通,4.9,0.45,88,88,53,7.2,3.2,140,8,7.96,.81,2015-10-29 15:00
馬祖,連江縣,74,懸浮微粒,普通,3.9,0.45,50,87,47,8.1,2.6,58,6,10.43,2.33,2015-10-29 15:00
埔里,南投縣,67,臭氧,普通,1.8,0.37,80,61,40,7.6,3.1,284,,9.1,1.47,2015-10-29 15:00
復興,高雄市,76,臭氧,普通,7.8,0.54,92,77,60,24,0.8,243,7,26.27,2.31,2015-10-29 15:00
永和,新北市,70,臭氧,普通,,1.54,85,114,65,51,1.6,213,5,56.39,5.18,2015-10-29 15:00
竹山,南投縣,62,臭氧,普通,3.8,0.31,74,68,31,6.9,2.4,287,5,7.79,.92,2015-10-29 15:00
中壢,桃園市,75,懸浮微粒,普通,5.1,1.34,70,113,58,42,1.8,158,6,58.5,16.9,2015-10-29 15:00
三重,新北市,74,懸浮微粒,普通,5.6,1.57,,138,67,72,,,6,96.43,24.61,2015-10-29 15:00
冬山,宜蘭縣,42,,良好,2.9,0.36,39,42,23,15,2.2,224,2,18.91,4.26,2015-10-29 15:00
宜蘭,宜蘭縣,0,,,1.6,0.3,47,48,14,4.3,1.1,84,,5.1,.79,2015-10-29 15:00
陽明,臺北市,91,臭氧,普通,3.3,0.67,109,70,0,10,,,3,10.96,.53,2015-10-29 15:00
花蓮,花蓮縣,36,,良好,0.2,0.23,43,32,14,2.9,2.7,172,2,4.65,1.73,2015-10-29 15:00
