SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,72,懸浮微粒,普通,12,0.66,64,107,67,18,5.4,110,7,2015-02-17 16:00
三重,新北市,78,懸浮微粒,普通,5.8,1.95,,99,34,42,,,5,2015-02-17 16:00
三義,苗栗縣,70,臭氧,普通,3.2,0.52,84,76,36,6.9,4.6,56,3,2015-02-17 16:00
土城,新北市,67,懸浮微粒,普通,3.4,0.7,60,81,42,13,2,236,6,2015-02-17 16:00
士林,臺北市,74,懸浮微粒,普通,1.9,0.51,62,96,34,7.5,4.2,101,4,2015-02-17 16:00
大同,臺北市,72,懸浮微粒,普通,14,1.38,,98,40,43,,,5,2015-02-17 16:00
大里,臺中市,70,懸浮微粒,普通,2.7,0.59,72,99,41,14,3.6,312,6,2015-02-17 16:00
大園,桃園市,71,懸浮微粒,普通,3.4,0.47,58,80,42,8.8,11,68,6,2015-02-17 16:00
大寮,高雄市,66,懸浮微粒,普通,3.8,0.48,52,67,41,24,2.1,274,6,2015-02-17 16:00
小港,高雄市,71,懸浮微粒,普通,19,0.47,43,96,50,36,2.5,266,6,2015-02-17 16:00
中山,臺北市,78,懸浮微粒,普通,18,0.8,42,107,42,29,3.1,93,5,2015-02-17 16:00
中壢,桃園市,70,懸浮微粒,普通,6,1.6,40,96,41,44,1.3,143,5,2015-02-17 16:00
仁武,高雄市,80,懸浮微粒,普通,3.3,0.54,66,85,48,19,2.2,289,9,2015-02-17 16:00
斗六,雲林縣,80,懸浮微粒,普通,11,0.81,67,103,75,25,3.3,26,10,2015-02-17 16:00
冬山,宜蘭縣,68,懸浮微粒,普通,3.3,0.7,45,105,62,10,1.2,204,7,2015-02-17 16:00
古亭,臺北市,70,懸浮微粒,普通,3.7,0.67,50,85,51,17,4.2,27,6,2015-02-17 16:00
左營,高雄市,74,懸浮微粒,普通,2.5,0.47,79,77,50,8.5,2.9,300,8,2015-02-17 16:00
平鎮,桃園市,68,懸浮微粒,普通,3.5,0.58,52,94,43,15,3.8,50,6,2015-02-17 16:00
永和,新北市,70,懸浮微粒,普通,3.2,0.79,53,77,36,18,4,74,5,2015-02-17 16:00
安南,臺南市,91,懸浮微粒,普通,2.3,0.46,72,109,58,9.1,1.9,335,10,2015-02-17 16:00
朴子,嘉義縣,82,懸浮微粒,普通,3.3,0.52,70,122,66,11,3.3,326,9,2015-02-17 16:00
汐止,新北市,66,懸浮微粒,普通,3.3,0.51,59,75,30,11,2.9,50,4,2015-02-17 16:00
竹山,南投縣,69,臭氧,普通,4.5,0.56,83,90,61,12,2.9,293,7,2015-02-17 16:00
竹東,新竹縣,56,臭氧,普通,3.2,0.61,68,82,41,14,3.7,316,3,2015-02-17 16:00
西屯,臺中市,62,懸浮微粒,普通,1.6,0.46,71,86,41,11,4.2,348,6,2015-02-17 16:00
沙鹿,臺中市,0,,,2.3,0.52,74,89,39,8.4,5.7,52,,2015-02-17 16:00
宜蘭,宜蘭縣,74,懸浮微粒,普通,5,0.73,66,93,44,11,1.9,81,7,2015-02-17 16:00
忠明,臺中市,62,懸浮微粒,普通,1.9,0.59,64,80,62,15,2.7,41,6,2015-02-17 16:00
松山,臺北市,74,懸浮微粒,普通,3.3,0.62,58,74,34,16,3.1,73,5,2015-02-17 16:00
板橋,新北市,70,懸浮微粒,普通,4.7,0.74,54,84,38,19,3.2,83,5,2015-02-17 16:00
林口,新北市,67,懸浮微粒,普通,4.4,0.57,63,81,46,11,2.5,103,6,2015-02-17 16:00
林園,高雄市,58,臭氧,普通,2.8,0.47,70,47,42,11,3.1,282,6,2015-02-17 16:00
花蓮,花蓮縣,87,懸浮微粒,普通,4.3,1.2,35,219,62,45,1.7,17,4,2015-02-17 16:00
金門,金門縣,80,懸浮微粒,普通,4.1,0.7,66,110,63,8.4,4.3,95,9,2015-02-17 16:00
前金,高雄市,82,懸浮微粒,普通,2.5,0.68,68,112,31,13,1.7,34,6,2015-02-17 16:00
前鎮,高雄市,63,懸浮微粒,普通,2.9,0.54,61,70,45,,2.3,280,7,2015-02-17 16:00
南投,南投縣,70,懸浮微粒,普通,1,0.71,76,99,53,19,2.3,313,7,2015-02-17 16:00
屏東,屏東縣,68,懸浮微粒,普通,4.1,0.63,71,115,69,17,2.9,259,6,2015-02-17 16:00
