SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,56,懸浮微粒,普通,1.6,0.43,48,82,62,9.4,3.1,126,4,2015-02-21 11:00
三重,新北市,51,懸浮微粒,普通,3.8,1.55,,44,12,43,,,2,2015-02-21 11:00
三義,苗栗縣,52,懸浮微粒,普通,1.8,0.35,61,71,36,3,5,188,3,2015-02-21 11:00
土城,新北市,46,,良好,2.6,0.57,37,35,30,14,0.8,19,3,2015-02-21 11:00
士林,臺北市,36,,良好,2.2,0.57,39,32,30,22,1.4,134,3,2015-02-21 11:00
大同,臺北市,53,懸浮微粒,普通,4,1.5,,41,18,47,,,3,2015-02-21 11:00
大里,臺中市,47,,良好,2.1,0.65,39,50,37,15,1.2,152,3,2015-02-21 11:00
大園,桃園市,52,懸浮微粒,普通,2.9,0.45,45,53,25,11,3.1,188,3,2015-02-21 11:00
大寮,高雄市,58,懸浮微粒,普通,2.4,0.32,46,59,35,7.7,2.3,148,3,2015-02-21 11:00
小港,高雄市,60,懸浮微粒,普通,17,0.71,37,78,37,17,4.6,111,3,2015-02-21 11:00
中山,臺北市,56,懸浮微粒,普通,2.2,0.66,40,40,20,22,1.3,99,3,2015-02-21 11:00
中壢,桃園市,52,懸浮微粒,普通,3,1.1,34,52,2,26,1.6,184,,2015-02-21 11:00
仁武,高雄市,56,懸浮微粒,普通,2.9,0.39,47,62,34,9.6,2.6,113,3,2015-02-21 11:00
斗六,雲林縣,52,懸浮微粒,普通,3.7,0.41,57,58,31,7.6,0.9,240,4,2015-02-21 11:00
冬山,宜蘭縣,34,,良好,0.7,0.3,41,32,17,7.1,1.8,306,2,2015-02-21 11:00
古亭,臺北市,37,,良好,2.2,0.49,36,40,27,15,1,71,2,2015-02-21 11:00
左營,高雄市,57,懸浮微粒,普通,2.8,0.51,44,59,27,15,3.6,153,4,2015-02-21 11:00
平鎮,桃園市,52,懸浮微粒,普通,4.4,0.48,42,57,26,12,1.6,149,3,2015-02-21 11:00
永和,新北市,43,,良好,2.3,0.69,39,42,28,19,1.7,91,3,2015-02-21 11:00
安南,臺南市,58,懸浮微粒,普通,3.7,0.42,47,70,40,11,3.5,152,3,2015-02-21 11:00
朴子,嘉義縣,63,懸浮微粒,普通,3.7,0.38,54,83,34,7.8,2.6,139,3,2015-02-21 11:00
汐止,新北市,37,,良好,3.5,0.36,38,26,19,7.8,1.4,294,3,2015-02-21 11:00
竹山,南投縣,58,懸浮微粒,普通,3.5,0.43,44,68,39,9.3,1.5,36,5,2015-02-21 11:00
竹東,新竹縣,37,,良好,2.8,0.49,38,43,25,12,2.3,122,3,2015-02-21 11:00
西屯,臺中市,54,懸浮微粒,普通,2.8,0.7,37,59,44,22,2.1,150,3,2015-02-21 11:00
沙鹿,臺中市,60,懸浮微粒,普通,2.8,0.43,54,73,31,9.1,3.4,136,3,2015-02-21 11:00
宜蘭,宜蘭縣,37,,良好,1.3,0.33,40,43,16,6.8,1.2,230,2,2015-02-21 11:00
忠明,臺中市,50,,良好,2.1,0.83,44,64,44,21,1.7,138,4,2015-02-21 11:00
松山,臺北市,35,,良好,2.3,0.47,42,11,15,12,1.1,61,2,2015-02-21 11:00
板橋,新北市,52,懸浮微粒,普通,2.7,0.55,37,38,23,16,1.1,173,3,2015-02-21 11:00
林口,新北市,0,,,3.7,0.46,39,,33,17,2.1,143,4,2015-02-21 11:00
林園,高雄市,50,,良好,1.5,0.2,45,38,11,4.6,5.5,135,3,2015-02-21 11:00
花蓮,花蓮縣,29,,良好,2.1,0.29,32,29,14,3.4,2.3,211,1,2015-02-21 11:00
金門,金門縣,60,懸浮微粒,普通,4.1,0.37,19,99,45,23,1,242,3,2015-02-21 11:00
前金,高雄市,58,懸浮微粒,普通,7.7,0.62,44,81,38,20,1.8,164,4,2015-02-21 11:00
前鎮,高雄市,56,懸浮微粒,普通,16,0.48,41,57,25,16,4.6,155,3,2015-02-21 11:00
