SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,92,懸浮微粒,普通,3.1,0.81,2.8,145,112,25,0.9,288,10,2015-01-25 04:00
三重,新北市,64,懸浮微粒,普通,5.6,2.64,,67,28,48,,,3,2015-01-25 04:00
三義,苗栗縣,53,懸浮微粒,普通,2.8,0.32,45,45,26,7.8,1.3,172,3,2015-01-25 04:00
土城,新北市,62,懸浮微粒,普通,3.3,0.99,2.4,65,47,34,0.9,133,6,2015-01-25 04:00
士林,臺北市,50,,良好,2,0.3,38,34,23,,1,72,3,2015-01-25 04:00
大同,臺北市,62,懸浮微粒,普通,1.8,0.9,,64,26,32,,,4,2015-01-25 04:00
大里,臺中市,80,懸浮微粒,普通,2.6,0.72,19,106,63,25,1.2,276,9,2015-01-25 04:00
大園,桃園市,72,懸浮微粒,普通,7.6,0.73,10,69,38,36,2.3,189,7,2015-01-25 04:00
大寮,高雄市,89,懸浮微粒,普通,6,0.58,28,115,83,22,0.6,199,10,2015-01-25 04:00
小港,高雄市,88,懸浮微粒,普通,4.5,0.58,38,132,96,16,1.3,38,10,2015-01-25 04:00
中山,臺北市,66,懸浮微粒,普通,1.9,0.66,16,49,17,29,1,342,4,2015-01-25 04:00
中壢,桃園市,76,懸浮微粒,普通,3.8,0.95,9.3,61,32,33,1.1,194,5,2015-01-25 04:00
仁武,高雄市,68,懸浮微粒,普通,6.8,0.71,17,146,78,31,0.5,280,10,2015-01-25 04:00
斗六,雲林縣,86,懸浮微粒,普通,2.3,0.76,11,123,87,23,0.4,205,10,2015-01-25 04:00
冬山,宜蘭縣,47,,良好,1.2,0.25,17,42,25,7.4,1,313,3,2015-01-25 04:00
古亭,臺北市,56,懸浮微粒,普通,2,0.53,18,52,30,23,1,259,4,2015-01-25 04:00
左營,高雄市,89,懸浮微粒,普通,5.1,0.71,33,134,88,22,0.8,294,10,2015-01-25 04:00
平鎮,桃園市,69,懸浮微粒,普通,2.4,0.61,15,69,42,25,0.9,159,6,2015-01-25 04:00
永和,新北市,55,懸浮微粒,普通,1.7,0.63,17,43,24,28,0.8,306,4,2015-01-25 04:00
安南,臺南市,94,懸浮微粒,普通,4,0.84,3.1,145,100,35,0.7,97,10,2015-01-25 04:00
朴子,嘉義縣,96,懸浮微粒,普通,2.2,0.67,14,160,103,17,1,41,10,2015-01-25 04:00
汐止,新北市,52,懸浮微粒,普通,2,0.35,25,33,18,11,1.6,282,3,2015-01-25 04:00
竹山,南投縣,82,懸浮微粒,普通,1.7,0.46,32,95,66,11,0.7,150,10,2015-01-25 04:00
竹東,新竹縣,52,懸浮微粒,普通,1.5,0.35,28,34,16,14,2.3,203,3,2015-01-25 04:00
西屯,臺中市,80,懸浮微粒,普通,3.5,1.01,4.8,108,70,41,1.1,290,10,2015-01-25 04:00
沙鹿,臺中市,78,懸浮微粒,普通,10,0.64,12,99,60,35,0.7,161,8,2015-01-25 04:00
宜蘭,宜蘭縣,50,,良好,1.8,0.23,33,45,24,4.4,0.6,221,3,2015-01-25 04:00
忠明,臺中市,78,懸浮微粒,普通,2.5,1.24,2.3,98,75,43,0.7,316,10,2015-01-25 04:00
松山,臺北市,54,懸浮微粒,普通,1.8,0.46,30,41,22,15,1.8,225,3,2015-01-25 04:00
板橋,新北市,58,懸浮微粒,普通,2,0.3,36,38,20,10,2.6,68,4,2015-01-25 04:00
林口,新北市,58,懸浮微粒,普通,1.1,0.35,36,42,23,10,2,77,4,2015-01-25 04:00
林園,高雄市,72,懸浮微粒,普通,3.7,0.54,42,78,60,13,2.6,51,10,2015-01-25 04:00
花蓮,花蓮縣,34,,良好,1.3,0.19,30,23,12,1.4,3.4,218,2,2015-01-25 04:00
金門,金門縣,67,懸浮微粒,普通,5.4,0.45,37,86,49,13,1,348,5,2015-01-25 04:00
前金,高雄市,96,懸浮微粒,普通,6.2,0.74,20,155,91,35,1.2,28,10,2015-01-25 04:00
前鎮,高雄市,88,懸浮微粒,普通,5.9,0.71,31,132,76,23,0.9,26,9,2015-01-25 04:00
南投,南投縣,84,懸浮微粒,普通,1.3,0.6,23,101,65,13,1.6,143,10,2015-01-25 04:00
屏東,屏東縣,86,懸浮微粒,普通,2.1,0.55,35,113,69,13,1.5,50,10,2015-01-25 04:00
恆春,屏東縣,44,,良好,1.3,0.12,52,37,13,1.5,8.4,52,2,2015-01-25 04:00
美濃,高雄市,74,懸浮微粒,普通,1.6,0.57,27,87,68,11,0.6,72,8,2015-01-25 04:00
