SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,88,懸浮微粒,普通,2.9,0.72,8.2,137,92,22,1,304,10,2015-01-25 01:00
三重,新北市,69,懸浮微粒,普通,4.4,1.77,,80,41,50,,,4,2015-01-25 01:00
三義,苗栗縣,58,懸浮微粒,普通,1.4,0.34,49,42,22,5.3,2,25,4,2015-01-25 01:00
土城,新北市,66,懸浮微粒,普通,3.8,1.09,2.1,79,52,41,1.1,141,6,2015-01-25 01:00
士林,臺北市,56,懸浮微粒,普通,2.9,0.74,16,39,28,30,0.8,128,3,2015-01-25 01:00
大同,臺北市,66,懸浮微粒,普通,4.2,1.58,,69,34,48,,,4,2015-01-25 01:00
大里,臺中市,80,懸浮微粒,普通,3.2,1.01,12,105,71,37,1.1,242,10,2015-01-25 01:00
大園,桃園市,80,懸浮微粒,普通,6.6,1.02,4.2,111,66,51,2.8,176,9,2015-01-25 01:00
大寮,高雄市,86,懸浮微粒,普通,20,0.76,19,147,103,35,1.1,294,10,2015-01-25 01:00
小港,高雄市,86,懸浮微粒,普通,6,0.84,28,138,87,33,1.3,13,10,2015-01-25 01:00
中山,臺北市,75,懸浮微粒,普通,3.1,1.32,1.6,95,39,49,0.7,128,5,2015-01-25 01:00
中壢,桃園市,92,懸浮微粒,普通,4.3,1.11,9.1,110,47,38,1.3,191,8,2015-01-25 01:00
仁武,高雄市,42,,良好,5.7,0.94,9.1,56,,47,0.6,327,,2015-01-25 01:00
斗六,雲林縣,90,懸浮微粒,普通,2,0.64,34,121,69,15,0.9,273,10,2015-01-25 01:00
冬山,宜蘭縣,52,懸浮微粒,普通,1.4,0.29,23,51,25,8.5,1,238,3,2015-01-25 01:00
古亭,臺北市,61,懸浮微粒,普通,2.4,1.12,1.8,55,37,42,0.7,189,6,2015-01-25 01:00
左營,高雄市,86,懸浮微粒,普通,5,0.89,14,135,91,34,1.7,314,10,2015-01-25 01:00
平鎮,桃園市,82,懸浮微粒,普通,3.2,0.68,17,95,54,29,1.7,135,8,2015-01-25 01:00
永和,新北市,60,懸浮微粒,普通,3,1.58,2,55,33,41,0.5,60,5,2015-01-25 01:00
安南,臺南市,92,懸浮微粒,普通,3.7,0.8,15,141,88,32,0.4,338,10,2015-01-25 01:00
朴子,嘉義縣,93,懸浮微粒,普通,2.4,0.66,18,142,99,17,1.1,328,10,2015-01-25 01:00
汐止,新北市,57,懸浮微粒,普通,3.2,0.8,3.2,55,34,31,0.7,67,4,2015-01-25 01:00
竹山,南投縣,90,懸浮微粒,普通,2.8,0.67,26,119,85,21,0.8,117,10,2015-01-25 01:00
竹東,新竹縣,56,懸浮微粒,普通,1.9,0.54,27,45,29,17,2.6,131,4,2015-01-25 01:00
西屯,臺中市,80,懸浮微粒,普通,3.2,1.01,3.6,113,81,45,0.5,305,10,2015-01-25 01:00
沙鹿,臺中市,76,懸浮微粒,普通,3.7,0.88,9.4,108,63,38,1,242,7,2015-01-25 01:00
宜蘭,宜蘭縣,53,懸浮微粒,普通,10,0.38,28,50,30,11,1.1,274,3,2015-01-25 01:00
忠明,臺中市,80,懸浮微粒,普通,3.7,1.55,1.5,118,72,59,0.5,306,10,2015-01-25 01:00
松山,臺北市,59,懸浮微粒,普通,3,1.1,6.9,56,36,40,0.9,129,4,2015-01-25 01:00
板橋,新北市,72,懸浮微粒,普通,2.9,0.78,11,65,33,33,1.6,72,6,2015-01-25 01:00
林口,新北市,70,懸浮微粒,普通,2.7,0.58,23,61,41,30,2.1,70,7,2015-01-25 01:00
林園,高雄市,74,懸浮微粒,普通,6.6,0.92,20,117,94,33,2.5,34,10,2015-01-25 01:00
花蓮,花蓮縣,44,,良好,1.3,0.22,35,35,20,3.2,2.7,220,2,2015-01-25 01:00
金門,金門縣,72,懸浮微粒,普通,2.5,0.38,50,77,44,10,1.6,68,6,2015-01-25 01:00
前金,高雄市,95,懸浮微粒,普通,5.1,1.12,6.5,153,78,48,1.2,330,8,2015-01-25 01:00
前鎮,高雄市,84,懸浮微粒,普通,6.8,1.09,16,130,72,43,0.9,3,8,2015-01-25 01:00
南投,南投縣,88,懸浮微粒,普通,2.5,0.71,19,123,81,17,1.2,123,10,2015-01-25 01:00
屏東,屏東縣,85,懸浮微粒,普通,2.9,0.67,34,134,88,19,1.7,293,10,2015-01-25 01:00
恆春,屏東縣,0,,,1.3,0.12,52,32,10,1.9,5.6,70,,2015-01-25 01:00
美濃,高雄市,74,懸浮微粒,普通,2.5,0.58,36,93,61,14,0.5,70,7,2015-01-25 01:00
苗栗,苗栗縣,68,懸浮微粒,普通,2.2,0.57,11,57,45,27,0.6,259,9,2015-01-25 01:00
埔里,南投縣,74,懸浮微粒,普通,2.8,0.68,24,93,79,17,0.8,107,10,2015-01-25 01:00
桃園,桃園市,78,懸浮微粒,普通,7.4,1.55,1.8,102,63,52,1.1,151,9,2015-01-25 01:00
馬公,澎湖縣,60,懸浮微粒,普通,2.3,0.32,57,57,32,5.4,1.7,51,4,2015-01-25 01:00
馬祖,連江縣,51,懸浮微粒,普通,2.6,0.32,51,50,28,7,2.3,94,3,2015-01-25 01:00
基隆,基隆市,39,,良好,1.2,0.44,31,22,11,13,1.2,172,3,2015-01-25 01:00
崙背,雲林縣,86,懸浮微粒,普通,2.1,0.77,12,143,102,21,1.1,357,10,2015-01-25 01:00
淡水,新北市,60,懸浮微粒,普通,3,0.89,6.6,59,25,45,,,4,2015-01-25 01:00
麥寮,雲林縣,94,懸浮微粒,普通,3.7,0.71,17,144,96,22,1.2,24,10,2015-01-25 01:00
善化,臺南市,86,懸浮微粒,普通,2.8,0.62,21,116,83,18,0.4,19,10,2015-01-25 01:00
復興,高雄市,88,懸浮微粒,普通,6.3,1.16,17,137,83,42,0.5,178,9,2015-01-25 01:00
湖口,新竹縣,60,懸浮微粒,普通,1.6,0.58,5.7,59,33,40,1.6,130,4,2015-01-25 01:00
菜寮,新北市,64,懸浮微粒,普通,4.6,2.03,1.1,87,60,53,0.8,132,5,2015-01-25 01:00
陽明,臺北市,41,,良好,1.1,0.2,49,17,13,2.4,,,2,2015-01-25 01:00
新竹,新竹市,66,懸浮微粒,普通,1.1,0.69,19,61,43,27,1.8,87,7,2015-01-25 01:00
新店,新北市,54,懸浮微粒,普通,1.5,0.35,33,43,37,11,0.8,142,4,2015-01-25 01:00
新莊,新北市,73,懸浮微粒,普通,5,2.27,0.9,100,66,52,1.9,18,8,2015-01-25 01:00
新港,嘉義縣,98,懸浮微粒,普通,2.7,0.71,13,163,96,22,0.7,287,10,2015-01-25 01:00
新營,臺南市,98,懸浮微粒,普通,,0.89,4.6,161,104,39,0.9,345,10,2015-01-25 01:00
楠梓,高雄市,100,懸浮微粒,普通,3.6,0.84,11,169,100,37,1.7,42,10,2015-01-25 01:00
萬里,新北市,43,,良好,1.3,0.23,35,33,21,4.3,4.3,212,3,2015-01-25 01:00
萬華,臺北市,62,懸浮微粒,普通,2.7,1.76,1.3,61,36,45,0.6,284,6,2015-01-25 01:00
嘉義,嘉義市,96,懸浮微粒,普通,4.8,1.04,9.4,139,91,37,0.7,196,10,2015-01-25 01:00
彰化,彰化縣,78,懸浮微粒,普通,3.1,0.77,27,107,67,23,0.5,66,10,2015-01-25 01:00
臺西,雲林縣,76,懸浮微粒,普通,5.2,0.64,27,106,97,20,0.7,114,10,2015-01-25 01:00
臺東,臺東縣,31,,良好,0.8,0.24,34,21,16,2.7,1.8,295,2,2015-01-25 01:00
臺南,臺南市,86,懸浮微粒,普通,4.3,1.1,15,133,87,38,1,273,10,2015-01-25 01:00
鳳山,高雄市,104,懸浮微粒,不良,4.1,0.79,28,178,82,25,0.7,356,9,2015-01-25 01:00
潮州,屏東縣,87,懸浮微粒,普通,2.7,0.64,28,97,56,16,1.2,54,8,2015-01-25 01:00
線西,彰化縣,82,懸浮微粒,普通,4.6,0.91,7.3,125,83,40,1.1,32,10,2015-01-25 01:00
橋頭,高雄市,86,懸浮微粒,普通,4.6,0.8,12,132,83,33,0.6,323,10,2015-01-25 01:00
頭份,苗栗縣,74,懸浮微粒,普通,2.5,0.69,8.6,86,57,30,1.3,123,8,2015-01-25 01:00
龍潭,桃園市,70,懸浮微粒,普通,1.3,0.5,25,64,34,,1.1,183,5,2015-01-25 01:00
豐原,臺中市,68,懸浮微粒,普通,2,0.48,40,61,40,12,1.2,76,6,2015-01-25 01:00
關山,臺東縣,39,,良好,1,,17,34,22,6,0.6,332,2,2015-01-25 01:00
觀音,桃園市,80,懸浮微粒,普通,4.4,1.03,5.5,119,62,46,2.2,118,6,2015-01-25 01:00
