SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,59,懸浮微粒,普通,2.7,0.37,44,75,37,7.4,3.1,38,3,2015-02-19 08:00
三重,新北市,84,懸浮微粒,普通,7,0.85,,128,40,37,,,3,2015-02-19 08:00
三義,苗栗縣,52,懸浮微粒,普通,1.9,0.36,44,50,24,1.1,3.7,29,3,2015-02-19 08:00
土城,新北市,68,懸浮微粒,普通,3.9,0.5,61,95,44,6.5,2,168,4,2015-02-19 08:00
士林,臺北市,76,懸浮微粒,普通,3.9,0.37,62,96,43,5.5,3.6,103,4,2015-02-19 08:00
大同,臺北市,79,懸浮微粒,普通,5.9,0.62,,115,41,31,,,3,2015-02-19 08:00
大里,臺中市,64,懸浮微粒,普通,3.5,0.74,9.6,61,39,20,1.4,215,5,2015-02-19 08:00
大園,桃園市,68,懸浮微粒,普通,4.3,0.49,53,106,50,13,6.2,75,4,2015-02-19 08:00
大寮,高雄市,79,懸浮微粒,普通,3.3,0.67,12,94,54,18,0.7,199,6,2015-02-19 08:00
小港,高雄市,90,懸浮微粒,普通,11,0.83,6.5,110,51,33,1.1,51,7,2015-02-19 08:00
中山,臺北市,85,懸浮微粒,普通,5.7,0.52,52,137,44,16,3,106,4,2015-02-19 08:00
中壢,桃園市,74,懸浮微粒,普通,3.6,0.57,56,112,40,11,1.9,141,3,2015-02-19 08:00
仁武,高雄市,88,懸浮微粒,普通,6,0.75,12,114,56,21,0.6,318,6,2015-02-19 08:00
斗六,雲林縣,70,懸浮微粒,普通,2.1,0.52,12,83,41,17,0.9,21,5,2015-02-19 08:00
冬山,宜蘭縣,48,,良好,2.2,0.45,54,57,35,7.5,1.1,237,3,2015-02-19 08:00
古亭,臺北市,74,懸浮微粒,普通,3.4,0.45,55,111,41,6.3,3.2,31,4,2015-02-19 08:00
左營,高雄市,84,懸浮微粒,普通,4.6,0.86,10,101,63,22,1.1,15,7,2015-02-19 08:00
平鎮,桃園市,68,懸浮微粒,普通,3.7,0.51,55,105,46,7,4.5,57,3,2015-02-19 08:00
永和,新北市,68,懸浮微粒,普通,4.2,0.51,59,88,45,6.3,3.3,94,4,2015-02-19 08:00
安南,臺南市,70,懸浮微粒,普通,3.2,0.59,21,83,41,15,1.8,17,4,2015-02-19 08:00
朴子,嘉義縣,70,懸浮微粒,普通,2.9,0.4,29,81,34,9.2,1.6,46,4,2015-02-19 08:00
汐止,新北市,73,懸浮微粒,普通,4,0.43,58,99,44,6.5,2.8,56,4,2015-02-19 08:00
竹山,南投縣,82,懸浮微粒,普通,2.8,0.69,5,104,59,18,1.2,96,8,2015-02-19 08:00
竹東,新竹縣,58,懸浮微粒,普通,2.8,0.42,59,73,30,5.4,2.1,74,3,2015-02-19 08:00
西屯,臺中市,56,懸浮微粒,普通,2.4,0.38,39,70,30,7.2,1.8,29,3,2015-02-19 08:00
沙鹿,臺中市,58,懸浮微粒,普通,2.5,0.4,41,68,30,11,4.2,37,3,2015-02-19 08:00
宜蘭,宜蘭縣,61,懸浮微粒,普通,2.5,0.4,55,70,44,3.5,1,275,4,2015-02-19 08:00
忠明,臺中市,52,懸浮微粒,普通,2,0.43,32,33,29,9.5,1,57,3,2015-02-19 08:00
松山,臺北市,74,懸浮微粒,普通,3.3,0.48,59,101,42,9.5,2.6,67,4,2015-02-19 08:00
板橋,新北市,70,懸浮微粒,普通,3.2,0.52,54,99,41,11,2.8,81,3,2015-02-19 08:00
林口,新北市,70,懸浮微粒,普通,4.2,0.4,65,98,48,4.9,4.7,79,5,2015-02-19 08:00
林園,高雄市,72,懸浮微粒,普通,4.3,0.62,17,83,56,13,2.2,45,8,2015-02-19 08:00
花蓮,花蓮縣,49,,良好,2.2,0.42,58,45,16,5.1,2.7,49,2,2015-02-19 08:00
金門,金門縣,81,懸浮微粒,普通,6.2,0.49,62,105,39,5.5,3.2,62,5,2015-02-19 08:00
前金,高雄市,92,懸浮微粒,普通,6.1,0.87,11,134,58,22,1.2,22,6,2015-02-19 08:00
前鎮,高雄市,80,懸浮微粒,普通,6.6,0.88,6.6,104,54,28,0.5,65,6,2015-02-19 08:00
南投,南投縣,70,懸浮微粒,普通,1.3,0.56,14,77,38,16,0.7,73,5,2015-02-19 08:00
屏東,屏東縣,84,懸浮微粒,普通,2.5,0.74,15,115,51,15,0.8,333,6,2015-02-19 08:00
恆春,屏東縣,46,,良好,1.1,0.3,56,33,14,1.5,11,41,2,2015-02-19 08:00
美濃,高雄市,82,懸浮微粒,普通,3.3,0.62,9.9,121,62,11,0.5,80,5,2015-02-19 08:00
苗栗,苗栗縣,58,懸浮微粒,普通,3,0.5,39,76,25,14,2.3,53,3,2015-02-19 08:00
埔里,南投縣,60,懸浮微粒,普通,1.6,0.56,11,62,51,13,0.6,18,7,2015-02-19 08:00
桃園,桃園市,64,懸浮微粒,普通,4.4,0.49,60,76,45,6.1,3.7,89,4,2015-02-19 08:00
馬公,澎湖縣,72,懸浮微粒,普通,3.4,0.49,66,114,48,3,6.9,84,4,2015-02-19 08:00
馬祖,連江縣,0,,,1.7,0.62,64,156,69,5.5,4.9,53,,2015-02-18 14:00
基隆,基隆市,68,懸浮微粒,普通,3.7,0.39,60,80,43,4.5,2.5,80,5,2015-02-19 08:00
崙背,雲林縣,60,懸浮微粒,普通,2.9,0.45,31,65,46,11,2.1,77,4,2015-02-19 08:00
淡水,新北市,64,懸浮微粒,普通,3.1,0.36,57,86,34,3.5,,,3,2015-02-19 08:00
麥寮,雲林縣,70,懸浮微粒,普通,8,0.76,33,101,47,18,2.3,43,4,2015-02-19 08:00
善化,臺南市,75,懸浮微粒,普通,2.8,0.61,14,94,62,14,1,40,6,2015-02-19 08:00
復興,高雄市,82,懸浮微粒,普通,5.2,1.02,3.4,111,64,32,0.9,118,7,2015-02-19 08:00
湖口,新竹縣,68,懸浮微粒,普通,4.2,0.48,60,94,44,6.3,7.1,54,4,2015-02-19 08:00
菜寮,新北市,72,懸浮微粒,普通,6.9,0.46,45,98,44,10,3.5,73,4,2015-02-19 08:00
陽明,臺北市,51,臭氧,普通,3.1,0.33,61,35,23,2.2,,,3,2015-02-19 08:00
新竹,新竹市,64,懸浮微粒,普通,3.3,0.5,60,86,43,7,3.5,73,4,2015-02-19 08:00
新店,新北市,68,懸浮微粒,普通,3.6,0.46,60,88,44,5.2,2.1,116,4,2015-02-19 08:00
新莊,新北市,68,懸浮微粒,普通,4.3,0.48,57,93,46,8.2,4.9,84,4,2015-02-19 08:00
新港,嘉義縣,64,懸浮微粒,普通,3.8,0.5,24,73,23,9.5,1.8,35,3,2015-02-19 08:00
新營,臺南市,76,懸浮微粒,普通,1.9,0.48,18,86,33,14,1.5,35,4,2015-02-19 08:00
楠梓,高雄市,92,懸浮微粒,普通,3,0.7,8.6,117,47,15,2.1,328,5,2015-02-19 08:00
萬里,新北市,82,懸浮微粒,普通,3.8,0.29,62,108,37,3.7,7.8,49,4,2015-02-19 08:00
萬華,臺北市,68,懸浮微粒,普通,4.1,0.47,55,90,50,13,3.2,96,4,2015-02-19 08:00
嘉義,嘉義市,76,懸浮微粒,普通,2.6,0.63,10,94,57,16,1.5,59,7,2015-02-19 08:00
彰化,彰化縣,54,懸浮微粒,普通,2.5,0.57,27,57,30,16,0.8,5,3,2015-02-19 08:00
臺西,雲林縣,62,懸浮微粒,普通,6.6,0.51,40,77,38,13,5,37,4,2015-02-19 08:00
臺東,臺東縣,36,,良好,1.4,0.38,44,23,16,3.6,2,293,2,2015-02-19 08:00
臺南,臺南市,68,懸浮微粒,普通,3.1,0.64,19,76,47,18,1.8,49,4,2015-02-19 08:00
鳳山,高雄市,96,懸浮微粒,普通,7.7,0.85,7.2,130,45,24,1,57,6,2015-02-19 08:00
潮州,屏東縣,88,懸浮微粒,普通,1.9,0.55,9.9,119,40,12,0.7,61,6,2015-02-19 08:00
線西,彰化縣,59,懸浮微粒,普通,4.5,0.4,48,68,36,11,4.4,36,3,2015-02-19 08:00
橋頭,高雄市,76,懸浮微粒,普通,3.3,0.73,11,98,54,16,1.1,15,6,2015-02-19 08:00
頭份,苗栗縣,61,懸浮微粒,普通,3.2,0.48,59,83,35,11,3.6,68,3,2015-02-19 08:00
龍潭,桃園市,62,懸浮微粒,普通,3.4,0.47,63,79,39,4.8,5.5,54,3,2015-02-19 08:00
豐原,臺中市,60,懸浮微粒,普通,1.7,0.53,14,45,29,13,0.8,342,3,2015-02-19 08:00
關山,臺東縣,36,,良好,2.1,,44,32,17,5.7,2.2,59,2,2015-02-19 08:00
觀音,桃園市,72,懸浮微粒,普通,6.5,0.4,59,101,37,7.6,7.2,73,3,2015-02-19 08:00
