SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
麥寮,雲林縣,44,,良好,2.3,0.18,22,54,10,4.1,4.2,223,1,2015-05-19 18:00
關山,臺東縣,30,,良好,1.6,,35,33,14,5.1,1.7,180,1,2015-05-19 18:00
馬公,澎湖縣,22,,良好,2.2,0.28,19,26,12,5.9,2.3,173,2,2015-05-19 18:00
金門,金門縣,29,,良好,2.7,0.1,21,31,10,8.5,5,207,1,2015-05-19 18:00
馬祖,連江縣,41,,良好,1.9,0.21,50,16,4,7.9,2.9,75,1,2015-05-19 18:00
埔里,南投縣,29,,良好,1.1,0.33,26,31,12,12,1.5,114,1,2015-05-19 18:00
復興,高雄市,38,,良好,3.6,0.44,15,32,11,13,1,212,2,2015-05-19 18:00
永和,新北市,41,,良好,5.1,1.2,17,40,15,31,2.5,273,2,2015-05-19 18:00
竹山,南投縣,34,,良好,2.5,0.13,29,32,10,6.5,2.3,250,1,2015-05-19 18:00
中壢,桃園市,51,懸浮微粒,普通,3.9,1.85,11,51,11,28,1.8,162,2,2015-05-19 18:00
三重,新北市,59,懸浮微粒,普通,5.9,3.08,,76,17,41,,,2,2015-05-19 18:00
冬山,宜蘭縣,34,,良好,2.4,0.3,26,37,21,15,1.2,61,2,2015-05-19 18:00
宜蘭,宜蘭縣,40,,良好,1.7,0.29,34,42,12,6.5,1.2,76,1,2015-05-19 18:00
陽明,臺北市,24,,良好,2.5,0.16,29,14,8,4.9,,,1,2015-05-19 18:00
花蓮,花蓮縣,34,,良好,1.1,0.29,28,33,12,5.9,3.2,48,2,2015-05-19 18:00
臺東,臺東縣,30,,良好,2,0.31,36,32,11,3.9,1.6,78,2,2015-05-19 18:00
恆春,屏東縣,27,,良好,1.3,0.09,33,28,5,1.8,2.9,284,1,2015-05-19 18:00
潮州,屏東縣,44,,良好,8.2,0.29,22,41,17,12,2.4,294,2,2015-05-19 18:00
屏東,屏東縣,38,,良好,1.1,0.27,25,42,6,7.2,2.6,278,1,2015-05-19 18:00
小港,高雄市,26,,良好,4.6,0.17,21,17,8,11,2.9,274,2,2015-05-19 18:00
前鎮,高雄市,35,,良好,3.9,0.26,19,32,9,14,1.6,287,2,2015-05-19 18:00
前金,高雄市,25,,良好,2.6,0.21,30,24,6,6.2,2.3,276,1,2015-05-19 18:00
左營,高雄市,40,,良好,2.5,0.16,28,40,22,4.6,2.6,260,2,2015-05-19 18:00
楠梓,高雄市,44,,良好,1.5,0.25,25,53,5,4.8,2.4,252,1,2015-05-19 18:00
林園,高雄市,24,,良好,5.3,0.14,29,23,13,7.3,2.4,284,2,2015-05-19 18:00
大寮,高雄市,31,,良好,2.8,0.21,22,24,16,9.8,2.6,281,2,2015-05-19 18:00
鳳山,高雄市,46,,良好,2,0.51,24,44,13,10,3,264,1,2015-05-19 18:00
仁武,高雄市,42,,良好,2.2,0.19,22,51,11,10,2.1,293,2,2015-05-19 18:00
橋頭,高雄市,50,,良好,1.8,0.21,25,53,14,4.9,3.7,273,2,2015-05-19 18:00
美濃,高雄市,26,,良好,1.8,0.2,30,28,22,5,1.6,288,2,2015-05-19 18:00
臺南,臺南市,22,,良好,1.3,0.27,26,21,7,5,2.7,218,1,2015-05-19 18:00
安南,臺南市,33,,良好,0.8,0.19,24,32,13,3.3,3.3,219,1,2015-05-19 18:00
善化,臺南市,30,,良好,1.2,0.16,23,34,22,6,4.5,236,2,2015-05-19 18:00
新營,臺南市,40,,良好,1.7,0.33,21,47,18,8.1,1.8,209,2,2015-05-19 18:00
嘉義,嘉義市,35,,良好,1.9,0.18,25,39,17,6.7,3.6,228,2,2015-05-19 18:00
臺西,雲林縣,26,,良好,1.8,0.11,24,24,10,4.1,4.6,218,1,2015-05-19 18:00
朴子,嘉義縣,42,,良好,1.9,0.31,16,47,13,5.6,2.7,220,1,2015-05-19 18:00
新港,嘉義縣,36,,良好,1.3,0.19,23,37,14,3.1,3.3,221,1,2015-05-19 18:00
