SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,49,,良好,7.9,0.3,35,49,14,14,3.6,65,2,15.15,.68,2015-10-10 05:00
關山,臺東縣,32,,良好,1.2,,38,29,8,1.7,1.8,70,1,2.37,.69,2015-10-10 05:00
馬公,澎湖縣,45,,良好,1.9,0.17,54,28,20,2.3,6,82,2,3.64,1.31,2015-10-10 05:00
金門,金門縣,44,,良好,2.6,0.22,52,27,16,3.3,2.6,44,2,4.43,1.1,2015-10-10 05:00
馬祖,連江縣,45,,良好,3.7,0.24,54,46,25,4.3,3.9,57,2,4.45,.16,2015-10-10 05:00
埔里,南投縣,31,,良好,0.9,0.32,14,28,22,8,0.8,328,2,9.1,1.15,2015-10-10 05:00
復興,高雄市,38,,良好,3.8,0.24,19,28,9,9.1,0.6,245,2,9.5,.4,2015-10-10 05:00
永和,新北市,35,,良好,1.1,0.24,42,32,9,6.1,1.1,110,1,6.89,.76,2015-10-10 05:00
竹山,南投縣,33,,良好,3,0.38,4,42,17,17,1.5,352,2,18.43,1.46,2015-10-10 05:00
中壢,桃園市,45,,良好,3.4,0.47,43,51,10,14,1.6,263,1,21.14,6.76,2015-10-10 05:00
三重,新北市,42,,良好,2.8,0.65,,37,10,27,,,1,44.16,17.45,2015-10-10 05:00
冬山,宜蘭縣,28,,良好,2.2,0.15,34,27,13,3.5,1.8,233,2,3.8,.27,2015-10-10 05:00
宜蘭,宜蘭縣,33,,良好,2.8,0.17,24,32,8,2.6,0.8,319,1,3.08,.46,2015-10-10 05:00
陽明,臺北市,49,,良好,1.4,0.15,59,23,13,1.4,,,2,1.68,.26,2015-10-10 05:00
花蓮,花蓮縣,30,,良好,0.9,0.19,35,31,13,2.4,1.4,212,2,3.5,1.15,2015-10-10 05:00
臺東,臺東縣,33,,良好,1.1,0.18,39,16,8,1.2,1.5,302,1,2.17,1,2015-10-10 05:00
恆春,屏東縣,43,,良好,1.4,0.15,51,28,17,1.8,7.3,32,2,3.13,1.37,2015-10-10 05:00
