SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,26,,良好,2.6,0.3,25,18,15,11,3.6,37,2,2015-01-15 02:00
三重,新北市,47,,良好,2.3,0.76,,41,5,22,,,1,2015-01-15 02:00
三義,苗栗縣,27,,良好,1.2,0.23,33,22,7,3.5,4,36,1,2015-01-15 02:00
土城,新北市,28,,良好,1.8,0.29,31,28,14,8,1.4,150,2,2015-01-15 02:00
士林,臺北市,28,,良好,1.7,0.25,33,26,11,5.6,2,93,1,2015-01-15 02:00
大同,臺北市,34,,良好,1.7,0.45,,35,4,12,,,1,2015-01-15 02:00
大里,臺中市,16,,良好,1.8,0.46,14,18,3,14,0.7,128,1,2015-01-15 02:00
大園,桃園市,36,,良好,2.8,0.24,29,32,14,12,5.6,74,2,2015-01-15 02:00
大寮,高雄市,48,,良好,5.1,0.44,4.9,48,30,27,1.5,294,3,2015-01-15 02:00
小港,高雄市,54,懸浮微粒,普通,4.3,0.48,5.2,60,20,30,1.7,358,2,2015-01-15 02:00
中山,臺北市,47,,良好,1.6,0.36,28,52,13,10,2,109,1,2015-01-15 02:00
中壢,桃園市,52,懸浮微粒,普通,,0.39,23,55,11,15,1.3,219,1,2015-01-15 02:00
仁武,高雄市,56,懸浮微粒,普通,4.3,0.43,10,59,30,24,1.7,313,2,2015-01-15 02:00
斗六,雲林縣,34,,良好,3.9,0.45,6,38,21,24,1,32,2,2015-01-15 02:00
冬山,宜蘭縣,30,,良好,1.1,0.21,34,28,12,3.3,1.6,256,1,2015-01-15 02:00
古亭,臺北市,30,,良好,1.4,0.32,28,32,8,9.6,2.1,92,1,2015-01-15 02:00
左營,高雄市,52,懸浮微粒,普通,5.6,0.59,9.9,63,29,24,2,340,2,2015-01-15 02:00
平鎮,桃園市,34,,良好,,0.28,24,26,11,13,3.6,47,1,2015-01-15 02:00
永和,新北市,25,,良好,0.6,0.32,30,24,8,8.7,1.8,95,1,2015-01-15 02:00
安南,臺南市,37,,良好,2.3,0.36,21,35,10,14,2.4,39,2,2015-01-15 02:00
朴子,嘉義縣,42,,良好,2.5,0.31,21,45,9,14,1.6,50,2,2015-01-15 02:00
汐止,新北市,27,,良好,1.3,0.28,32,21,10,6.1,1.2,72,1,2015-01-15 02:00
竹山,南投縣,41,,良好,1.9,0.46,4.7,42,22,24,0.7,71,3,2015-01-15 02:00
竹東,新竹縣,28,,良好,2.4,0.24,34,21,13,4.6,2.6,63,1,2015-01-15 02:00
西屯,臺中市,25,,良好,2.3,0.2,30,19,9,6.4,4,57,1,2015-01-15 02:00
沙鹿,臺中市,27,,良好,1.9,0.27,30,24,2,9.5,6.2,45,1,2015-01-15 02:00
宜蘭,宜蘭縣,30,,良好,0.9,0.24,37,28,10,3.1,1.1,325,1,2015-01-15 02:00
忠明,臺中市,23,,良好,2.3,0.27,25,21,9,12,1.4,358,1,2015-01-15 02:00
松山,臺北市,27,,良好,1.5,0.28,33,20,3,7.5,2,63,1,2015-01-15 02:00
板橋,新北市,28,,良好,1.4,0.32,30,24,9,8.3,2.3,87,2,2015-01-15 02:00
林口,新北市,29,,良好,1.3,0.22,35,24,12,4,1.4,71,1,2015-01-15 02:00
