SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,66,懸浮微粒,普通,3.3,0.15,31,45,2,2.9,4.3,83,2,5.82,2.94,2015-09-15 17:00
關山,臺東縣,18,,良好,1.1,,14,17,8,4.3,1.9,187,1,6.17,1.82,2015-09-15 17:00
馬公,澎湖縣,32,,良好,0.9,0.2,38,20,14,1.3,4.7,70,2,2.82,1.51,2015-09-15 17:00
金門,金門縣,52,懸浮微粒,普通,4.3,0.26,56,45,18,5.8,3.6,97,2,7.07,1.23,2015-09-15 17:00
馬祖,連江縣,47,,良好,2.3,0.2,56,38,20,3.4,4,50,2,5.66,2.31,2015-09-15 17:00
埔里,南投縣,83,臭氧,普通,4.2,0.48,99,81,59,12,3.2,276,5,12.91,1.19,2015-09-15 17:00
復興,高雄市,57,懸浮微粒,普通,2,0.68,29,49,29,12,0.8,259,3,12.48,.4,2015-09-15 17:00
永和,新北市,38,,良好,5.6,0.56,33,42,22,23,2.3,98,2,29.19,6.55,2015-09-15 17:00
竹山,南投縣,58,懸浮微粒,普通,2.5,0.34,66,65,39,11,1.4,212,5,12.54,1.17,2015-09-15 17:00
中壢,桃園市,47,,良好,2.5,0.84,16,30,12,18,1.3,208,2,36.66,18.43,2015-09-15 17:00
三重,新北市,56,懸浮微粒,普通,2.9,1.66,,48,15,36,,,2,78.43,42.45,2015-09-15 17:00
冬山,宜蘭縣,27,,良好,,0.28,33,22,23,11,2,307,2,15,3.51,2015-09-15 17:00
宜蘭,宜蘭縣,38,,良好,2,0.33,41,33,8,7.9,1.5,314,1,9.85,1.96,2015-09-15 17:00
陽明,臺北市,38,,良好,2.9,0.18,46,21,17,3.6,,,2,4.65,1.09,2015-09-15 17:00
花蓮,花蓮縣,22,,良好,2.5,0.18,26,16,7,3.3,1.7,128,1,4.92,1.64,2015-09-15 17:00
臺東,臺東縣,18,,良好,1.5,0.25,22,17,8,3.8,1.4,114,1,6.08,2.28,2015-09-15 17:00
恆春,屏東縣,0,,,1.8,0.07,23,,,0.1,3.2,105,,2,1.94,2015-09-15 17:00
潮州,屏東縣,57,懸浮微粒,普通,5.2,0.29,67,60,42,7.9,2.2,68,4,9.24,1.32,2015-09-15 17:00
屏東,屏東縣,54,臭氧,普通,8,0.44,65,63,38,18,3.2,239,3,19.54,1.62,2015-09-15 17:00
小港,高雄市,66,懸浮微粒,普通,7.2,0.34,71,57,30,18,3.2,273,5,20.05,2.02,2015-09-15 17:00
前鎮,高雄市,65,臭氧,普通,4.6,0.41,78,68,32,16,2.2,315,3,18.04,1.96,2015-09-15 17:00
前金,高雄市,75,臭氧,普通,3.6,0.36,90,63,27,7.7,3.5,310,3,8.15,.44,2015-09-15 17:00
左營,高雄市,75,臭氧,普通,3.1,0.31,90,47,36,9.9,3.2,308,3,11.22,1.3,2015-09-15 17:00
楠梓,高雄市,59,懸浮微粒,普通,5.9,0.4,63,55,26,14,2.3,276,3,15.53,1.22,2015-09-15 17:00
林園,高雄市,64,臭氧,普通,4.7,0.21,77,22,18,6.6,3.2,289,5,7.48,.91,2015-09-15 17:00
大寮,高雄市,61,懸浮微粒,普通,7.3,0.32,64,50,33,16,,0,5,17.61,1.46,2015-09-15 17:00
鳳山,高雄市,68,懸浮微粒,普通,3.8,0.53,75,76,38,13,2.4,274,4,14.11,1.43,2015-09-15 17:00
仁武,高雄市,0,,,,,,77,20,,2.3,290,,,,2015-09-15 17:00
橋頭,高雄市,62,懸浮微粒,普通,6.3,0.35,62,67,17,16,3.6,292,3,18.02,1.96,2015-09-15 17:00
美濃,高雄市,0,,,2.5,0.3,67,,,5.9,2.1,288,,6.78,.93,2015-09-15 17:00
臺南,臺南市,58,臭氧,普通,3.2,0.3,70,50,24,7.7,3.5,310,,8.8,1.06,2015-09-15 17:00
安南,臺南市,54,臭氧,普通,1.3,0.25,65,60,32,5.9,3.4,355,3,7.05,1.17,2015-09-15 17:00
善化,臺南市,57,臭氧,普通,2,0.21,68,50,24,5.7,4.6,327,4,6.65,.93,2015-09-15 17:00
新營,臺南市,62,臭氧,普通,2.4,0.3,75,57,32,8.6,3.5,35,3,9.22,.67,2015-09-15 17:00
嘉義,嘉義市,0,,,2.6,0.34,76,72,36,9.2,1.5,113,3,10.62,1.38,2015-09-15 17:00
臺西,雲林縣,51,懸浮微粒,普通,1.4,0.12,34,21,9,2.7,7.5,26,4,4.54,1.88,2015-09-15 17:00
朴子,嘉義縣,60,懸浮微粒,普通,4.2,0.27,63,62,25,7.9,2.8,21,3,8.8,.96,2015-09-15 17:00
新港,嘉義縣,60,懸浮微粒,普通,2.2,0.24,69,71,37,4.8,3,313,3,4.95,.15,2015-09-15 17:00
崙背,雲林縣,58,懸浮微粒,普通,2.6,0.19,38,48,45,8.1,3.1,61,6,9.16,1.1,2015-09-15 17:00
斗六,雲林縣,0,,,2.9,0.36,62,,53,11,2.6,338,6,12.64,2.09,2015-09-15 17:00
南投,南投縣,64,懸浮微粒,普通,6,0.53,67,68,30,18,1.7,315,4,20.43,2.8,2015-09-15 17:00
二林,彰化縣,52,懸浮微粒,普通,8.1,0.28,22,32,19,9.9,3.1,84,3,13.07,3.12,2015-09-15 17:00
線西,彰化縣,41,,良好,5.6,0.25,25,34,7,7.5,4.9,115,2,11.56,4.05,2015-09-15 17:00
彰化,彰化縣,0,,,2,0.33,28,,,9.7,3.2,33,,11.59,1.93,2015-09-15 17:00
西屯,臺中市,62,懸浮微粒,普通,3.7,0.18,44,47,16,12,3.3,307,4,13.94,2.25,2015-09-15 17:00
忠明,臺中市,53,懸浮微粒,普通,3.6,0.28,47,34,25,15,2.4,17,5,16.62,2,2015-09-15 17:00
大里,臺中市,68,懸浮微粒,普通,5.4,0.42,75,87,41,16,2.6,310,5,17.66,1.33,2015-09-15 17:00
沙鹿,臺中市,52,懸浮微粒,普通,0.8,0.18,28,26,9,6.3,5.1,354,3,7.28,1.01,2015-09-15 17:00
豐原,臺中市,54,懸浮微粒,普通,3.5,0.27,63,28,17,8.7,2.2,26,4,10.34,1.65,2015-09-15 17:00
三義,苗栗縣,47,,良好,2.9,0.22,45,32,18,8.6,4.1,38,3,10.56,1.98,2015-09-15 17:00
苗栗,苗栗縣,43,,良好,1.9,0.23,22,29,6,8.5,3.4,56,2,11.72,3.26,2015-09-15 17:00
頭份,苗栗縣,36,,良好,1.7,0.24,23,22,9,8.7,2.8,26,2,12.82,4.11,2015-09-15 17:00
新竹,新竹市,27,,良好,2,0.26,25,12,16,11,2.6,58,,13.22,2.57,2015-09-15 17:00
竹東,新竹縣,43,,良好,1,0.25,46,28,9,7.7,1.5,117,2,9.15,1.45,2015-09-15 17:00
湖口,新竹縣,31,,良好,2.8,0.16,26,21,5,4.9,3.7,32,1,5.91,.99,2015-09-15 17:00
龍潭,桃園市,44,,良好,2.1,0.28,28,37,25,10,2.5,31,2,13.6,3.44,2015-09-15 17:00
平鎮,桃園市,35,,良好,3.4,0.17,22,30,10,8,3.1,69,2,11.42,3.44,2015-09-15 17:00
觀音,桃園市,25,,良好,2,0.13,30,22,6,2.2,3.5,49,1,4.06,1.82,2015-09-15 17:00
大園,桃園市,25,,良好,2.1,0.15,26,18,7,6.4,4.2,112,1,10.49,4.07,2015-09-15 17:00
桃園,桃園市,32,,良好,2.8,0.26,29,27,18,9.9,1.6,331,2,12.69,2.76,2015-09-15 17:00
