SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,30,,良好,1.4,0.15,17,32,,5,1.8,52,,2015-05-10 00:00
三重,新北市,56,懸浮微粒,普通,14,1.37,,49,16,39,,,2,2015-05-10 00:00
三義,苗栗縣,32,,良好,1.5,0.2,13,35,23,7.7,1.5,39,2,2015-05-10 00:00
土城,新北市,37,,良好,1.8,0.55,44,40,25,15,1,197,3,2015-05-10 00:00
士林,臺北市,31,,良好,1.9,0.54,35,32,26,18,2.1,319,2,2015-05-10 00:00
大同,臺北市,52,懸浮微粒,普通,11,1.51,,43,23,43,,,3,2015-05-10 00:00
大里,臺中市,30,,良好,3.3,0.4,3.9,28,17,18,2,323,2,2015-05-10 00:00
大園,桃園市,58,懸浮微粒,普通,12,0.44,24,54,26,29,1.5,137,3,2015-05-10 00:00
大寮,高雄市,41,,良好,9.6,0.35,4,29,22,16,2.2,261,2,2015-05-10 00:00
小港,高雄市,35,,良好,4.4,0.39,7.5,30,13,13,2.4,24,2,2015-05-10 00:00
中山,臺北市,35,,良好,8.6,0.51,37,31,23,25,2.7,125,,2015-05-10 00:00
中壢,桃園市,50,,良好,2.7,1.21,23,45,19,29,1,262,2,2015-05-10 00:00
仁武,高雄市,45,,良好,3,0.37,8.2,50,8,13,1.8,310,2,2015-05-10 00:00
斗六,雲林縣,39,,良好,3.7,0.33,7.2,45,24,14,1.6,39,2,2015-05-10 00:00
冬山,宜蘭縣,51,臭氧,普通,0.8,0.34,61,22,17,3.5,0.9,295,2,2015-05-10 00:00
古亭,臺北市,46,,良好,1.4,0.47,39,40,21,17,1.3,115,3,2015-05-10 00:00
左營,高雄市,40,,良好,2.3,0.28,11,44,12,9.1,1.5,20,2,2015-05-10 00:00
平鎮,桃園市,48,,良好,2.8,0.47,36,50,23,13,1.9,93,3,2015-05-10 00:00
永和,新北市,43,,良好,1.5,0.61,43,43,22,18,1.2,100,3,2015-05-10 00:00
安南,臺南市,35,,良好,1.5,0.19,13,35,10,5.9,2.5,30,2,2015-05-10 00:00
朴子,嘉義縣,46,,良好,2.1,0.19,9,48,14,6,1.9,47,2,2015-05-10 00:00
汐止,新北市,37,,良好,0.7,0.43,41,32,17,14,2.4,54,2,2015-05-10 00:00
竹山,南投縣,43,,良好,2.5,0.26,2,43,19,13,1.3,44,2,2015-05-10 00:00
竹東,新竹縣,34,,良好,1.1,0.3,11,32,4,10,0.6,47,2,2015-05-10 00:00
西屯,臺中市,36,,良好,1.5,0.21,12,40,26,12,2.3,37,2,2015-05-10 00:00
沙鹿,臺中市,43,,良好,1.9,0.3,7.4,51,22,18,2,19,2,2015-05-10 00:00
宜蘭,宜蘭縣,49,,良好,1.2,0.36,59,29,15,4,1,186,2,2015-05-10 00:00
忠明,臺中市,27,,良好,2,0.33,8.2,23,19,14,2.2,50,2,2015-05-10 00:00
松山,臺北市,42,,良好,1.8,0.4,47,29,21,14,2.1,74,3,2015-05-10 00:00
板橋,新北市,43,,良好,2.2,0.57,40,44,24,21,1.5,62,3,2015-05-10 00:00
林口,新北市,44,,良好,17,0.38,35,43,28,25,1.9,108,3,2015-05-10 00:00
林園,高雄市,26,,良好,3.8,0.25,6.7,29,18,12,2.7,35,2,2015-05-10 00:00
花蓮,花蓮縣,21,,良好,1.5,0.29,26,20,7,10,2.4,39,1,2015-05-10 00:00
金門,金門縣,42,,良好,2.4,0.42,51,50,30,7.8,3.3,75,2,2015-05-10 00:00
前金,高雄市,37,,良好,2.1,0.22,13,35,13,5.9,2.4,342,2,2015-05-10 00:00
前鎮,高雄市,32,,良好,2,0.32,11,32,10,8.5,1.3,303,1,2015-05-10 00:00
南投,南投縣,35,,良好,2,0.31,3.3,26,10,16,1.4,37,2,2015-05-10 00:00
屏東,屏東縣,42,,良好,2.1,0.25,9.6,38,16,11,1.7,304,2,2015-05-10 00:00
恆春,屏東縣,44,,良好,1.1,0.13,20,37,19,1.5,2.1,58,2,2015-05-10 00:00
美濃,高雄市,28,,良好,1.6,0.24,8.5,27,10,8.8,0.4,57,2,2015-05-10 00:00
苗栗,苗栗縣,62,懸浮微粒,普通,3,0.48,8.1,81,39,19,0.7,336,3,2015-05-10 00:00
埔里,南投縣,33,,良好,1,0.29,9.5,34,18,11,1.1,297,2,2015-05-10 00:00
桃園,桃園市,33,,良好,11,0.54,36,30,30,23,1.5,99,3,2015-05-10 00:00
馬公,澎湖縣,34,,良好,1.1,0.19,41,17,8,2,2.9,73,2,2015-05-10 00:00
馬祖,連江縣,51,臭氧,普通,1.4,0.18,61,28,10,5,3.2,78,3,2015-05-10 00:00
基隆,基隆市,35,,良好,1.1,0.4,42,27,16,9.5,0.5,264,2,2015-05-10 00:00
崙背,雲林縣,33,,良好,1.6,0.16,15,40,22,4.5,2.3,52,2,2015-05-10 00:00
淡水,新北市,41,,良好,2.3,0.54,30,38,14,16,,,2,2015-05-10 00:00
麥寮,雲林縣,47,,良好,1.5,0.14,20,50,21,3.3,2.3,38,2,2015-05-10 00:00
善化,臺南市,36,,良好,1.7,0.19,11,34,18,6.8,2.6,33,2,2015-05-10 00:00
復興,高雄市,31,,良好,2.5,0.4,5.6,35,12,9.5,0.7,183,1,2015-05-10 00:00
湖口,新竹縣,43,,良好,3.1,0.47,33,38,13,14,2.8,62,2,2015-05-10 00:00
菜寮,新北市,37,,良好,15,0.49,27,28,18,25,2.9,134,2,2015-05-10 00:00
陽明,臺北市,24,,良好,1,0.16,29,7,4,1.4,,,1,2015-05-10 00:00
新竹,新竹市,37,,良好,3.7,0.48,12,26,22,23,1.7,74,3,2015-05-10 00:00
新店,新北市,36,,良好,0.1,0.44,43,27,20,11,1.2,341,2,2015-05-10 00:00
新莊,新北市,39,,良好,3.1,1.07,45,31,27,18,1.8,79,3,2015-05-10 00:00
新港,嘉義縣,41,,良好,1.7,0.19,12,37,13,5.5,2.3,59,2,2015-05-10 00:00
新營,臺南市,35,,良好,1.7,0.23,12,39,12,8.1,1.8,41,2,2015-05-10 00:00
楠梓,高雄市,46,,良好,2.3,0.33,3.8,42,13,14,2.1,318,1,2015-05-10 00:00
萬里,新北市,50,,良好,1.8,0.28,37,33,22,5.3,2.2,209,3,2015-05-10 00:00
萬華,臺北市,46,,良好,2.1,0.42,46,45,21,17,2.9,105,3,2015-05-10 00:00
嘉義,嘉義市,35,,良好,6.1,0.33,8.5,37,23,11,2.7,14,3,2015-05-10 00:00
彰化,彰化縣,48,,良好,0.8,0.33,9.9,43,22,11,1.1,39,3,2015-05-10 00:00
臺西,雲林縣,27,,良好,1.7,0.12,23,31,16,2.3,3.5,52,2,2015-05-10 00:00
臺東,臺東縣,19,,良好,1.3,0.22,17,12,9,3.1,1,305,1,2015-05-10 00:00
臺南,臺南市,24,,良好,2.5,0.26,15,27,4,6.9,1.8,44,1,2015-05-10 00:00
鳳山,高雄市,45,,良好,4,0.44,1.7,41,22,19,1.7,42,2,2015-05-10 00:00
潮州,屏東縣,45,,良好,2.3,0.31,4.4,47,20,16,0.7,67,2,2015-05-10 00:00
線西,彰化縣,40,,良好,5.1,0.21,5.2,44,23,22,2.2,40,2,2015-05-10 00:00
橋頭,高雄市,37,,良好,2.2,0.42,6.9,37,10,11,1.6,15,1,2015-05-10 00:00
頭份,苗栗縣,52,懸浮微粒,普通,4,0.47,6.7,50,27,24,1,72,3,2015-05-10 00:00
龍潭,桃園市,42,,良好,1.4,0.5,31,41,17,13,0.9,61,2,2015-05-10 00:00
豐原,臺中市,18,,良好,1.4,0.31,3.9,10,1,12,1.2,91,,2015-05-10 00:00
關山,臺東縣,12,,良好,1.3,,15,7,4,2.5,1.7,62,1,2015-05-10 00:00
觀音,桃園市,60,懸浮微粒,普通,13,0.47,22,62,34,31,1.9,108,3,2015-05-10 00:00
