SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,60,懸浮微粒,普通,3.3,0.53,26,80,62,9.9,4,294,6,2015-02-23 11:00
三重,新北市,54,懸浮微粒,普通,9.5,1.94,,82,35,39,,,2,2015-02-23 11:00
三義,苗栗縣,60,懸浮微粒,普通,2.1,0.51,20,82,52,13,2.7,33,3,2015-02-23 11:00
土城,新北市,40,,良好,6.5,0.87,23,64,39,24,1.7,298,3,2015-02-23 11:00
士林,臺北市,29,,良好,5.7,0.56,23,37,19,18,3,306,2,2015-02-23 11:00
大同,臺北市,52,懸浮微粒,普通,7,1.07,,65,27,29,,,2,2015-02-23 11:00
大里,臺中市,68,懸浮微粒,普通,5.4,0.82,24,101,70,25,2.2,276,6,2015-02-23 11:00
大園,桃園市,43,,良好,3,0.49,26,56,26,11,3.5,41,2,2015-02-23 11:00
大寮,高雄市,60,懸浮微粒,普通,6.7,0.52,46,66,44,14,1.5,124,4,2015-02-23 11:00
小港,高雄市,70,懸浮微粒,普通,28,0.57,24,86,50,39,1.8,248,6,2015-02-23 11:00
中山,臺北市,54,懸浮微粒,普通,7.3,0.9,17,74,39,27,2,305,2,2015-02-23 11:00
中壢,桃園市,59,懸浮微粒,普通,3.9,1.27,7.1,98,29,28,1.1,306,2,2015-02-23 11:00
仁武,高雄市,70,懸浮微粒,普通,12,0.71,51,97,57,34,1.2,239,5,2015-02-23 11:00
斗六,雲林縣,66,懸浮微粒,普通,4.4,0.8,14,106,67,24,1.6,296,7,2015-02-23 11:00
冬山,宜蘭縣,25,,良好,1.3,0.33,30,12,12,3.5,1.5,290,1,2015-02-23 11:00
古亭,臺北市,49,,良好,3.9,0.48,26,53,21,13,2.4,103,2,2015-02-23 11:00
左營,高雄市,65,懸浮微粒,普通,5.3,0.68,55,80,54,17,2.9,277,6,2015-02-23 11:00
平鎮,桃園市,54,懸浮微粒,普通,2.6,0.65,11,78,28,20,2.3,336,2,2015-02-23 11:00
永和,新北市,44,,良好,9.2,1.21,20,72,64,24,1.8,43,2,2015-02-23 11:00
安南,臺南市,70,懸浮微粒,普通,3.8,0.71,23,117,60,14,2.1,322,5,2015-02-23 11:00
朴子,嘉義縣,70,懸浮微粒,普通,5.8,0.66,24,99,56,13,2.3,309,5,2015-02-23 11:00
汐止,新北市,44,,良好,4.8,0.39,29,42,18,8.9,1.7,49,2,2015-02-23 11:00
