SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,61,懸浮微粒,普通,2,0.19,42,62,22,6.8,3.5,168,3,9.37,2.59,2015-11-05 17:00
關山,臺東縣,14,,良好,1.2,,17,11,1,3.9,1.7,218,1,6.33,2.46,2015-11-05 17:00
馬公,澎湖縣,35,,良好,0.8,0.25,42,31,23,4.4,3.4,120,2,5.8,1.4,2015-11-05 17:00
金門,金門縣,54,懸浮微粒,普通,4.1,0.29,47,42,23,7.8,4,98,3,9.25,1.45,2015-11-05 17:00
馬祖,連江縣,36,,良好,1.9,0.18,43,16,7,3.3,4.8,55,1,4.53,1.26,2015-11-05 17:00
埔里,南投縣,76,臭氧,普通,3.5,0.57,91,84,65,18,2.4,290,4,18.78,.48,2015-11-05 17:00
復興,高雄市,60,懸浮微粒,普通,3,0.65,53,56,31,19,0.5,239,5,20.25,1.52,2015-11-05 17:00
永和,新北市,17,,良好,3.3,0.62,10,12,4,22,2.8,77,1,36.62,14.83,2015-11-05 17:00
竹山,南投縣,69,懸浮微粒,普通,5.3,0.31,68,99,50,13,1.9,298,6,14.38,1.28,2015-11-05 17:00
中壢,桃園市,62,懸浮微粒,普通,4,0.72,42,65,36,39,0.8,9.5,4,48.82,9.93,2015-11-05 17:00
三重,新北市,50,,良好,5.2,2.58,,49,,33,,,,125.28,92.14,2015-11-05 17:00
冬山,宜蘭縣,21,,良好,2.3,0.27,20,16,11,14,1.7,49,1,22.97,9.2,2015-11-05 17:00
宜蘭,宜蘭縣,28,,良好,2.2,0.38,23,22,0,7.3,1.6,118,,9.33,2.08,2015-11-05 17:00
陽明,臺北市,21,,良好,4.6,0.13,25,11,11,5.8,,,1,6.8,1.02,2015-11-05 17:00
花蓮,花蓮縣,16,,良好,7.7,0.19,19,23,11,14,2.3,82,1,18.66,4.74,2015-11-05 17:00
臺東,臺東縣,14,,良好,1.3,0.38,17,12,0,8.4,1.8,68,1,13.05,4.68,2015-11-05 17:00
恆春,屏東縣,21,,良好,0.9,0.08,25,17,0,1.8,4.8,36,,3.21,1.38,2015-11-05 17:00
