SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,44,,良好,0.2,0.24,11,41,14,9.2,1,144,2,2015-04-04 23:00
三重,新北市,54,懸浮微粒,普通,3.3,1.53,,55,20,31,,,2,2015-04-04 23:00
三義,苗栗縣,40,,良好,3.2,0.34,7.7,43,28,17,2,207,3,2015-04-04 23:00
土城,新北市,51,懸浮微粒,普通,3.5,0.66,5.2,45,25,26,0.9,118,3,2015-04-04 23:00
士林,臺北市,46,,良好,2.7,0.37,15,42,15,,1.1,180,2,2015-04-04 23:00
大同,臺北市,53,懸浮微粒,普通,3.3,1.18,,55,17,27,,,2,2015-04-04 23:00
大里,臺中市,58,懸浮微粒,普通,1.7,0.41,13,68,21,15,1.2,176,3,2015-04-04 23:00
大園,桃園市,41,,良好,1.5,0.24,26,47,12,7.1,1.3,215,2,2015-04-04 23:00
大寮,高雄市,19,,良好,3.8,0.54,2.6,26,26,12,0.5,15,1,2015-04-04 23:00
小港,高雄市,38,,良好,29,0.49,2.3,29,9,16,0.9,338,1,2015-04-04 23:00
中山,臺北市,56,懸浮微粒,普通,3.7,0.79,8.2,50,19,25,0.8,14,3,2015-04-04 23:00
中壢,桃園市,52,懸浮微粒,普通,4.2,1.26,2.9,57,10,29,0.8,172,2,2015-04-04 23:00
仁武,高雄市,40,,良好,4.1,0.43,1,35,3,16,1.1,98,1,2015-04-04 23:00
斗六,雲林縣,58,懸浮微粒,普通,0.5,0.35,7.7,93,21,17,1.5,52,3,2015-04-04 23:00
冬山,宜蘭縣,32,,良好,1.9,0.2,12,31,15,6.1,1.1,271,2,2015-04-04 23:00
古亭,臺北市,58,懸浮微粒,普通,1.6,0.55,6.9,48,27,22,1.5,103,3,2015-04-04 23:00
左營,高雄市,35,,良好,5.5,0.27,1.5,37,13,14,0.6,349,1,2015-04-04 23:00
平鎮,桃園市,38,,良好,4.8,0.47,4.1,40,17,27,1.1,235,2,2015-04-04 23:00
永和,新北市,48,,良好,2.1,1.22,4.9,38,16,26,1.2,110,3,2015-04-04 23:00
安南,臺南市,26,,良好,2.9,0.42,2.3,33,4,15,1,157,1,2015-04-04 23:00
朴子,嘉義縣,43,,良好,1.9,0.37,4.3,38,11,10,0.8,219,2,2015-04-04 23:00
汐止,新北市,43,,良好,1.4,0.57,1.8,35,17,23,0.9,78,2,2015-04-04 23:00
竹山,南投縣,43,,良好,2.4,0.38,6.9,37,18,16,1,123,2,2015-04-04 23:00
竹東,新竹縣,39,,良好,2,0.4,8.1,38,21,16,0.9,123,3,2015-04-04 23:00
西屯,臺中市,47,,良好,1.4,0.31,16,52,17,14,1.4,191,2,2015-04-04 23:00
沙鹿,臺中市,43,,良好,3.9,0.49,7.3,55,24,21,1.6,172,2,2015-04-04 23:00
宜蘭,宜蘭縣,45,,良好,1.5,0.27,9.7,31,13,7.7,0.9,314,2,2015-04-04 23:00
忠明,臺中市,44,,良好,4.6,0.38,15,54,23,12,1.1,152,3,2015-04-04 23:00
松山,臺北市,44,,良好,1.8,0.5,7.4,32,15,19,1.1,53,3,2015-04-04 23:00
板橋,新北市,45,,良好,4,0.58,7.5,35,15,25,0.8,283,2,2015-04-04 23:00
林口,新北市,42,,良好,3.5,0.25,19,40,23,14,1,246,3,2015-04-04 23:00
林園,高雄市,11,,良好,2.3,0.08,13,9,0,2.6,1.3,142,,2015-04-04 23:00
花蓮,花蓮縣,42,,良好,1.2,0.29,7.9,34,4,7.1,1.9,201,1,2015-04-04 23:00
金門,金門縣,29,,良好,2.4,0.13,21,31,21,9.1,3,218,2,2015-04-04 23:00
前金,高雄市,27,,良好,6.9,0.3,2.4,22,11,15,0.6,294,1,2015-04-04 23:00
前鎮,高雄市,24,,良好,14,0.22,0.4,23,9,15,0.5,151,1,2015-04-04 23:00
南投,南投縣,39,,良好,1.9,0.39,9.4,37,18,15,0.6,106,2,2015-04-04 23:00
屏東,屏東縣,36,,良好,2.1,0.49,1.2,43,10,13,1.3,304,1,2015-04-04 23:00
恆春,屏東縣,18,,良好,1.9,0.07,13,20,3,1.9,5.1,58,1,2015-04-04 23:00
美濃,高雄市,35,,良好,1.8,0.28,3.7,24,3,8.7,0.4,29,1,2015-04-04 23:00
苗栗,苗栗縣,58,懸浮微粒,普通,2.5,0.66,2.4,66,26,21,0.5,310,3,2015-04-04 23:00
埔里,南投縣,40,,良好,1.5,0.44,18,43,26,17,0.8,344,3,2015-04-04 23:00
桃園,桃園市,42,,良好,6,0.43,10,40,26,22,1.1,293,3,2015-04-04 23:00
馬公,澎湖縣,25,,良好,1.7,0.27,21,23,,5.5,1.2,181,,2015-04-04 23:00
馬祖,連江縣,35,,良好,2,0.16,21,33,16,4.4,3.4,197,2,2015-04-04 23:00
基隆,基隆市,43,,良好,2.8,0.59,2.2,39,24,28,0.5,300,3,2015-04-04 23:00
崙背,雲林縣,28,,良好,1.7,0.2,11,32,10,6.9,0.5,250,2,2015-04-04 23:00
淡水,新北市,33,,良好,2.4,0.56,8.3,31,14,18,,,2,2015-04-04 23:00
麥寮,雲林縣,50,,良好,1.7,0.29,12,45,10,8.8,0.6,58,2,2015-04-04 23:00
善化,臺南市,26,,良好,3.4,0.28,0.7,21,0,15,1.1,113,2,2015-04-04 23:00
復興,高雄市,15,,良好,9.4,0.3,1.2,16,6,14,0.5,198,1,2015-04-04 23:00
湖口,新竹縣,33,,良好,6.9,0.33,8,38,7,24,0.8,141,1,2015-04-04 23:00
菜寮,新北市,36,,良好,2.5,0.43,12,31,22,17,0.6,17,3,2015-04-04 23:00
陽明,臺北市,38,,良好,2.5,0.24,46,24,24,5,,,3,2015-04-04 23:00
新竹,新竹市,27,,良好,4.4,0.48,5.3,33,19,26,0.9,170,2,2015-04-04 23:00
新店,新北市,47,,良好,1.5,0.42,9.9,33,15,17,1,144,3,2015-04-04 23:00
新莊,新北市,40,,良好,2.7,0.45,6.3,29,20,23,0.8,214,2,2015-04-04 23:00
新港,嘉義縣,34,,良好,1.7,0.26,7.1,34,16,12,0.7,91,2,2015-04-04 23:00
新營,臺南市,38,,良好,1.8,0.39,1.6,31,8,14,0.4,23,2,2015-04-04 23:00
楠梓,高雄市,50,,良好,2.3,0.48,0.1,54,11,16,1.6,359,1,2015-04-04 23:00
萬里,新北市,54,懸浮微粒,普通,2.9,0.25,14,43,29,7.4,3,207,3,2015-04-04 23:00
萬華,臺北市,44,,良好,3.4,0.82,5.7,41,12,29,1,108,2,2015-04-04 23:00
嘉義,嘉義市,42,,良好,2.7,0.42,7,33,14,14,0.7,67,2,2015-04-04 23:00
彰化,彰化縣,48,,良好,1.9,0.46,12,44,30,12,0.7,174,2,2015-04-04 23:00
臺西,雲林縣,24,,良好,1.3,0.14,21,22,13,4.9,1.3,154,2,2015-04-04 23:00
臺東,臺東縣,18,,良好,1.6,0.36,6.2,13,4,7.9,1.5,299,1,2015-04-04 23:00
臺南,臺南市,22,,良好,2,0.31,8.1,21,2,9.4,0.7,197,1,2015-04-04 23:00
鳳山,高雄市,45,,良好,6.5,0.76,0.7,31,9,15,1.2,68,1,2015-04-04 23:00
潮州,屏東縣,42,,良好,1.2,0.21,1.5,45,16,11,1.6,52,2,2015-04-04 23:00
線西,彰化縣,35,,良好,3,0.31,13,37,22,13,1.1,199,2,2015-04-04 23:00
橋頭,高雄市,22,,良好,5.1,0.52,1.3,21,3,14,1.1,43,1,2015-04-04 23:00
頭份,苗栗縣,36,,良好,5.4,0.41,7.2,39,25,20,1.5,125,2,2015-04-04 23:00
龍潭,桃園市,58,懸浮微粒,普通,4.2,0.38,16,72,26,16,1.1,224,3,2015-04-04 23:00
豐原,臺中市,34,,良好,2.3,0.36,16,20,,11,1.7,143,,2015-04-04 23:00
關山,臺東縣,17,,良好,0.9,,9.5,15,5,4.8,0.6,218,1,2015-04-04 23:00
觀音,桃園市,39,,良好,2.1,0.18,26,36,17,3.6,1.5,216,2,2015-04-04 23:00
