SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,69,臭氧,普通,6.1,0.25,83,83,38,5.4,2.3,294,5,2015-05-13 15:00
三重,新北市,58,懸浮微粒,普通,6.9,1.11,,79,29,57,,,2,2015-05-13 15:00
三義,苗栗縣,84,臭氧,普通,4.3,0.35,101,67,52,9.4,3.7,192,4,2015-05-13 15:00
土城,新北市,92,臭氧,普通,7.5,0.41,110,62,38,17,2.5,268,3,2015-05-13 15:00
士林,臺北市,58,臭氧,普通,4.3,0.34,70,,,12,3.1,298,2,2015-05-13 15:00
大同,臺北市,52,懸浮微粒,普通,6.1,0.8,,72,21,29,,,2,2015-05-13 15:00
大里,臺中市,79,臭氧,普通,,0.34,95,87,52,,4.2,271,6,2015-05-13 15:00
大園,桃園市,56,懸浮微粒,普通,9.6,0.28,57,64,26,20,3,321,3,2015-05-13 15:00
大寮,高雄市,30,,良好,1,0.15,33,23,9,3.6,3.1,192,2,2015-05-13 15:00
小港,高雄市,50,,良好,3.7,0.19,28,52,22,10,2.8,232,2,2015-05-13 15:00
中山,臺北市,61,臭氧,普通,,,73,54,40,,1.9,248,,2015-05-13 15:00
中壢,桃園市,58,懸浮微粒,普通,6.1,1.29,59,69,35,45,1.5,178,3,2015-05-13 15:00
仁武,高雄市,52,懸浮微粒,普通,2,0.22,35,41,9,8.3,4.3,233,2,2015-05-13 15:00
斗六,雲林縣,70,臭氧,普通,4.3,0.39,85,72,36,7.7,2.2,265,6,2015-05-13 15:00
冬山,宜蘭縣,63,臭氧,普通,3.4,0.33,76,43,19,8.9,1.2,353,2,2015-05-13 15:00
古亭,臺北市,64,臭氧,普通,4.4,0.48,77,69,32,19,2.2,325,2,2015-05-13 15:00
左營,高雄市,40,,良好,2.3,0.19,33,35,10,5.6,3.5,221,2,2015-05-13 15:00
平鎮,桃園市,64,臭氧,普通,5.2,0.41,77,75,31,15,2.2,263,3,2015-05-13 15:00
永和,新北市,53,臭氧,普通,5.1,1.22,63,57,28,43,1.5,54,2,2015-05-13 15:00
安南,臺南市,60,懸浮微粒,普通,1,0.16,42,54,7,4.4,3.6,242,3,2015-05-13 15:00
朴子,嘉義縣,70,懸浮微粒,普通,2.4,0.26,47,41,15,5.1,4.6,245,4,2015-05-13 15:00
汐止,新北市,58,臭氧,普通,7.3,0.36,70,45,18,19,2.5,237,2,2015-05-13 15:00
竹山,南投縣,80,臭氧,普通,5.3,0.31,97,64,40,7.5,4.2,289,4,2015-05-13 15:00
竹東,新竹縣,71,臭氧,普通,3.6,0.36,85,,,11,1,228,2,2015-05-13 15:00
西屯,臺中市,68,臭氧,普通,6.8,0.33,81,78,48,11,2,282,5,2015-05-13 15:00
沙鹿,臺中市,67,臭氧,普通,9.9,0.4,80,84,38,22,2.5,312,3,2015-05-13 15:00
宜蘭,宜蘭縣,48,,良好,1.8,0.28,58,48,11,3.7,2.3,73,1,2015-05-13 15:00
忠明,臺中市,67,懸浮微粒,普通,3,0.35,78,71,45,10,2.3,293,6,2015-05-13 15:00
松山,臺北市,72,臭氧,普通,4.8,0.45,86,47,34,23,2.5,295,2,2015-05-13 15:00
板橋,新北市,85,臭氧,普通,7.1,0.43,103,62,31,21,3.9,296,3,2015-05-13 15:00
林口,新北市,62,臭氧,普通,6.5,0.31,74,66,35,19,1.3,255,3,2015-05-13 15:00
林園,高雄市,35,,良好,1.8,0.14,42,25,14,3,3.5,191,1,2015-05-13 15:00
花蓮,花蓮縣,46,,良好,1.2,0.25,56,33,,2.7,2.5,143,,2015-05-13 15:00
金門,金門縣,88,臭氧,普通,5.1,0.32,106,88,31,8.9,4,179,5,2015-05-13 15:00
前金,高雄市,0,,,1.7,0.21,38,40,12,5.1,3.6,215,,2015-05-13 15:00
前鎮,高雄市,34,,良好,3.1,0.2,34,26,4,7.4,1.5,189,1,2015-05-13 15:00
