SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
左營,高雄市,64,懸浮微粒,普通,4.3,0.56,2,72,35,32,1.3,22,4,36.84,4.77,2015-12-19 00:00
麥寮,雲林縣,53,懸浮微粒,普通,11,0.33,9.3,40,8,28,2.9,48,2,29.28,1.38,2015-12-19 00:00
關山,臺東縣,18,,良好,1.1,,20,12,8,3.3,0.7,239,1,4.01,.69,2015-12-19 00:00
馬公,澎湖縣,33,,良好,0.7,0.16,40,11,8,1.3,6.4,77,2,2.24,.9,2015-12-19 00:00
金門,金門縣,58,懸浮微粒,普通,6.1,0.28,31,76,27,12,2.6,42,3,13.15,.68,2015-12-19 00:00
馬祖,連江縣,0,,,2,0.28,35,,,5.6,5.6,63,,7.51,1.91,2015-12-19 00:00
埔里,南投縣,51,懸浮微粒,普通,4,0.64,4.5,49,30,21,0.7,311,3,26.13,4.91,2015-12-19 00:00
復興,高雄市,66,懸浮微粒,普通,6.2,0.93,1.4,82,37,38,1.6,103,4,71.76,33.96,2015-12-19 00:00
永和,新北市,27,,良好,0.6,0.25,32,12,0,9.7,2.1,110,1,12.4,2.67,2015-12-19 00:00
竹山,南投縣,56,懸浮微粒,普通,3.5,0.56,2.4,62,47,22,1.1,123,4,26.36,4.54,2015-12-19 00:00
中壢,桃園市,38,,良好,4.8,0.53,30,33,5,14,1.7,202,1,21.56,7.94,2015-12-19 00:00
三重,新北市,36,,良好,2.4,1.04,,36,0,34,,,1,79.28,45.19,2015-12-19 00:00
冬山,宜蘭縣,21,,良好,1.6,0.19,23,16,0,3,1.6,267,1,4.93,1.98,2015-12-19 00:00
宜蘭,宜蘭縣,29,,良好,1.9,0.23,22,31,4,6.1,0.6,301,1,6.76,.7,2015-12-19 00:00
陽明,臺北市,34,,良好,1.2,0.13,41,9,2,1.1,,,1,1.88,.76,2015-12-19 00:00
花蓮,花蓮縣,25,,良好,2.9,0.53,5,28,17,20,1,251,2,25.12,4.81,2015-12-19 00:00
臺東,臺東縣,24,,良好,1.4,0.22,29,18,4,4.2,1.9,294,1,5.1,.88,2015-12-19 00:00
恆春,屏東縣,34,,良好,0.9,0.15,41,17,5,2.2,10,30,1,5.29,3.05,2015-12-19 00:00
潮州,屏東縣,74,懸浮微粒,普通,1.7,0.46,12,89,47,17,0.9,40,6,18.43,.96,2015-12-19 00:00
屏東,屏東縣,64,懸浮微粒,普通,2.3,0.53,9.5,90,43,28,1.2,325,5,29.9,1.5,2015-12-19 00:00
小港,高雄市,68,懸浮微粒,普通,8.3,0.73,2.3,75,26,41,1.6,65,5,71.17,30.35,2015-12-19 00:00
前鎮,高雄市,62,懸浮微粒,普通,4.4,0.83,1.6,68,25,37,1.7,47,3,54.72,18.04,2015-12-19 00:00
前金,高雄市,70,懸浮微粒,普通,4.8,0.58,4.4,90,31,34,2.2,338,3,38.29,4.33,2015-12-19 00:00
楠梓,高雄市,78,懸浮微粒,普通,5,0.45,2.3,89,18,30,1.1,340,3,35.29,5.37,2015-12-19 00:00
林園,高雄市,52,懸浮微粒,普通,11,0.45,9.2,56,34,33,1.8,34,3,33.3,.71,2015-12-19 00:00
大寮,高雄市,64,懸浮微粒,普通,6.3,0.54,3.1,69,39,34,1.2,231,4,38.52,4.55,2015-12-19 00:00
鳳山,高雄市,74,懸浮微粒,普通,8.6,0.56,3.4,81,28,33,1.2,325,3,37.92,5.17,2015-12-19 00:00
仁武,高雄市,72,懸浮微粒,普通,8.2,0.55,2.8,81,30,34,1.5,319,4,50.34,16.32,2015-12-19 00:00
橋頭,高雄市,64,懸浮微粒,普通,5,0.5,2.3,68,27,31,1.6,32,3,36.67,5.31,2015-12-19 00:00
美濃,高雄市,60,懸浮微粒,普通,1.4,0.49,20,64,,13,0.6,337,,13.44,.87,2015-12-19 00:00
臺南,臺南市,54,懸浮微粒,普通,2.8,0.42,7.2,35,9,27,2,45,2,29.1,1.68,2015-12-19 00:00
安南,臺南市,56,懸浮微粒,普通,1.9,0.33,7.8,33,12,23,2,35,3,23.69,.48,2015-12-19 00:00
善化,臺南市,59,懸浮微粒,普通,3.2,0.38,5.2,44,19,24,1.9,42,3,25.83,1.51,2015-12-19 00:00
新營,臺南市,56,懸浮微粒,普通,3.8,0.34,7.8,41,12,21,1.7,35,3,22.72,1.31,2015-12-19 00:00
嘉義,嘉義市,63,懸浮微粒,普通,3.5,0.57,2.3,70,12,31,1.2,42,2,41.01,10.25,2015-12-19 00:00
臺西,雲林縣,35,,良好,2,0.21,29,22,3,8.8,5.7,31,1,9.89,1.1,2015-12-19 00:00
朴子,嘉義縣,56,懸浮微粒,普通,2.1,0.25,14,30,18,17,1.3,44,2,17.87,1.21,2015-12-19 00:00
新港,嘉義縣,52,懸浮微粒,普通,1.8,0.29,16,27,6,15,1.6,44,2,15.32,.52,2015-12-19 00:00
崙背,雲林縣,42,,良好,3.4,0.28,11,33,8,19,2.4,37,2,20.11,.78,2015-12-19 00:00
