SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,66,臭氧,普通,3.5,0.21,80,56,25,6,2.2,299,2,2015-04-14 17:00
三重,新北市,69,懸浮微粒,普通,3.5,1.22,,77,19,58,,,2,2015-04-14 17:00
三義,苗栗縣,64,臭氧,普通,2.7,0.25,76,51,21,6,2.7,2.6,2,2015-04-14 17:00
土城,新北市,55,懸浮微粒,普通,,0.34,,53,17,,3,307,2,2015-04-14 17:00
士林,臺北市,62,懸浮微粒,普通,2.3,0.28,74,75,20,11,3.2,311,3,2015-04-14 17:00
大同,臺北市,66,懸浮微粒,普通,3.2,0.8,,75,11,21,,,2,2015-04-14 17:00
大里,臺中市,61,臭氧,普通,2.4,0.37,74,75,17,14,2.1,280,2,2015-04-14 17:00
大園,桃園市,62,懸浮微粒,普通,4.5,0.27,73,69,25,9.7,2.8,287,2,2015-04-14 17:00
大寮,高雄市,68,臭氧,普通,3.3,0.29,82,56,14,15,3.3,277,2,2015-04-14 17:00
小港,高雄市,70,懸浮微粒,普通,2.4,0.35,74,84,21,17,2.8,309,2,2015-04-14 17:00
中山,臺北市,76,懸浮微粒,普通,3.3,0.6,56,101,23,29,2.9,334,3,2015-04-14 17:00
中壢,桃園市,66,懸浮微粒,普通,2.5,1.04,49,74,19,38,1,83,2,2015-04-14 17:00
仁武,高雄市,64,懸浮微粒,普通,3.6,0.34,74,77,13,19,2.8,305,2,2015-04-14 17:00
斗六,雲林縣,66,臭氧,普通,2.1,0.28,79,62,17,8.8,2.9,6.5,2,2015-04-14 17:00
冬山,宜蘭縣,62,臭氧,普通,2.1,0.26,75,59,19,5.6,3.4,177,2,2015-04-14 17:00
古亭,臺北市,70,懸浮微粒,普通,3.6,0.41,61,90,26,22,2.8,305,3,2015-04-14 17:00
左營,高雄市,64,臭氧,普通,2.4,0.27,77,65,10,11,4.2,306,2,2015-04-14 17:00
平鎮,桃園市,57,臭氧,普通,2.5,0.3,68,53,20,11,1.8,278,2,2015-04-14 17:00
永和,新北市,59,懸浮微粒,普通,4.2,1.15,39,64,24,49,1.4,47,3,2015-04-14 17:00
安南,臺南市,67,臭氧,普通,2.9,0.24,80,74,17,7.4,4.7,25,2,2015-04-14 17:00
朴子,嘉義縣,64,懸浮微粒,普通,5,0.28,71,79,20,12,3,298,3,2015-04-14 17:00
汐止,新北市,58,臭氧,普通,2.5,0.28,69,60,19,14,2.3,263,3,2015-04-14 17:00
竹山,南投縣,72,臭氧,普通,3,0.27,86,62,22,7.6,2.9,292,3,2015-04-14 17:00
竹東,新竹縣,62,臭氧,普通,2.5,0.31,74,56,10,10,1.7,271,2,2015-04-14 17:00
西屯,臺中市,65,臭氧,普通,3,0.24,78,65,20,7.7,2.3,312,3,2015-04-14 17:00
沙鹿,臺中市,64,臭氧,普通,3,0.28,77,66,13,7.2,2.3,310,2,2015-04-14 17:00
宜蘭,宜蘭縣,63,臭氧,普通,2.1,0.36,76,60,15,8.5,2.8,65,2,2015-04-14 17:00
忠明,臺中市,59,臭氧,普通,2.6,0.31,71,58,26,14,2.2,303,2,2015-04-14 17:00
松山,臺北市,60,臭氧,普通,2.6,0.4,73,58,21,17,3.1,296,,2015-04-14 17:00
板橋,新北市,63,懸浮微粒,普通,5.2,0.39,66,72,20,,3.3,288,2,2015-04-14 17:00
林口,新北市,64,懸浮微粒,普通,2.6,0.29,70,67,23,17,1.6,260,3,2015-04-14 17:00
林園,高雄市,63,懸浮微粒,普通,17,0.54,70,68,31,30,3.8,321,3,2015-04-14 17:00
花蓮,花蓮縣,55,懸浮微粒,普通,,,59,,,14,2.2,259,1,2015-04-14 17:00
金門,金門縣,68,臭氧,普通,3.7,0.25,82,59,19,9.1,3.8,162,3,2015-04-14 17:00
前金,高雄市,67,臭氧,普通,4.8,0.35,81,73,19,12,3.1,306,2,2015-04-14 17:00
前鎮,高雄市,61,臭氧,普通,3.2,0.33,74,62,12,15,2,300,2,2015-04-14 17:00
南投,南投縣,0,,,,,,62,20,,,,,2015-04-14 17:00
屏東,屏東縣,70,臭氧,普通,4.1,0.37,84,70,25,12,3,292,2,2015-04-14 17:00
恆春,屏東縣,62,臭氧,普通,1.8,0.21,75,70,24,2,1.9,102,2,2015-04-14 17:00
美濃,高雄市,60,臭氧,普通,3.7,0.31,73,57,25,8.2,1.9,278,3,2015-04-14 17:00
苗栗,苗栗縣,65,懸浮微粒,普通,2.8,0.34,72,79,20,8.8,1.8,359,2,2015-04-14 17:00
埔里,南投縣,69,臭氧,普通,3.6,0.35,83,46,16,13,3.8,284,2,2015-04-14 17:00
桃園,桃園市,59,臭氧,普通,3.2,0.34,70,68,13,14,1.4,285,2,2015-04-14 17:00
馬公,澎湖縣,63,臭氧,普通,2.4,0.24,76,54,18,5,2.8,301,2,2015-04-14 17:00
馬祖,連江縣,67,臭氧,普通,2.6,0.24,80,56,17,5.9,3.4,176,2,2015-04-14 17:00
基隆,基隆市,59,臭氧,普通,2.2,0.32,70,42,18,11,3,247,2,2015-04-14 17:00
崙背,雲林縣,62,臭氧,普通,2.6,0.28,75,44,25,8.5,3.5,14,3,2015-04-14 17:00
淡水,新北市,63,臭氧,普通,4.6,0.21,75,50,16,5.9,,,2,2015-04-14 17:00
