SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,80,懸浮微粒,普通,3.9,0.63,11,140,91,18,1,112,9,2015-03-16 00:00
三重,新北市,68,懸浮微粒,普通,7,1.19,,98,35,38,,,4,2015-03-16 00:00
三義,苗栗縣,56,懸浮微粒,普通,2.6,0.36,33,60,29,9.5,1.7,201,4,2015-03-16 00:00
土城,新北市,60,懸浮微粒,普通,5.3,1.15,2.1,73,55,41,0.7,310,6,2015-03-16 00:00
士林,臺北市,64,懸浮微粒,普通,7.1,0.81,4.5,54,38,38,0.4,241,4,2015-03-16 00:00
大同,臺北市,66,懸浮微粒,普通,6.4,1.02,,82,42,36,,,4,2015-03-16 00:00
大里,臺中市,72,懸浮微粒,普通,2.9,0.8,20,93,48,24,1.2,157,5,2015-03-16 00:00
大園,桃園市,58,懸浮微粒,普通,3.4,0.26,28,59,41,11,2.1,55,4,2015-03-16 00:00
大寮,高雄市,51,懸浮微粒,普通,1.5,0.3,14,27,11,12,0.8,74,1,2015-03-16 00:00
小港,高雄市,51,懸浮微粒,普通,5.4,0.21,25,34,10,12,3.7,171,2,2015-03-16 00:00
中山,臺北市,66,懸浮微粒,普通,5.4,0.66,13,80,47,32,1.2,90,5,2015-03-16 00:00
中壢,桃園市,80,懸浮微粒,普通,4,0.9,1.8,122,43,35,0.5,237,5,2015-03-16 00:00
仁武,高雄市,56,懸浮微粒,普通,3.3,0.47,15,60,22,20,1.5,104,2,2015-03-16 00:00
斗六,雲林縣,72,懸浮微粒,普通,2.2,0.52,19,114,81,19,0.4,145,8,2015-03-16 00:00
冬山,宜蘭縣,51,懸浮微粒,普通,2,0.41,13,49,35,12,1,195,4,2015-03-16 00:00
古亭,臺北市,68,懸浮微粒,普通,6.5,0.71,4.4,102,56,38,1,79,6,2015-03-16 00:00
左營,高雄市,52,懸浮微粒,普通,5,0.36,22,44,18,17,2.4,179,2,2015-03-16 00:00
平鎮,桃園市,70,懸浮微粒,普通,3.3,0.49,7.9,97,66,28,0.6,81,7,2015-03-16 00:00
永和,新北市,63,懸浮微粒,普通,6.8,1,3.2,71,65,41,0.8,78,9,2015-03-16 00:00
安南,臺南市,52,懸浮微粒,普通,3.7,0.67,1.5,55,10,29,0.5,33,1,2015-03-16 00:00
朴子,嘉義縣,74,懸浮微粒,普通,2.3,0.43,28,129,69,10,0.9,65,5,2015-03-16 00:00
汐止,新北市,56,懸浮微粒,普通,6.8,0.38,14,59,41,23,1.7,52,5,2015-03-16 00:00
竹山,南投縣,77,懸浮微粒,普通,2,0.48,20,105,78,16,0.5,355,9,2015-03-16 00:00
竹東,新竹縣,66,懸浮微粒,普通,,0.5,21,75,43,8.6,0.9,41,6,2015-03-16 00:00
西屯,臺中市,68,懸浮微粒,普通,3.6,0.62,20,76,37,28,1.6,178,5,2015-03-16 00:00
沙鹿,臺中市,80,懸浮微粒,普通,3.4,1.13,6.3,114,75,34,1.5,153,10,2015-03-16 00:00
宜蘭,宜蘭縣,54,懸浮微粒,普通,2.5,0.33,26,55,41,6.3,0.7,262,4,2015-03-16 00:00
忠明,臺中市,59,懸浮微粒,普通,4,1.02,4.9,79,42,44,1,141,4,2015-03-16 00:00
松山,臺北市,58,懸浮微粒,普通,5.2,0.54,14,67,41,28,1.5,61,4,2015-03-16 00:00
板橋,新北市,69,懸浮微粒,普通,5.7,0.97,2.8,94,50,43,1,56,5,2015-03-16 00:00
林口,新北市,67,懸浮微粒,普通,8,0.75,9.7,97,60,38,0.8,96,7,2015-03-16 00:00
林園,高雄市,29,,良好,0.8,0.18,35,22,6,3,2.6,170,1,2015-03-16 00:00
花蓮,花蓮縣,34,,良好,1.5,0.38,10,29,7,8.2,1,226,1,2015-03-16 00:00
金門,金門縣,60,懸浮微粒,普通,4,0.26,33,59,42,13,3.1,86,5,2015-03-16 00:00
前金,高雄市,61,懸浮微粒,普通,14,0.28,8.5,80,39,31,3,166,3,2015-03-16 00:00
前鎮,高雄市,52,懸浮微粒,普通,7.3,0.22,18,37,3,15,3.2,165,1,2015-03-16 00:00
南投,南投縣,73,懸浮微粒,普通,2.1,0.57,25,104,57,16,0.6,174,6,2015-03-16 00:00
屏東,屏東縣,50,,良好,1.8,0.58,6.5,40,6,21,0.8,117,2,2015-03-16 00:00
恆春,屏東縣,40,,良好,2,0.15,35,40,10,1.7,2.4,96,1,2015-03-16 00:00
美濃,高雄市,60,懸浮微粒,普通,1.1,0.27,14,35,13,7.7,1.1,83,2,2015-03-16 00:00
苗栗,苗栗縣,70,懸浮微粒,普通,3.4,0.67,5.8,88,71,31,1.2,323,9,2015-03-16 00:00
埔里,南投縣,66,懸浮微粒,普通,2.7,0.63,26,95,81,16,1,285,9,2015-03-16 00:00
桃園,桃園市,66,懸浮微粒,普通,7.9,1.39,1.4,75,53,49,0.6,79,6,2015-03-16 00:00
馬公,澎湖縣,46,,良好,1.7,0.26,34,44,21,5.2,1.2,112,2,2015-03-16 00:00
馬祖,連江縣,45,,良好,1.7,0.34,55,24,17,4.4,3.3,128,2,2015-03-16 00:00
基隆,基隆市,39,,良好,9.8,0.26,13,47,34,25,0.5,212,3,2015-03-16 00:00
崙背,雲林縣,76,懸浮微粒,普通,3.2,0.56,21,120,92,,1.4,105,10,2015-03-16 00:00
淡水,新北市,58,懸浮微粒,普通,7.4,0.34,8.8,71,40,25,,,4,2015-03-16 00:00
麥寮,雲林縣,88,懸浮微粒,普通,2,0.52,21,154,107,14,0.8,117,10,2015-03-16 00:00
善化,臺南市,43,,良好,1.9,0.35,10,35,22,12,0.5,51,2,2015-03-16 00:00
復興,高雄市,42,,良好,5.2,0.28,16,35,6,13,1.1,246,1,2015-03-16 00:00
湖口,新竹縣,62,懸浮微粒,普通,5.6,0.32,19,68,46,15,1.6,76,5,2015-03-16 00:00
