SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,25,,良好,1.9,0.3,31,18,,11,2.9,42,,2015-04-12 02:00
三重,新北市,47,,良好,2.1,1.05,,52,19,41,,,2,2015-04-12 02:00
三義,苗栗縣,24,,良好,1,0.3,29,12,2,6.2,3.1,29,1,2015-04-12 02:00
土城,新北市,31,,良好,1.8,0.47,32,33,20,18,1.4,289,2,2015-04-12 02:00
士林,臺北市,39,,良好,1.7,0.79,6.6,47,18,32,0.4,8.5,2,2015-04-12 02:00
大同,臺北市,46,,良好,1.6,0.9,,47,21,38,,,2,2015-04-12 02:00
大里,臺中市,21,,良好,1.1,0.47,8.8,26,8,22,1,242,,2015-04-12 02:00
大園,桃園市,37,,良好,4.8,0.32,21,33,25,32,1.9,150,2,2015-04-12 02:00
大寮,高雄市,32,,良好,1.7,0.41,7.3,26,16,20,1.6,308,2,2015-04-12 02:00
小港,高雄市,33,,良好,2,0.47,14,37,14,22,1.7,20,2,2015-04-12 02:00
中山,臺北市,47,,良好,1.7,0.73,9.5,53,23,34,1.1,325,2,2015-04-12 02:00
中壢,桃園市,52,懸浮微粒,普通,3.3,0.77,20,62,,28,0.6,100,,2015-04-12 02:00
仁武,高雄市,37,,良好,2.2,0.45,7.1,40,18,24,1.8,302,2,2015-04-12 02:00
斗六,雲林縣,34,,良好,3.3,0.41,6.6,40,27,24,1.3,33,3,2015-04-12 02:00
冬山,宜蘭縣,30,,良好,1.4,0.25,36,11,4,2.8,1,6,1,2015-04-12 02:00
古亭,臺北市,45,,良好,1.7,0.33,36,47,12,13,1.1,175,2,2015-04-12 02:00
左營,高雄市,35,,良好,2.3,0.46,6.2,38,18,29,2.2,23,2,2015-04-12 02:00
平鎮,桃園市,36,,良好,5,0.55,23,25,24,24,1.6,94,2,2015-04-12 02:00
永和,新北市,29,,良好,1.1,0.55,28,29,17,23,0.5,122,2,2015-04-12 02:00
安南,臺南市,36,,良好,1.7,0.36,17,36,25,12,1.2,15,2,2015-04-12 02:00
朴子,嘉義縣,43,,良好,1.7,0.31,17,43,11,11,2.1,58,2,2015-04-12 02:00
汐止,新北市,34,,良好,1.6,0.37,25,40,22,21,0.6,77,2,2015-04-12 02:00
竹山,南投縣,40,,良好,1.7,0.54,1.6,35,24,28,0.6,7.7,3,2015-04-12 02:00
竹東,新竹縣,34,,良好,1.6,0.32,41,24,19,6.9,0.8,75,2,2015-04-12 02:00
西屯,臺中市,23,,良好,2,0.27,25,25,7,14,1.6,28,1,2015-04-12 02:00
沙鹿,臺中市,34,,良好,1.2,0.31,35,27,7,9.2,2.5,38,2,2015-04-12 02:00
宜蘭,宜蘭縣,31,,良好,1.2,0.24,37,18,6,3.8,0.5,256,1,2015-04-12 02:00
忠明,臺中市,18,,良好,2.2,0.43,18,13,8,16,0.8,359,,2015-04-12 02:00
松山,臺北市,28,,良好,1.7,0.41,34,34,14,16,0.7,333,,2015-04-12 02:00
板橋,新北市,42,,良好,1.8,0.83,7,45,22,43,1,33,2,2015-04-12 02:00
林口,新北市,29,,良好,1.6,0.43,32,32,20,15,0.5,123,2,2015-04-12 02:00
林園,高雄市,24,,良好,6,0.49,8.4,18,10,28,3.3,321,2,2015-04-12 02:00
花蓮,花蓮縣,22,,良好,1,0.29,26,12,4,5.4,1.5,275,1,2015-04-12 02:00
金門,金門縣,68,懸浮微粒,普通,13,0.43,26,125,32,15,2.2,49,3,2015-04-12 02:00
前金,高雄市,43,,良好,1.6,0.44,14,40,21,24,2,336,2,2015-04-12 02:00
前鎮,高雄市,36,,良好,0.9,0.45,15,32,17,22,1.2,295,2,2015-04-12 02:00
南投,南投縣,48,,良好,1.5,0.48,7.7,45,26,21,0.5,252,3,2015-04-12 02:00
屏東,屏東縣,28,,良好,2,0.37,11,22,7,15,0.9,315,1,2015-04-12 02:00
恆春,屏東縣,42,,良好,1,0.16,51,12,0,2.7,7,22,1,2015-04-12 02:00
美濃,高雄市,23,,良好,1.1,0.39,12,16,8,12,1,229,1,2015-04-12 02:00
苗栗,苗栗縣,53,懸浮微粒,普通,2,0.37,33,48,21,13,1.1,57,3,2015-04-12 02:00
埔里,南投縣,17,,良好,1.3,0.32,15,17,11,11,1.1,284,2,2015-04-12 02:00
桃園,桃園市,24,,良好,2.6,0.5,24,24,13,21,0.8,95,,2015-04-12 02:00
馬公,澎湖縣,46,,良好,1.6,0.2,56,38,18,2.1,5.2,83,2,2015-04-12 02:00
馬祖,連江縣,50,,良好,3.8,0.27,59,49,28,5.6,3.3,71,3,2015-04-12 02:00
基隆,基隆市,26,,良好,0.8,0.32,31,19,12,8.8,0.5,347,2,2015-04-12 02:00
崙背,雲林縣,28,,良好,1.5,0.32,25,19,16,7.9,1.4,43,2,2015-04-12 02:00
淡水,新北市,30,,良好,0.9,0.42,19,28,12,10,,,2,2015-04-12 02:00
麥寮,雲林縣,49,,良好,4.9,0.67,18,57,31,20,2,34,3,2015-04-12 02:00
善化,臺南市,28,,良好,2.3,0.4,5.6,22,,23,2.2,26,,2015-04-12 02:00
復興,高雄市,35,,良好,2,0.48,9.9,33,12,21,1.1,131,2,2015-04-12 02:00
湖口,新竹縣,35,,良好,3.2,0.42,30,42,21,18,2,71,2,2015-04-12 02:00
菜寮,新北市,36,,良好,1.5,0.77,5.8,44,30,41,0.8,31,3,2015-04-12 02:00
陽明,臺北市,44,,良好,1,0.2,53,4,2,1.2,,,1,2015-04-12 02:00
新竹,新竹市,36,,良好,2.2,0.45,23,44,29,24,1,58,3,2015-04-12 02:00
