SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,30,,良好,5.3,0.58,27,36,32,26,4.8,38,,2015-04-11 18:00
三重,新北市,37,,良好,1.8,1.58,,26,9,47,,,1,2015-04-11 18:00
三義,苗栗縣,26,,良好,1,0.34,32,13,4,17,3.8,33,1,2015-04-11 18:00
土城,新北市,33,,良好,3,0.54,40,28,19,21,0.8,244,2,2015-04-11 18:00
士林,臺北市,29,,良好,1.9,0.41,34,18,12,20,1.4,162,2,2015-04-11 18:00
大同,臺北市,43,,良好,2.4,1.66,,45,23,47,,,2,2015-04-11 18:00
大里,臺中市,40,,良好,1.9,0.57,12,38,16,34,1.5,18,2,2015-04-11 18:00
大園,桃園市,45,,良好,1.7,0.26,54,41,18,7.4,5.2,77,2,2015-04-11 18:00
大寮,高雄市,46,,良好,6.8,0.46,24,37,11,21,0.9,208,3,2015-04-11 18:00
小港,高雄市,46,,良好,1.4,0.53,25,25,7,22,1.4,327,2,2015-04-11 18:00
中山,臺北市,50,,良好,1.7,0.79,17,48,11,45,1.4,123,2,2015-04-11 18:00
中壢,桃園市,46,,良好,2.5,0.85,24,48,19,40,1.5,77,2,2015-04-11 18:00
仁武,高雄市,52,懸浮微粒,普通,4.6,0.64,3.9,41,10,35,1.2,297,2,2015-04-11 18:00
斗六,雲林縣,36,,良好,1.1,0.41,15,30,23,29,2.3,31,2,2015-04-11 18:00
冬山,宜蘭縣,32,,良好,2,0.31,38,16,10,8,1.2,247,1,2015-04-11 18:00
古亭,臺北市,45,,良好,1.9,0.56,27,51,21,33,1.6,78,2,2015-04-11 18:00
左營,高雄市,47,,良好,1.7,0.6,14,31,16,27,1.7,301,2,2015-04-11 18:00
平鎮,桃園市,34,,良好,2.2,0.37,41,35,13,18,3.3,41,2,2015-04-11 18:00
永和,新北市,29,,良好,2.2,0.86,28,24,18,35,1.4,88,2,2015-04-11 18:00
安南,臺南市,37,,良好,0.7,0.48,19,40,21,24,3.3,43,2,2015-04-11 18:00
朴子,嘉義縣,46,,良好,2.3,0.46,18,49,16,25,2.5,69,2,2015-04-11 18:00
汐止,新北市,37,,良好,2.9,0.34,45,23,21,16,1.5,68,2,2015-04-11 18:00
竹山,南投縣,44,,良好,2.4,0.5,9.4,44,27,32,1.4,40,3,2015-04-11 18:00
竹東,新竹縣,26,,良好,1.5,0.41,32,27,21,18,1.2,308,2,2015-04-11 18:00
西屯,臺中市,24,,良好,0.9,0.3,29,31,15,23,4.3,67,2,2015-04-11 18:00
沙鹿,臺中市,32,,良好,1.7,0.37,27,34,15,24,4.5,14,2,2015-04-11 18:00
宜蘭,宜蘭縣,32,,良好,1.1,0.36,38,27,11,11,1,306,1,2015-04-11 18:00
忠明,臺中市,32,,良好,2.2,0.53,16,30,22,30,1.6,45,2,2015-04-11 18:00
松山,臺北市,27,,良好,2,0.5,33,19,17,31,1.1,63,,2015-04-11 18:00
板橋,新北市,44,,良好,2.1,0.65,29,35,20,32,1.7,343,2,2015-04-11 18:00
林口,新北市,48,,良好,1.8,0.26,58,27,18,7.7,2.8,61,2,2015-04-11 18:00
林園,高雄市,32,,良好,1.9,0.35,32,24,11,13,1,141,2,2015-04-11 18:00
花蓮,花蓮縣,19,,良好,2.2,0.71,20,18,6,29,0.9,238,1,2015-04-11 18:00
金門,金門縣,52,懸浮微粒,普通,5.9,0.41,37,60,35,15,1.9,57,3,2015-04-11 18:00
前金,高雄市,53,懸浮微粒,普通,2,0.61,17,38,13,27,2.6,285,2,2015-04-11 18:00
前鎮,高雄市,46,,良好,4.7,0.71,9.5,37,11,40,1.7,302,2,2015-04-11 18:00
南投,南投縣,49,,良好,2.6,0.64,5.1,54,31,38,1.6,3.1,3,2015-04-11 18:00
屏東,屏東縣,54,懸浮微粒,普通,2,0.5,29,30,2,19,1.4,337,2,2015-04-11 18:00
恆春,屏東縣,46,,良好,0.8,0.17,55,18,4,2.6,6.3,19,1,2015-04-11 18:00
美濃,高雄市,39,,良好,1.2,0.34,30,21,10,11,1,161,2,2015-04-11 18:00
苗栗,苗栗縣,55,懸浮微粒,普通,2.7,0.52,26,60,21,27,2.9,45,3,2015-04-11 18:00
埔里,南投縣,20,,良好,1.5,0.41,24,13,,17,0.5,339,,2015-04-11 18:00
桃園,桃園市,34,,良好,2.7,0.4,41,23,17,18,1.1,82,2,2015-04-11 18:00
馬公,澎湖縣,43,,良好,1.4,0.19,51,22,12,2.7,5.8,94,2,2015-04-11 18:00
馬祖,連江縣,53,懸浮微粒,普通,3.2,0.27,58,54,35,8.9,2.8,50,3,2015-04-11 18:00
基隆,基隆市,46,,良好,1,0.32,55,28,22,9.2,1.2,100,2,2015-04-11 18:00
崙背,雲林縣,35,,良好,2.7,0.53,25,37,20,23,3.8,44,2,2015-04-11 18:00
淡水,新北市,46,,良好,2.5,0.28,55,31,8,4.4,,,1,2015-04-11 18:00
麥寮,雲林縣,44,,良好,1.1,0.26,43,40,21,9.6,4.6,49,3,2015-04-11 18:00
善化,臺南市,25,,良好,1.9,0.44,14,29,23,25,4,322,2,2015-04-11 18:00
復興,高雄市,47,,良好,3.7,0.95,4.1,37,10,40,0.7,222,2,2015-04-11 18:00
湖口,新竹縣,43,,良好,1.8,0.27,52,29,18,8.7,3.2,54,1,2015-04-11 18:00
菜寮,新北市,27,,良好,1.4,0.64,22,23,12,30,1.3,132,2,2015-04-11 18:00
陽明,臺北市,51,臭氧,普通,0.7,0.22,61,6,4,1.6,,,1,2015-04-11 18:00
新竹,新竹市,32,,良好,2.3,0.43,38,31,19,23,2.3,66,2,2015-04-11 18:00
新店,新北市,34,,良好,2.2,0.45,41,23,20,18,1.2,87,2,2015-04-11 18:00
新莊,新北市,33,,良好,1.9,0.67,36,26,21,23,2.5,34,2,2015-04-11 18:00
新港,嘉義縣,39,,良好,3.8,0.64,16,44,26,30,4,47,2,2015-04-11 18:00
新營,臺南市,43,,良好,1.3,0.45,20,48,24,26,2.7,25,2,2015-04-11 18:00
楠梓,高雄市,44,,良好,1.6,0.52,6,40,9,29,2.1,321,2,2015-04-11 18:00
萬里,新北市,54,臭氧,普通,3.2,0.19,65,51,20,3.3,7.6,34,2,2015-04-11 18:00
萬華,臺北市,0,,,1.9,0.56,28,19,2,33,3.5,108,,2015-04-10 20:00
嘉義,嘉義市,32,,良好,1.7,0.58,11,26,,31,3.3,6.9,,2015-04-11 18:00
彰化,彰化縣,31,,良好,1.2,0.65,16,39,17,32,1.2,29,2,2015-04-11 18:00
臺西,雲林縣,43,,良好,0.5,0.23,51,23,10,7.7,8.5,25,2,2015-04-11 18:00
臺東,臺東縣,26,,良好,1.3,0.46,31,20,11,12,1.6,293,1,2015-04-11 18:00
臺南,臺南市,24,,良好,3.1,0.67,15,32,17,30,2.6,15,2,2015-04-11 18:00
鳳山,高雄市,57,懸浮微粒,普通,1.8,0.65,16,33,17,25,1.6,286,2,2015-04-11 18:00
潮州,屏東縣,74,懸浮微粒,普通,2.4,0.53,22,79,40,19,1.9,254,4,2015-04-11 18:00
線西,彰化縣,29,,良好,3.6,0.31,30,26,17,25,5.6,37,2,2015-04-11 18:00
橋頭,高雄市,41,,良好,2.1,0.56,8.9,27,14,27,2.1,311,2,2015-04-11 18:00
頭份,苗栗縣,35,,良好,1.9,0.38,37,34,16,21,1.7,63,2,2015-04-11 18:00
龍潭,桃園市,36,,良好,2.5,0.46,36,30,11,22,1.8,49,2,2015-04-11 18:00
豐原,臺中市,18,,良好,1.3,0.47,21,12,1,22,1.5,58,1,2015-04-11 18:00
關山,臺東縣,34,,良好,0.9,,41,10,6,4.6,1.9,60,1,2015-04-11 18:00
觀音,桃園市,45,,良好,4,0.24,54,35,,7.1,4,73,,2015-04-11 18:00
