SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
善化,臺南市,84,懸浮微粒,普通,4,0.4,72,135,87,14,3.1,313,10,15.22,1.4,2015-12-22 16:00
麥寮,雲林縣,76,懸浮微粒,普通,2.2,0.33,40,,,9.6,2.6,271,4,10.6,1.04,2015-12-22 16:00
關山,臺東縣,26,,良好,1.5,,32,24,7,3.8,3.2,205,1,6.15,2.34,2015-12-22 16:00
馬公,澎湖縣,57,懸浮微粒,普通,1.4,0.42,34,78,49,7.8,3.6,293,4,9.34,1.55,2015-12-22 16:00
金門,金門縣,87,懸浮微粒,普通,9.5,0.51,14,97,53,35,1.5,275,7,44.1,9.31,2015-12-22 16:00
馬祖,連江縣,0,,,2.3,0.58,19,21,17,12,3.2,57,,14.97,2.79,2015-12-22 16:00
埔里,南投縣,59,臭氧,普通,0.8,0.33,71,37,24,8.1,3.4,289,2,9.7,1.56,2015-12-22 16:00
復興,高雄市,78,懸浮微粒,普通,3.6,0.64,74,94,48,17,1.2,278,8,19.92,3.27,2015-12-22 16:00
永和,新北市,26,,良好,1.5,0.42,32,13,7,13,1.1,139,2,19.68,6.48,2015-12-22 16:00
竹山,南投縣,0,,,3.4,0.36,65,,60,13,2.7,284,7,14.68,1.2,2015-12-22 16:00
中壢,桃園市,0,,,6.5,,34,,,43,1.6,187,,73.71,31.09,2015-12-22 16:00
三重,新北市,52,懸浮微粒,普通,2.7,1.43,,52,7,34,,,2,82.56,48.44,2015-12-22 16:00
冬山,宜蘭縣,45,,良好,2.1,0.23,38,37,6,12,3.1,112,2,13.07,1.46,2015-12-22 16:00
宜蘭,宜蘭縣,52,懸浮微粒,普通,1.7,0.22,30,59,4,5.9,3.1,128,1,7.33,1.39,2015-12-22 16:00
陽明,臺北市,33,,良好,1.7,0.15,40,14,6,1.8,,,1,2.34,.5,2015-12-22 16:00
花蓮,花蓮縣,31,,良好,0.6,0.2,37,29,11,4.7,2.9,163,1,5.82,1.12,2015-12-22 16:00
臺東,臺東縣,28,,良好,2.3,0.3,33,12,4,5.1,1.6,86,1,7.42,2.37,2015-12-22 16:00
恆春,屏東縣,31,,良好,1,0.1,37,22,6,1.4,4.4,56,1,3.36,2.01,2015-12-22 16:00
潮州,屏東縣,86,懸浮微粒,普通,10,0.55,91,144,67,20,1.8,237,8,20.74,.82,2015-12-22 16:00
屏東,屏東縣,89,懸浮微粒,普通,6.8,0.53,87,141,58,20,2.8,298,9,21.34,1.25,2015-12-22 16:00
小港,高雄市,0,,,,,,95,,,3.1,267,,,,2015-12-22 16:00
前鎮,高雄市,66,懸浮微粒,普通,3.8,0.48,73,75,38,17,2.5,309,5,17.62,.8,2015-12-22 16:00
前金,高雄市,86,懸浮微粒,普通,3.4,0.41,75,93,42,9.6,3.4,310,7,10.38,.78,2015-12-22 16:00
左營,高雄市,83,懸浮微粒,普通,6.7,0.33,72,97,44,12,3,307,8,13.16,1.3,2015-12-22 16:00
楠梓,高雄市,94,懸浮微粒,普通,4.1,0.39,75,117,34,13,3,304,6,14.03,1.24,2015-12-22 16:00
林園,高雄市,70,臭氧,普通,4.1,0.3,84,29,17,12,3.1,286,5,12.58,.96,2015-12-22 16:00
大寮,高雄市,72,臭氧,普通,5.4,0.51,87,91,50,23,2,254,7,24.62,1.94,2015-12-22 16:00
鳳山,高雄市,101,懸浮微粒,不良,4.4,0.62,74,117,31,20,2,272,6,21.93,2.14,2015-12-22 16:00
仁武,高雄市,96,懸浮微粒,普通,6.1,0.4,60,106,44,21,2.5,316,8,23.14,1.75,2015-12-22 16:00
