SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,43,,良好,1.6,0.09,25,38,9,3,5.3,230,2,4.3,1.33,2015-07-24 14:00
關山,臺東縣,26,,良好,0.9,,27,27,26,2.4,3,203,2,4.36,1.92,2015-07-24 14:00
馬公,澎湖縣,17,,良好,6.4,0.18,17,16,8,5.2,2.8,181,1,12.07,6.83,2015-07-24 14:00
金門,金門縣,26,,良好,1,0.09,28,27,14,1.6,5.9,188,1,2.83,1.28,2015-07-24 14:00
馬祖,連江縣,27,,良好,2,0.08,29,27,15,1.8,6.7,193,2,3.67,1.89,2015-07-24 14:00
埔里,南投縣,49,,良好,2.2,0.18,59,22,13,4.8,3.6,281,2,6.2,1.38,2015-07-24 14:00
復興,高雄市,28,,良好,1.6,0.18,6.1,26,12,6.3,1.2,261,2,10.65,4.38,2015-07-24 14:00
永和,新北市,54,臭氧,普通,4.1,1.02,64,50,28,38,1.7,18,2,46.19,8.67,2015-07-24 14:00
竹山,南投縣,59,臭氧,普通,2.9,0.18,70,37,15,5.5,3.3,247,1,6.03,.49,2015-07-24 14:00
中壢,桃園市,44,,良好,4.3,0.83,53,43,15,29,2.5,106,1,33.52,4.92,2015-07-24 14:00
三重,新北市,50,,良好,3.9,0.77,,62,28,39,,,2,63.7,24.46,2015-07-24 14:00
冬山,宜蘭縣,50,,良好,2.1,0.26,60,35,17,8.2,3.3,6.8,2,12.08,3.85,2015-07-24 14:00
宜蘭,宜蘭縣,42,,良好,2.1,0.16,46,45,13,3.5,3.2,125,2,4.41,.9,2015-07-24 14:00
陽明,臺北市,52,臭氧,普通,1.4,0.17,62,21,14,2.8,,,2,4.87,2.07,2015-07-24 14:00
花蓮,花蓮縣,25,,良好,2,0.12,30,21,8,2.1,3,129,2,2.97,.88,2015-07-24 14:00
臺東,臺東縣,25,,良好,1.5,0.19,30,24,7,2.9,2.1,104,1,4.35,1.5,2015-07-24 14:00
恆春,屏東縣,24,,良好,1.3,0.07,20,27,5,1.1,4.8,265,1,3.12,2,2015-07-24 14:00
潮州,屏東縣,29,,良好,1.9,0.1,24,31,22,1.7,2.4,244,2,2.52,.87,2015-07-24 14:00
屏東,屏東縣,43,,良好,6.9,0.31,25,48,23,8.9,2.8,216,2,12.64,3.77,2015-07-24 14:00
小港,高雄市,27,,良好,5.6,0.08,20,43,11,4.9,3.4,246,2,9.37,4.51,2015-07-24 14:00
前鎮,高雄市,30,,良好,1.5,0.17,18,22,,8.3,2,283,1,14.92,6.6,2015-07-24 14:00
前金,高雄市,0,,,2,0.09,24,34,20,2.2,3.4,207,,3.36,1.21,2015-07-24 14:00
左營,高雄市,38,,良好,1.2,0.14,22,33,4,4,2.3,209,2,5.2,1.2,2015-07-24 14:00
楠梓,高雄市,37,,良好,1.8,0.13,25,28,5,1.9,2.5,243,2,3.84,1.9,2015-07-24 14:00
林園,高雄市,28,,良好,1.4,0.1,26,21,10,1.8,2.8,229,2,2.45,.66,2015-07-24 14:00
大寮,高雄市,24,,良好,2.6,0.09,23,20,12,3.7,2.8,215,2,5.2,1.54,2015-07-24 14:00
鳳山,高雄市,0,,,1.8,0.24,22,30,21,5.9,2.6,258,,10.23,4.35,2015-07-24 14:00
仁武,高雄市,40,,良好,1.8,0.14,25,35,11,5.8,3.1,210,2,9.05,3.29,2015-07-24 14:00
橋頭,高雄市,31,,良好,1.7,0.09,29,22,5,1.5,4.5,235,1,3.16,1.66,2015-07-24 14:00
美濃,高雄市,42,,良好,2.2,0.13,35,54,28,3.9,1.8,246,,4.93,1,2015-07-24 14:00
臺南,臺南市,26,,良好,1.6,0.13,28,16,10,1.9,3.3,233,2,3.21,1.36,2015-07-24 14:00
安南,臺南市,31,,良好,1.7,0.12,29,19,4,3.1,3.7,240,2,3.7,.59,2015-07-24 14:00
善化,臺南市,31,,良好,1.4,0.12,32,32,25,6.8,5.2,244,2,9.42,2.6,2015-07-24 14:00
新營,臺南市,36,,良好,1.6,0.13,28,30,14,3,2.4,206,2,4.43,1.47,2015-07-24 14:00
嘉義,嘉義市,34,,良好,2,0.13,41,35,19,1.8,5,232,2,3.64,1.86,2015-07-24 14:00
臺西,雲林縣,30,,良好,1.2,0.11,27,24,14,2.2,4.9,226,2,4.14,1.92,2015-07-24 14:00
朴子,嘉義縣,40,,良好,1.9,0.12,25,35,15,2.3,4.1,234,2,4.86,2.54,2015-07-24 14:00
新港,嘉義縣,33,,良好,1.2,0.09,21,25,15,1.1,4.4,222,2,3.1,2.03,2015-07-24 14:00
崙背,雲林縣,27,,良好,2.2,0.06,22,25,27,1.5,4.6,239,2,2.26,.8,2015-07-24 14:00
斗六,雲林縣,0,,,,,,59,6,,2.9,246,,,,2015-07-24 14:00
南投,南投縣,48,,良好,1.9,0.2,58,27,13,3.4,3.5,232,1,3.92,.48,2015-07-24 14:00
二林,彰化縣,40,,良好,1.7,0.09,29,38,16,1.6,5,252,2,2.37,.8,2015-07-24 14:00
線西,彰化縣,34,,良好,1.6,0.1,30,34,9,1.2,6,239,2,2.19,.95,2015-07-24 14:00
彰化,彰化縣,31,,良好,2.5,0.13,33,,,3.4,4.1,238,2,5.68,2.27,2015-07-24 14:00
