SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,59,懸浮微粒,普通,1.2,0.19,37,59,17,7,4.3,49,3,2015-01-18 20:00
三重,新北市,52,懸浮微粒,普通,2.4,2,,41,9,38,,,1,2015-01-18 20:00
三義,苗栗縣,43,,良好,1.7,0.29,27,34,19,14,4.5,37,2,2015-01-18 20:00
土城,新北市,34,,良好,2.7,0.39,33,28,17,15,1.5,138,2,2015-01-18 20:00
士林,臺北市,34,,良好,1.3,0.26,41,27,7,,1.3,95,2,2015-01-18 20:00
大同,臺北市,46,,良好,3.2,0.82,,36,8,33,,,2,2015-01-18 20:00
大里,臺中市,64,懸浮微粒,普通,2.2,0.44,21,39,21,23,2.3,42,5,2015-01-18 20:00
大園,桃園市,33,,良好,3.2,0.23,36,41,8,15,5.3,79,2,2015-01-18 20:00
大寮,高雄市,72,懸浮微粒,普通,3.5,0.55,29,103,36,22,1.5,301,5,2015-01-18 20:00
小港,高雄市,80,懸浮微粒,普通,3,0.68,21,133,42,33,1.8,27,5,2015-01-18 20:00
中山,臺北市,51,懸浮微粒,普通,1.8,0.52,25,52,13,23,1.7,85,2,2015-01-18 20:00
中壢,桃園市,51,懸浮微粒,普通,3,0.75,14,42,19,34,1.5,89,2,2015-01-18 20:00
仁武,高雄市,90,懸浮微粒,普通,4.1,0.51,27,132,40,22,2.4,302,6,2015-01-18 20:00
斗六,雲林縣,68,懸浮微粒,普通,2.7,0.35,25,70,22,18,1.8,30,6,2015-01-18 20:00
冬山,宜蘭縣,43,,良好,1,0.24,38,37,13,8.4,1.3,310,2,2015-01-18 20:00
古亭,臺北市,38,,良好,2.1,0.38,28,33,15,18,2.7,90,2,2015-01-18 20:00
左營,高雄市,80,懸浮微粒,普通,3.7,0.54,29,112,43,22,2.3,345,6,2015-01-18 20:00
平鎮,桃園市,49,,良好,1.7,0.39,20,54,16,24,3.3,43,2,2015-01-18 20:00
永和,新北市,29,,良好,2.4,0.49,30,27,13,18,2.5,85,2,2015-01-18 20:00
安南,臺南市,88,懸浮微粒,普通,3,0.35,29,92,28,15,3.4,67,7,2015-01-18 20:00
朴子,嘉義縣,78,懸浮微粒,普通,4,0.27,33,67,15,12,3.1,103,5,2015-01-18 20:00
汐止,新北市,28,,良好,3.9,0.39,28,28,13,18,1.8,45,2,2015-01-18 20:00
竹山,南投縣,67,懸浮微粒,普通,1.8,0.33,25,60,26,17,1.3,346,5,2015-01-18 20:00
竹東,新竹縣,42,,良好,2.1,0.25,37,34,12,8.5,3.5,56,2,2015-01-18 20:00
西屯,臺中市,57,懸浮微粒,普通,2.6,0.25,27,51,20,14,4.3,48,3,2015-01-18 20:00
沙鹿,臺中市,48,,良好,1.8,0.26,34,38,8,9.7,5.4,19,2,2015-01-18 20:00
宜蘭,宜蘭縣,36,,良好,1.5,0.31,42,26,12,8.5,2.3,63,2,2015-01-18 20:00
忠明,臺中市,56,懸浮微粒,普通,2.5,0.32,25,40,23,17,1.6,320,3,2015-01-18 20:00
松山,臺北市,29,,良好,2.4,0.38,26,22,8,22,2.1,65,1,2015-01-18 20:00
板橋,新北市,34,,良好,1.6,0.45,28,28,15,18,2.9,67,2,2015-01-18 20:00
林口,新北市,34,,良好,1.6,0.23,39,27,13,6.4,1.4,71,2,2015-01-18 20:00
林園,高雄市,62,懸浮微粒,普通,4.9,0.53,40,77,50,23,3.2,30,6,2015-01-18 20:00
花蓮,花蓮縣,38,,良好,1.6,0.56,22,34,18,16,2,301,2,2015-01-18 20:00
金門,金門縣,76,懸浮微粒,普通,5.6,0.54,47,99,56,17,2.1,74,7,2015-01-18 20:00
前金,高雄市,87,懸浮微粒,普通,3.3,0.6,37,137,43,23,3.2,324,5,2015-01-18 20:00
前鎮,高雄市,78,懸浮微粒,普通,3.8,0.7,22,123,47,29,1.5,320,5,2015-01-18 20:00
南投,南投縣,66,懸浮微粒,普通,1.7,0.48,14,60,20,26,1,309,4,2015-01-18 20:00
屏東,屏東縣,88,懸浮微粒,普通,3.8,0.57,32,120,54,22,1.2,302,8,2015-01-18 20:00
恆春,屏東縣,41,,良好,1.1,0.27,49,40,15,3.9,8.1,40,2,2015-01-18 20:00
美濃,高雄市,86,懸浮微粒,普通,3.3,0.5,35,109,48,15,1,283,9,2015-01-18 20:00
苗栗,苗栗縣,45,,良好,3,0.4,24,45,26,20,2.8,58,3,2015-01-18 20:00
埔里,南投縣,64,懸浮微粒,普通,1.7,0.78,39,84,62,22,1.3,247,7,2015-01-18 20:00
桃園,桃園市,35,,良好,3.4,0.44,29,34,13,16,1.6,79,2,2015-01-18 20:00
馬公,澎湖縣,58,懸浮微粒,普通,1.5,0.25,50,60,30,3,7.1,78,3,2015-01-18 20:00
馬祖,連江縣,69,懸浮微粒,普通,3,0.41,61,89,50,8.1,2.4,59,6,2015-01-18 20:00
基隆,基隆市,34,,良好,0.9,0.25,41,20,9,5.3,1.3,92,1,2015-01-18 20:00
崙背,雲林縣,62,懸浮微粒,普通,3,0.33,29,48,25,12,4.1,273,5,2015-01-18 20:00
淡水,新北市,34,,良好,1.9,0.22,41,29,10,2.6,,,1,2015-01-18 20:00
麥寮,雲林縣,73,懸浮微粒,普通,2.3,0.19,42,46,19,5.5,5.5,81,3,2015-01-18 20:00
善化,臺南市,82,懸浮微粒,普通,3.6,0.36,25,77,29,15,5.3,68,9,2015-01-18 20:00
復興,高雄市,76,懸浮微粒,普通,3.4,0.78,21,112,48,25,0.8,289,6,2015-01-18 20:00
湖口,新竹縣,34,,良好,1.6,0.22,40,24,9,7.8,6.3,53,2,2015-01-18 20:00
菜寮,新北市,29,,良好,0.9,0.42,28,27,11,16,2.9,79,2,2015-01-18 20:00
陽明,臺北市,37,,良好,1,0.17,45,14,9,0.9,,,1,2015-01-18 20:00
新竹,新竹市,35,,良好,0.6,0.31,35,31,20,13,4.2,51,2,2015-01-18 20:00
新店,新北市,30,,良好,2,0.36,36,22,14,13,2,142,2,2015-01-18 20:00
新莊,新北市,31,,良好,1,0.37,34,26,7,13,4.4,74,2,2015-01-18 20:00
新港,嘉義縣,77,懸浮微粒,普通,2.1,0.26,34,68,22,7.8,3.2,268,5,2015-01-18 20:00
新營,臺南市,86,懸浮微粒,普通,2.3,0.34,28,79,29,13,2.7,53,7,2015-01-18 20:00
楠梓,高雄市,95,懸浮微粒,普通,3.9,0.46,28,126,48,19,2.9,324,7,2015-01-18 20:00
萬里,新北市,60,懸浮微粒,普通,1.5,0.18,40,70,15,11,4.5,53,2,2015-01-18 20:00
萬華,臺北市,30,,良好,2,0.45,19,29,10,28,2.1,92,2,2015-01-18 20:00
嘉義,嘉義市,78,懸浮微粒,普通,1.3,0.41,26,70,23,15,2.9,355,,2015-01-18 20:00
彰化,彰化縣,54,懸浮微粒,普通,1.6,0.4,26,38,12,15,2.7,47,3,2015-01-18 20:00
臺西,雲林縣,45,,良好,1.4,0.17,46,37,19,4.9,8.6,33,3,2015-01-18 20:00
臺東,臺東縣,36,,良好,1.6,0.57,28,27,25,11,1.3,291,2,2015-01-18 20:00
臺南,臺南市,88,懸浮微粒,普通,3.4,0.48,27,121,24,18,3.2,69,7,2015-01-18 20:00
鳳山,高雄市,92,懸浮微粒,普通,7.9,0.61,22,135,38,28,1.6,294,5,2015-01-18 20:00
潮州,屏東縣,93,懸浮微粒,普通,6.3,0.71,31,143,66,25,0.8,168,9,2015-01-18 20:00
線西,彰化縣,50,,良好,1.8,0.25,41,34,17,5.8,6.3,47,2,2015-01-18 20:00
橋頭,高雄市,80,懸浮微粒,普通,3.6,0.47,29,90,35,19,3.1,38,6,2015-01-18 20:00
頭份,苗栗縣,46,,良好,2,0.3,37,35,16,11,2.9,74,2,2015-01-18 20:00
龍潭,桃園市,50,,良好,2.4,0.29,36,39,24,11,5.7,50,2,2015-01-18 20:00
豐原,臺中市,54,懸浮微粒,普通,1.3,0.29,27,40,14,,1.4,53,3,2015-01-18 20:00
關山,臺東縣,38,,良好,1.7,,34,38,19,6.2,1.9,55,2,2015-01-18 20:00
觀音,桃園市,46,,良好,5.2,0.2,39,45,11,9.8,5.9,61,2,2015-01-18 20:00
