SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,62,懸浮微粒,普通,3.8,0.3,36,57,20,12,5.9,37,4,2015-01-18 18:00
三重,新北市,52,懸浮微粒,普通,2.9,2.34,,64,7,43,,,2,2015-01-18 18:00
三義,苗栗縣,48,,良好,2.3,0.26,33,35,16,12,5.9,40,2,2015-01-18 18:00
土城,新北市,35,,良好,2.3,0.43,30,32,18,16,1.7,177,2,2015-01-18 18:00
士林,臺北市,31,,良好,1.7,0.26,37,32,13,11,1.4,67,2,2015-01-18 18:00
大同,臺北市,50,,良好,3.1,0.81,,42,18,30,,,2,2015-01-18 18:00
大里,臺中市,79,懸浮微粒,普通,1.5,0.32,34,46,31,13,3.6,310,7,2015-01-18 18:00
大園,桃園市,33,,良好,2.4,0.19,39,31,14,12,7,70,2,2015-01-18 18:00
大寮,高雄市,71,懸浮微粒,普通,3.7,0.56,50,87,34,21,1.2,305,5,2015-01-18 18:00
小港,高雄市,78,懸浮微粒,普通,5.5,0.5,46,98,38,25,1.4,304,5,2015-01-18 18:00
中山,臺北市,52,懸浮微粒,普通,1.9,0.6,22,54,20,25,2.5,119,2,2015-01-18 18:00
中壢,桃園市,53,懸浮微粒,普通,2.9,0.71,20,51,15,29,2.2,74,2,2015-01-18 18:00
仁武,高雄市,86,懸浮微粒,普通,4.6,0.51,41,125,39,27,1.8,262,7,2015-01-18 18:00
斗六,雲林縣,74,懸浮微粒,普通,2.5,0.3,36,68,31,11,3.3,48,8,2015-01-18 18:00
冬山,宜蘭縣,45,,良好,1,0.22,40,40,15,6.9,2.4,42,2,2015-01-18 18:00
古亭,臺北市,44,,良好,1.3,0.4,27,35,17,19,2.4,84,2,2015-01-18 18:00
左營,高雄市,78,懸浮微粒,普通,3.3,0.42,49,106,42,18,1.8,302,7,2015-01-18 18:00
平鎮,桃園市,49,,良好,1.7,0.27,32,43,9,12,4.8,39,2,2015-01-18 18:00
永和,新北市,29,,良好,1.7,0.54,31,28,14,17,3.2,68,2,2015-01-18 18:00
安南,臺南市,92,懸浮微粒,普通,2.4,0.33,44,126,45,8.8,4.7,46,9,2015-01-18 18:00
朴子,嘉義縣,88,懸浮微粒,普通,2.7,0.24,42,100,34,8.9,3.3,79,7,2015-01-18 18:00
汐止,新北市,30,,良好,5.4,0.28,33,24,12,15,2.8,44,2,2015-01-18 18:00
竹山,南投縣,76,懸浮微粒,普通,1.9,0.34,34,71,32,15,1.6,66,8,2015-01-18 18:00
竹東,新竹縣,44,,良好,1.4,0.33,32,44,21,15,2.9,60,2,2015-01-18 18:00
西屯,臺中市,59,懸浮微粒,普通,2,0.23,36,59,23,8.8,6,60,3,2015-01-18 18:00
沙鹿,臺中市,50,,良好,1.4,0.22,41,44,7,6.8,6.3,29,2,2015-01-18 18:00
宜蘭,宜蘭縣,39,,良好,1.4,0.3,40,32,12,7,2.7,73,2,2015-01-18 18:00
忠明,臺中市,60,懸浮微粒,普通,1.9,0.28,33,54,15,12,2.7,42,3,2015-01-18 18:00
松山,臺北市,31,,良好,1.5,0.3,36,30,6,13,2.6,61,1,2015-01-18 18:00
板橋,新北市,36,,良好,1.3,0.43,30,33,13,15,3.2,66,2,2015-01-18 18:00
林口,新北市,36,,良好,1.5,0.21,41,35,14,5.7,1.9,70,2,2015-01-18 18:00
林園,高雄市,64,懸浮微粒,普通,5.8,0.48,57,71,48,17,2.1,287,8,2015-01-18 18:00
花蓮,花蓮縣,40,,良好,1.4,0.49,35,33,16,13,2.2,305,2,2015-01-18 18:00
金門,金門縣,78,懸浮微粒,普通,5.8,0.58,51,95,53,21,2.1,28,8,2015-01-18 18:00
前金,高雄市,82,懸浮微粒,普通,4.4,0.48,60,106,42,16,2.6,309,6,2015-01-18 18:00
前鎮,高雄市,73,懸浮微粒,普通,4.1,0.55,48,104,39,20,1.2,315,5,2015-01-18 18:00
南投,南投縣,76,懸浮微粒,普通,1.4,0.4,29,62,17,15,2.6,296,6,2015-01-18 18:00
屏東,屏東縣,84,懸浮微粒,普通,5.6,0.7,50,126,59,29,2,240,9,2015-01-18 18:00
恆春,屏東縣,41,,良好,0.9,0.28,49,37,18,3.6,6.7,38,2,2015-01-18 18:00
美濃,高雄市,84,懸浮微粒,普通,4.1,0.66,75,134,80,17,1.2,257,10,2015-01-18 18:00
苗栗,苗栗縣,47,,良好,2.2,0.36,32,42,18,14,3.8,61,3,2015-01-18 18:00
埔里,南投縣,64,懸浮微粒,普通,2.2,0.54,49,78,57,18,1.6,270,7,2015-01-18 18:00
桃園,桃園市,35,,良好,2.4,0.44,30,32,13,15,1.4,60,2,2015-01-18 18:00
馬公,澎湖縣,60,懸浮微粒,普通,1.8,0.3,52,68,37,3.6,6.4,85,4,2015-01-18 18:00
馬祖,連江縣,72,懸浮微粒,普通,3.9,0.37,55,70,45,9.7,1.5,65,7,2015-01-18 18:00
基隆,基隆市,34,,良好,0.9,0.26,41,22,12,5.8,1.5,86,2,2015-01-18 18:00
崙背,雲林縣,70,懸浮微粒,普通,4.1,0.28,32,60,27,13,5.4,270,6,2015-01-18 18:00
淡水,新北市,32,,良好,2,0.27,38,35,9,4.5,,,1,2015-01-18 18:00
麥寮,雲林縣,90,懸浮微粒,普通,2.2,0.18,46,87,23,4.9,6.5,84,4,2015-01-18 18:00
善化,臺南市,88,懸浮微粒,普通,3.6,0.37,39,111,55,13,5.3,54,10,2015-01-18 18:00
復興,高雄市,74,懸浮微粒,普通,3.4,0.74,39,99,40,19,0.7,226,6,2015-01-18 18:00
湖口,新竹縣,41,,良好,1.4,0.22,42,29,13,5.6,5.8,50,2,2015-01-18 18:00
菜寮,新北市,30,,良好,0.9,0.38,29,24,11,13,2.5,75,2,2015-01-18 18:00
陽明,臺北市,37,,良好,0.9,0.17,44,14,8,1.2,,,1,2015-01-18 18:00
新竹,新竹市,37,,良好,0.3,0.3,36,32,17,11,3.4,63,2,2015-01-18 18:00
新店,新北市,32,,良好,3.4,0.44,33,24,12,15,1.4,110,2,2015-01-18 18:00
新莊,新北市,32,,良好,1,0.35,37,28,12,9.8,3.9,65,2,2015-01-18 18:00
新港,嘉義縣,86,懸浮微粒,普通,5.2,0.38,32,96,26,15,5,251,8,2015-01-18 18:00
新營,臺南市,94,懸浮微粒,普通,3.8,0.39,34,115,42,15,3.3,91,10,2015-01-18 18:00
楠梓,高雄市,94,懸浮微粒,普通,3.2,0.53,45,135,41,19,0.9,268,8,2015-01-18 18:00
萬里,新北市,62,懸浮微粒,普通,1.6,0.18,40,76,11,10,4.2,49,2,2015-01-18 18:00
萬華,臺北市,33,,良好,1.9,0.42,24,32,13,23,3,98,2,2015-01-18 18:00
嘉義,嘉義市,88,懸浮微粒,普通,2.2,0.46,32,100,27,15,3.3,38,,2015-01-18 18:00
彰化,彰化縣,60,懸浮微粒,普通,1.4,0.37,35,52,18,10,2.8,55,4,2015-01-18 18:00
臺西,雲林縣,50,,良好,1.1,0.16,48,33,16,4.6,9.2,33,3,2015-01-18 18:00
臺東,臺東縣,40,,良好,1.9,0.54,34,37,15,12,1,318,2,2015-01-18 18:00
臺南,臺南市,87,懸浮微粒,普通,2.9,0.55,41,137,44,15,2.6,20,9,2015-01-18 18:00
鳳山,高雄市,90,懸浮微粒,普通,4.7,0.8,40,130,39,25,1.5,294,6,2015-01-18 18:00
潮州,屏東縣,90,懸浮微粒,普通,5.8,0.65,45,127,60,26,0.9,250,9,2015-01-18 18:00
線西,彰化縣,54,懸浮微粒,普通,4.2,0.46,42,43,17,8.4,7.8,40,3,2015-01-18 18:00
橋頭,高雄市,80,懸浮微粒,普通,3.5,0.63,44,114,48,23,1.7,314,7,2015-01-18 18:00
頭份,苗栗縣,50,,良好,2.3,0.29,40,45,11,8.8,3.2,73,2,2015-01-18 18:00
龍潭,桃園市,52,懸浮微粒,普通,2.2,0.39,31,50,8,16,4.2,61,2,2015-01-18 18:00
豐原,臺中市,57,懸浮微粒,普通,1.9,0.28,34,55,18,,2.6,79,3,2015-01-18 18:00
關山,臺東縣,36,,良好,1.6,,32,32,20,7.7,2.2,60,2,2015-01-18 18:00
觀音,桃園市,45,,良好,2.6,0.19,42,45,13,6.1,6.2,66,2,2015-01-18 18:00
