SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,64,懸浮微粒,普通,5.6,0.35,36,65,28,14,6.2,116,5,2015-01-18 17:00
三重,新北市,50,,良好,2.5,1.73,,66,10,38,,,2,2015-01-18 17:00
三義,苗栗縣,52,懸浮微粒,普通,1.6,0.22,40,37,10,6,5.2,41,3,2015-01-18 17:00
土城,新北市,36,,良好,2.1,0.38,34,33,10,13,1.5,264,2,2015-01-18 17:00
士林,臺北市,32,,良好,1.7,0.24,39,34,16,8.4,2,93,2,2015-01-18 17:00
大同,臺北市,52,懸浮微粒,普通,2.5,0.82,,46,18,29,,,2,2015-01-18 17:00
大里,臺中市,87,懸浮微粒,普通,1.4,0.28,39,86,33,11,4.2,298,8,2015-01-18 17:00
大園,桃園市,36,,良好,1.6,0.18,43,31,17,5.1,9.6,67,2,2015-01-18 17:00
大寮,高雄市,71,懸浮微粒,普通,5.4,0.53,54,76,33,20,1.5,295,6,2015-01-18 17:00
小港,高雄市,79,懸浮微粒,普通,4.3,0.5,56,88,38,21,2,290,6,2015-01-18 17:00
中山,臺北市,52,懸浮微粒,普通,1.8,0.54,25,51,24,22,1.5,102,2,2015-01-18 17:00
中壢,桃園市,54,懸浮微粒,普通,2.9,0.56,25,58,11,24,2,148,2,2015-01-18 17:00
仁武,高雄市,85,懸浮微粒,普通,3.8,0.61,46,111,39,33,1.7,270,8,2015-01-18 17:00
斗六,雲林縣,77,懸浮微粒,普通,2.7,0.29,42,84,42,8.8,3.8,70,10,2015-01-18 17:00
冬山,宜蘭縣,46,,良好,1,0.23,40,43,14,7.2,3.1,42,2,2015-01-18 17:00
古亭,臺北市,46,,良好,1.3,0.32,31,38,19,14,3.9,75,2,2015-01-18 17:00
左營,高雄市,78,懸浮微粒,普通,4,0.37,57,96,39,15,3.1,290,8,2015-01-18 17:00
平鎮,桃園市,49,,良好,1.5,0.25,34,48,11,10,5.6,42,2,2015-01-18 17:00
永和,新北市,30,,良好,1.8,0.47,32,26,9,15,2.9,84,2,2015-01-18 17:00
安南,臺南市,94,懸浮微粒,普通,3.5,0.4,52,133,50,10,3.9,54,10,2015-01-18 17:00
朴子,嘉義縣,92,懸浮微粒,普通,2.7,0.23,46,108,34,7.5,4.1,98,8,2015-01-18 17:00
汐止,新北市,32,,良好,4.2,0.24,36,26,13,11,2.6,49,2,2015-01-18 17:00
竹山,南投縣,80,懸浮微粒,普通,2.2,0.3,46,93,49,11,1.7,23,9,2015-01-18 17:00
竹東,新竹縣,44,,良好,1.3,0.32,33,46,15,15,2.1,16,2,2015-01-18 17:00
西屯,臺中市,62,懸浮微粒,普通,1.6,0.19,38,52,19,7.9,5.2,263,4,2015-01-18 17:00
沙鹿,臺中市,52,懸浮微粒,普通,1.3,0.21,42,43,9,6.3,8.7,29,2,2015-01-18 17:00
宜蘭,宜蘭縣,42,,良好,1.3,0.28,42,28,14,5.9,2.9,82,2,2015-01-18 17:00
忠明,臺中市,62,懸浮微粒,普通,1.8,0.24,36,58,22,10,2.8,12,4,2015-01-18 17:00
松山,臺北市,31,,良好,1.8,0.27,36,35,11,12,3.2,46,1,2015-01-18 17:00
板橋,新北市,37,,良好,1.6,0.35,33,34,11,12,3.7,73,2,2015-01-18 17:00
林口,新北市,37,,良好,1.5,0.2,39,39,14,6.2,2.6,64,2,2015-01-18 17:00
林園,高雄市,64,懸浮微粒,普通,7.1,0.45,56,75,53,20,2.5,284,8,2015-01-18 17:00
花蓮,花蓮縣,41,,良好,1.5,0.46,37,35,12,12,2.1,83,2,2015-01-18 17:00
金門,金門縣,80,懸浮微粒,普通,5.9,0.56,59,101,56,16,2,96,8,2015-01-18 17:00
前金,高雄市,81,懸浮微粒,普通,5,0.51,66,88,40,15,3,300,6,2015-01-18 16:00
前鎮,高雄市,72,懸浮微粒,普通,5.1,0.54,57,95,39,18,1.6,290,5,2015-01-18 17:00
南投,南投縣,80,懸浮微粒,普通,1.5,0.36,34,78,20,13,3.1,301,7,2015-01-18 17:00
屏東,屏東縣,84,懸浮微粒,普通,3.9,0.63,64,115,54,18,2,259,9,2015-01-18 17:00
恆春,屏東縣,42,,良好,1,0.28,50,40,22,,5.1,45,2,2015-01-18 17:00
美濃,高雄市,82,懸浮微粒,普通,3.9,0.64,81,131,82,14,1.2,289,9,2015-01-18 17:00
苗栗,苗栗縣,48,,良好,5.7,0.31,29,40,19,17,3.3,57,3,2015-01-18 17:00
埔里,南投縣,66,臭氧,普通,2.5,0.57,79,87,65,13,2.2,282,7,2015-01-18 17:00
