SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,72,懸浮微粒,普通,2.3,0.22,78,100,22,5.5,5,182,2,6.5,.98,2015-09-18 17:00
關山,臺東縣,39,,良好,1.5,,47,33,14,5.6,0.8,313,2,6.09,.53,2015-09-18 17:00
馬公,澎湖縣,57,臭氧,普通,1.7,0.23,69,38,22,2.5,3.8,81,2,3.71,1.22,2015-09-18 17:00
金門,金門縣,69,臭氧,普通,1.8,0.26,82,40,18,5,3.4,127,2,5.73,.76,2015-09-18 17:00
馬祖,連江縣,73,臭氧,普通,2.6,0.22,87,48,28,4.1,2.5,138,3,5.81,1.74,2015-09-18 17:00
埔里,南投縣,87,臭氧,普通,1.2,0.36,105,49,22,9.5,3,264,3,10.85,1.37,2015-09-18 17:00
復興,高雄市,54,懸浮微粒,普通,3.7,0.61,24,70,31,19,1.1,221,3,20.06,1.41,2015-09-18 17:00
永和,新北市,38,,良好,1.9,0.55,46,31,19,19,2.8,90,2,23.9,5.35,2015-09-18 17:00
竹山,南投縣,84,臭氧,普通,2.4,0.34,100,73,33,11,3,292,3,11.54,.88,2015-09-18 17:00
中壢,桃園市,51,懸浮微粒,普通,3,0.87,37,42,23,31,1.4,114,2,40.64,9.68,2015-09-18 17:00
三重,新北市,51,懸浮微粒,普通,2.1,1.61,,58,18,44,,,2,85.4,41.77,2015-09-18 17:00
冬山,宜蘭縣,40,,良好,2.8,0.19,48,35,11,6.6,1,121,2,8.26,1.63,2015-09-18 17:00
宜蘭,宜蘭縣,44,,良好,1.9,0.26,53,42,5,5.5,1.7,185,1,6.49,1.01,2015-09-18 17:00
陽明,臺北市,54,臭氧,普通,1.8,0.16,65,18,17,3.4,,,2,4.18,.75,2015-09-18 17:00
花蓮,花蓮縣,0,,,1.7,0.31,51,37,17,10,3.2,65,,12.16,2.1,2015-09-18 17:00
臺東,臺東縣,40,,良好,2.3,0.4,48,31,11,9.3,1.2,334,2,10.71,1.42,2015-09-18 17:00
恆春,屏東縣,53,臭氧,普通,0.4,0.15,64,33,8,1.5,6,46,1,2.29,.78,2015-09-18 17:00
潮州,屏東縣,37,,良好,1.7,0.21,45,29,7,3.2,1.9,139,2,4.72,1.54,2015-09-18 17:00
屏東,屏東縣,52,懸浮微粒,普通,2.3,0.53,51,57,33,14,2.7,129,3,14.72,.93,2015-09-18 17:00
小港,高雄市,76,臭氧,普通,7.1,0.34,91,67,43,22,2.3,270,3,23.27,1.39,2015-09-18 17:00
前鎮,高雄市,74,臭氧,普通,4.2,0.39,88,78,26,22,1,301,3,25.28,2.95,2015-09-18 17:00
前金,高雄市,0,,,3.2,0.33,98,66,29,6.9,4.1,298,4,6.7,-.2,2015-09-18 17:00
左營,高雄市,81,臭氧,普通,2.9,0.24,97,26,,10,2.5,295,2,10.74,.61,2015-09-18 17:00
楠梓,高雄市,80,臭氧,普通,6.1,0.43,96,73,30,13,2.8,300,3,14.49,1.1,2015-09-18 17:00
林園,高雄市,92,臭氧,普通,4.8,0.24,110,39,32,7.3,2.3,264,3,8.58,1.32,2015-09-18 17:00
大寮,高雄市,69,臭氧,普通,4.6,0.32,82,53,35,17,,,3,18.63,1.92,2015-09-18 17:00
鳳山,高雄市,83,臭氧,普通,3.8,0.61,100,79,32,14,2.3,278,3,15.88,1.62,2015-09-18 17:00
仁武,高雄市,78,臭氧,普通,3.7,0.32,94,75,32,12,2.7,254,3,13.38,1.08,2015-09-18 17:00
橋頭,高雄市,0,,,3.5,0.37,90,20,7,13,3.4,306,,14.82,2.07,2015-09-18 17:00
美濃,高雄市,0,,,1.6,0.25,51,50,22,5,1.4,165,,5.83,.81,2015-09-18 17:00
臺南,臺南市,74,臭氧,普通,3.6,0.43,89,54,16,10,3.6,293,4,11.51,1.04,2015-09-18 17:00
安南,臺南市,73,臭氧,普通,2.6,0.23,88,61,21,8.8,4.6,297,3,9.74,.94,2015-09-18 17:00
善化,臺南市,65,臭氧,普通,1.3,0.24,78,65,27,6.9,4.9,321,5,9.69,2.75,2015-09-18 17:00
新營,臺南市,70,臭氧,普通,1.8,0.31,84,73,23,9.5,3.9,80,3,10.17,.65,2015-09-18 17:00
