SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,23,,良好,2.5,0.24,22,26,0,6.6,6.3,178,,10.5,3.89,2015-07-20 10:00
關山,臺東縣,19,,良好,1.2,,18,22,9,4.7,3.9,193,1,9.18,4.48,2015-07-20 10:00
馬公,澎湖縣,20,,良好,2.1,0.19,23,21,9,3.5,6.5,165,1,6.13,2.67,2015-07-20 10:00
金門,金門縣,22,,良好,1,0.1,26,27,5,1.9,5.8,156,1,2.63,.75,2015-07-20 10:00
馬祖,連江縣,22,,良好,3.1,0.07,25,26,8,2.2,6.6,193,1,3.8,1.63,2015-07-20 10:00
埔里,南投縣,19,,良好,2.3,0.23,11,22,12,7.9,1,296,1,13.24,5.36,2015-07-20 10:00
復興,高雄市,22,,良好,3.2,0.28,1.7,16,1,15,0.7,245,1,22,6.93,2015-07-20 10:00
永和,新北市,15,,良好,8.3,0.92,18,15,10,21,1.7,102,1,39.69,18.71,2015-07-20 10:00
竹山,南投縣,16,,良好,1.6,0.2,18,15,0,6.4,2.1,4.9,,9.07,2.67,2015-07-20 10:00
中壢,桃園市,35,,良好,11,1.56,17,41,8,24,1.1,252,1,47.55,23.87,2015-07-20 10:00
三重,新北市,33,,良好,4.3,1.3,,41,12,29,,,1,71.09,42.19,2015-07-20 10:00
冬山,宜蘭縣,19,,良好,2.8,0.26,23,15,7,11,2.5,102,1,16.53,5.34,2015-07-20 10:00
宜蘭,宜蘭縣,26,,良好,1.8,0.19,27,21,7,3.1,1.7,182,1,4.61,1.53,2015-07-20 10:00
陽明,臺北市,8,,良好,3.7,0.17,2.8,14,10,3.2,,,1,4.99,1.76,2015-07-20 10:00
花蓮,花蓮縣,17,,良好,1.6,0.21,20,23,1,4.5,1.7,346,1,7.59,3.06,2015-07-20 10:00
臺東,臺東縣,35,,良好,1.1,0.41,19,42,9,4.7,3.1,211,1,8.36,3.62,2015-07-20 10:00
恆春,屏東縣,38,,良好,1.5,0.08,24,38,5,2.4,5.9,183,1,4.2,1.79,2015-07-20 10:00
潮州,屏東縣,25,,良好,1.3,0.1,21,24,1,3,1.7,164,1,4.1,1.1,2015-07-20 10:00
屏東,屏東縣,18,,良好,2.3,0.42,17,10,3,11,1.7,129,1,15.57,4.46,2015-07-20 10:00
小港,高雄市,37,,良好,8.9,0.17,12,13,3,19,3.5,177,1,28.96,10.19,2015-07-20 10:00
前鎮,高雄市,32,,良好,2.6,0.17,16,29,0,12,2,160,,16.8,4.66,2015-07-20 10:00
前金,高雄市,34,,良好,4,0.19,17,28,9,11,2.2,158,1,14.99,3.63,2015-07-20 10:00
左營,高雄市,33,,良好,3.4,0.27,16,28,14,13,3.3,189,1,18.32,5.2,2015-07-20 10:00
楠梓,高雄市,38,,良好,8.4,0.54,6.9,36,5,23,2,171,1,42.77,19.43,2015-07-20 10:00
林園,高雄市,35,,良好,1,0.08,27,39,7,2,4.3,191,1,3.37,1.36,2015-07-20 10:00
大寮,高雄市,18,,良好,1.7,0.09,21,16,2,4.6,2.4,184,1,7.37,2.75,2015-07-20 10:00
鳳山,高雄市,34,,良好,12,0.88,10,32,4,19,1.5,141,1,28.95,10.31,2015-07-20 10:00
仁武,高雄市,35,,良好,4,0.28,15,30,18,15,3.6,158,1,23.4,8.44,2015-07-20 10:00
橋頭,高雄市,22,,良好,4.3,0.31,16,20,0,14,3.3,125,1,20.61,6.62,2015-07-20 10:00
美濃,高雄市,19,,良好,1.1,0.11,22,7,2,3,2.9,136,1,4.51,1.52,2015-07-20 10:00
臺南,臺南市,18,,良好,2.6,0.16,22,15,7,6.1,4,182,1,8.75,2.68,2015-07-20 10:00
安南,臺南市,0,,,4.5,0.27,19,36,6,12,4.7,172,1,19.13,6.78,2015-07-20 10:00
