SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,37,,良好,2.5,0.12,22,38,12,4.4,2.2,209,1,6.27,1.9,2015-07-27 17:00
關山,臺東縣,32,,良好,1.7,,38,33,10,3.8,2.1,200,1,5.03,1.22,2015-07-27 17:00
馬公,澎湖縣,19,,良好,1.8,0.14,18,18,10,3.8,1.7,237,2,6.77,3.02,2015-07-27 17:00
金門,金門縣,38,,良好,2,0.16,30,37,19,2.2,6.6,200,2,4.2,1.96,2015-07-27 17:00
馬祖,連江縣,49,,良好,2.1,0.08,46,43,17,1.7,6,199,3,3.13,1.45,2015-07-27 17:00
埔里,南投縣,25,,良好,1.2,0.23,30,17,13,9.6,0.9,236,2,11.24,1.63,2015-07-27 17:00
復興,高雄市,28,,良好,3.3,0.47,1.5,31,13,16,1.8,105,2,24.15,8.22,2015-07-27 17:00
永和,新北市,34,,良好,1.8,0.75,24,29,17,28,2.5,204,2,39.94,11.95,2015-07-27 17:00
竹山,南投縣,21,,良好,1.4,0.16,24,11,1,6.5,2.2,220,1,7.69,1.24,2015-07-27 17:00
中壢,桃園市,47,,良好,2.5,0.89,20,45,16,26,2,176,2,46.15,20.18,2015-07-27 17:00
三重,新北市,52,懸浮微粒,普通,3,2.1,,66,16,48,,,2,132.03,84.14,2015-07-27 17:00
冬山,宜蘭縣,33,,良好,2.5,0.2,37,33,17,8.9,2.1,82,2,13.37,4.45,2015-07-27 17:00
宜蘭,宜蘭縣,38,,良好,1.5,0.2,42,44,8,4.3,1.6,306,1,5.27,.97,2015-07-27 17:00
陽明,臺北市,28,,良好,1.4,0.21,34,15,13,9.2,,,2,9.85,.65,2015-07-27 17:00
花蓮,花蓮縣,31,,良好,1.1,0.18,37,27,15,2.9,2.4,133,2,3.85,.95,2015-07-27 17:00
臺東,臺東縣,27,,良好,1.2,0.26,32,26,10,3.4,1.7,69,1,5.47,2.06,2015-07-27 17:00
恆春,屏東縣,23,,良好,0.2,0.07,24,22,7,3.4,4.4,279,1,4.86,1.47,2015-07-27 17:00
潮州,屏東縣,31,,良好,1.2,0.15,26,24,11,3.1,1.9,78,2,4.71,1.62,2015-07-27 17:00
屏東,屏東縣,29,,良好,1.4,0.48,17,27,15,15,2.7,50,2,17.83,2.86,2015-07-27 17:00
小港,高雄市,0,,,3.1,0.2,15,39,0,14,2,58,1,16.33,2.36,2015-07-27 17:00
前鎮,高雄市,32,,良好,3.8,0.24,10,34,11,15,1.8,80,1,20.51,5.43,2015-07-27 17:00
前金,高雄市,30,,良好,1.9,0.19,19,24,4,4.9,1.4,319,1,6.73,1.85,2015-07-27 17:00
左營,高雄市,27,,良好,2.1,0.14,19,27,11,4.3,1.2,6.5,2,5.21,.92,2015-07-27 17:00
楠梓,高雄市,35,,良好,,,13,,,,2.7,65,1,,,2015-07-27 17:00
林園,高雄市,21,,良好,1.5,0.16,25,6,8,4.8,2.6,60,1,6.2,1.36,2015-07-27 17:00
大寮,高雄市,34,,良好,1.4,0.26,14,31,23,14,2.3,40,2,16.56,2.29,2015-07-27 17:00
鳳山,高雄市,43,,良好,2.6,0.47,14,45,15,20,3.2,82,2,22.94,3.3,2015-07-27 17:00
仁武,高雄市,42,,良好,3,0.21,16,43,12,12,2.9,70,1,15.04,2.78,2015-07-27 17:00
橋頭,高雄市,30,,良好,1.7,0.21,21,29,4,5.7,2.1,63,1,7.95,2.22,2015-07-27 17:00
美濃,高雄市,25,,良好,1.3,0.13,29,11,3,4.4,2.2,72,1,5.73,1.29,2015-07-27 17:00
