SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,70,懸浮微粒,普通,4.1,0.31,77,89,48,8.8,2.5,304,6,2015-02-13 15:00
三重,新北市,68,懸浮微粒,普通,4.8,2,,74,16,52,,,2,2015-02-13 15:00
三義,苗栗縣,58,臭氧,普通,9.7,0.58,70,76,35,22,3,275,3,2015-02-13 15:00
土城,新北市,60,懸浮微粒,普通,2.4,0.35,66,71,28,8.9,1.9,150,3,2015-02-13 15:00
士林,臺北市,69,懸浮微粒,普通,3.3,0.31,63,96,25,15,4.1,131,3,2015-02-13 15:00
大同,臺北市,72,懸浮微粒,普通,4.8,1.67,,84,18,56,,,3,2015-02-13 15:00
大里,臺中市,71,臭氧,普通,6.9,0.53,85,109,50,23,3.8,264,5,2015-02-13 15:00
大園,桃園市,68,懸浮微粒,普通,5.3,0.35,61,70,26,22,3.7,50,3,2015-02-13 15:00
大寮,高雄市,79,臭氧,普通,5.4,0.5,95,102,48,22,2.9,254,7,2015-02-13 15:00
小港,高雄市,85,臭氧,普通,4.3,0.55,102,103,66,25,3.6,286,9,2015-02-13 15:00
中山,臺北市,76,懸浮微粒,普通,2.9,0.55,54,99,15,22,3.3,114,3,2015-02-13 15:00
中壢,桃園市,72,懸浮微粒,普通,4.4,1.02,57,86,10,38,1,53,2,2015-02-13 15:00
仁武,高雄市,91,臭氧,普通,5,0.56,110,123,39,22,2.8,300,5,2015-02-13 15:00
斗六,雲林縣,74,臭氧,普通,4.6,0.45,89,101,51,12,2.5,272,8,2015-02-13 15:00
冬山,宜蘭縣,68,懸浮微粒,普通,3.5,0.41,61,84,29,16,4,149,3,2015-02-13 15:00
古亭,臺北市,67,懸浮微粒,普通,3.3,0.42,55,81,27,17,3.1,36,3,2015-02-13 15:00
左營,高雄市,90,臭氧,普通,3.9,0.48,108,104,48,14,4.9,307,7,2015-02-13 15:00
平鎮,桃園市,64,懸浮微粒,普通,3.3,0.36,73,73,26,15,2.7,306,3,2015-02-13 15:00
永和,新北市,59,懸浮微粒,普通,3.3,0.45,61,65,25,13,2.3,101,3,2015-02-13 15:00
安南,臺南市,84,懸浮微粒,普通,4,0.4,89,115,48,13,2.9,293,8,2015-02-13 15:00
朴子,嘉義縣,91,懸浮微粒,普通,,0.48,94,139,49,13,2.8,289,6,2015-02-13 15:00
汐止,新北市,59,懸浮微粒,普通,2.2,0.3,63,67,27,9.5,2,168,3,2015-02-13 15:00
竹山,南投縣,86,臭氧,普通,4.7,0.45,103,142,75,11,2.4,284,9,2015-02-13 15:00
竹東,新竹縣,65,臭氧,普通,5.3,0.42,78,73,32,12,3.7,229,2,2015-02-13 15:00
西屯,臺中市,68,臭氧,普通,5.5,0.4,81,102,54,16,3.3,286,4,2015-02-13 15:00
沙鹿,臺中市,60,懸浮微粒,普通,4.7,0.36,70,87,22,12,3.6,357,2,2015-02-13 15:00
宜蘭,宜蘭縣,68,懸浮微粒,普通,2.2,0.35,,84,28,6.6,4.1,120,3,2015-02-13 15:00
忠明,臺中市,62,懸浮微粒,普通,4.8,0.51,,,,21,2.2,259,4,2015-02-13 15:00
松山,臺北市,64,懸浮微粒,普通,,,,77,18,,2.6,77,3,2015-02-13 15:00
板橋,新北市,62,懸浮微粒,普通,3,0.53,54,75,27,,1.9,87,3,2015-02-13 15:00
林口,新北市,62,懸浮微粒,普通,2.8,0.33,72,65,27,9.8,3.1,96,3,2015-02-13 15:00
林園,高雄市,94,臭氧,普通,5.2,0.5,113,105,85,12,3.7,286,8,2015-02-13 15:00
花蓮,花蓮縣,62,懸浮微粒,普通,3,0.3,71,73,21,5.5,2.4,139,2,2015-02-13 15:00
金門,金門縣,84,懸浮微粒,普通,3.6,0.34,73,98,34,6.2,2.8,84,5,2015-02-13 15:00
前金,高雄市,94,臭氧,普通,5.1,0.6,112,120,51,19,3.2,328,7,2015-02-13 15:00
前鎮,高雄市,89,臭氧,普通,5.1,0.56,107,119,60,22,2.8,290,6,2015-02-13 15:00
南投,南投縣,75,臭氧,普通,4.4,0.56,90,121,58,18,1.9,299,6,2015-02-13 15:00
屏東,屏東縣,86,臭氧,普通,5.4,0.59,104,115,58,16,2.7,271,7,2015-02-13 15:00
恆春,屏東縣,0,,,2.1,0.23,70,70,24,,,,,2015-02-13 15:00
美濃,高雄市,92,臭氧,普通,4.3,0.53,110,100,51,12,1.9,288,5,2015-02-13 15:00
苗栗,苗栗縣,56,懸浮微粒,普通,5.1,0.38,,84,31,13,1.9,355,3,2015-02-13 15:00
埔里,南投縣,85,臭氧,普通,3.5,0.52,102,93,53,12,3.6,298,4,2015-02-13 15:00
桃園,桃園市,62,懸浮微粒,普通,4,0.39,68,67,33,13,2.7,86,3,2015-02-13 15:00
馬公,澎湖縣,70,懸浮微粒,普通,3.2,0.42,74,90,39,4.8,3.7,311,4,2015-02-13 15:00
馬祖,連江縣,82,懸浮微粒,普通,5,0.4,78,112,45,7.3,2.5,38,6,2015-02-13 15:00
基隆,基隆市,57,臭氧,普通,3,0.32,69,66,34,5.6,2.6,134,3,2015-02-13 15:00
崙背,雲林縣,72,懸浮微粒,普通,5,0.34,72,97,55,11,2.7,300,7,2015-02-13 15:00
淡水,新北市,58,懸浮微粒,普通,3.5,0.3,61,61,23,8,,,3,2015-02-13 15:00
麥寮,雲林縣,82,懸浮微粒,普通,4.1,0.32,75,114,41,9.5,3.1,330,5,2015-02-13 15:00
善化,臺南市,82,懸浮微粒,普通,4.1,0.39,90,105,64,10,3.1,306,9,2015-02-13 15:00
復興,高雄市,78,臭氧,普通,5.4,0.64,94,,,18,1.1,219,7,2015-02-13 15:00
湖口,新竹縣,64,懸浮微粒,普通,4.4,0.29,76,90,26,7.8,2.5,295,3,2015-02-13 15:00
