SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,28,,良好,0.3,0.13,8.3,20,0,7.5,1.4,210,2,2015-05-04 00:00
三重,新北市,54,懸浮微粒,普通,13,1.08,,52,25,32,,,2,2015-05-04 00:00
三義,苗栗縣,25,,良好,2.2,0.23,7.9,17,14,11,2.1,190,2,2015-05-04 00:00
土城,新北市,44,,良好,3.7,0.49,35,56,38,14,1.6,172,3,2015-05-04 00:00
士林,臺北市,34,,良好,3.4,0.35,41,30,21,9.8,2.4,127,2,2015-05-04 00:00
大同,臺北市,55,懸浮微粒,普通,13,1.05,,74,31,32,,,2,2015-05-04 00:00
大里,臺中市,48,,良好,3.9,0.25,9,34,23,9.5,1.7,229,4,2015-05-04 00:00
大園,桃園市,37,,良好,1,0.32,42,47,20,6.8,3.5,61,2,2015-05-04 00:00
大寮,高雄市,22,,良好,2.6,0.19,11,38,19,11,0.5,302,2,2015-05-04 00:00
小港,高雄市,25,,良好,9.3,0.11,13,25,5,12,1.6,269,1,2015-05-04 00:00
中山,臺北市,36,,良好,12,0.47,43,40,28,18,3.6,121,,2015-05-04 00:00
中壢,桃園市,37,,良好,1.3,0.56,16,43,13,16,0.7,18,1,2015-05-04 00:00
仁武,高雄市,28,,良好,2.2,0.16,14,28,0,8.9,0.9,312,1,2015-05-04 00:00
斗六,雲林縣,35,,良好,3.2,0.23,6.6,50,14,13,1.3,250,2,2015-05-04 00:00
冬山,宜蘭縣,48,,良好,0.7,0.34,57,26,23,4.1,1.6,292,2,2015-05-04 00:00
古亭,臺北市,55,懸浮微粒,普通,4.2,0.44,40,73,33,13,2.9,98,3,2015-05-04 00:00
左營,高雄市,23,,良好,2.7,0.15,17,19,11,6,1.1,252,1,2015-05-04 00:00
平鎮,桃園市,41,,良好,3.8,0.37,21,44,26,17,1.4,21,2,2015-05-04 00:00
永和,新北市,44,,良好,4.9,0.52,44,56,32,14,2.2,104,3,2015-05-04 00:00
安南,臺南市,25,,良好,2,0.13,20,19,4,3.8,1.9,211,1,2015-05-04 00:00
朴子,嘉義縣,37,,良好,2,0.14,12,34,4,4.5,1.1,178,2,2015-05-04 00:00
汐止,新北市,50,,良好,4.5,0.4,47,54,29,11,2,73,3,2015-05-04 00:00
竹山,南投縣,32,,良好,2.7,0.16,7.5,29,16,12,1.2,276,2,2015-05-04 00:00
竹東,新竹縣,29,,良好,1.6,0.14,13,28,17,7.7,1.8,253,2,2015-05-04 00:00
西屯,臺中市,29,,良好,2,0.1,13,23,3,9,1.8,206,1,2015-05-04 00:00
沙鹿,臺中市,32,,良好,1.8,0.2,13,27,11,6.8,1.6,208,1,2015-05-04 00:00
宜蘭,宜蘭縣,48,,良好,1.2,0.36,57,33,11,2.7,1.4,61,2,2015-05-04 00:00
忠明,臺中市,25,,良好,1.7,0.26,11,21,14,7.9,1.6,189,2,2015-05-04 00:00
松山,臺北市,46,,良好,7.4,0.41,50,42,28,14,2.5,64,3,2015-05-04 00:00
板橋,新北市,50,,良好,5.1,0.58,37,59,31,20,1.8,101,3,2015-05-04 00:00
林口,新北市,38,,良好,7.9,0.51,23,40,27,24,1.5,104,2,2015-05-04 00:00
林園,高雄市,19,,良好,5.9,0.12,14,16,8,6.9,1.5,262,1,2015-05-04 00:00
花蓮,花蓮縣,28,,良好,1.2,0.25,26,21,8,7.8,2,36,1,2015-05-04 00:00
金門,金門縣,36,,良好,2,0.14,15,37,9,12,2.2,122,2,2015-05-04 00:00
前金,高雄市,33,,良好,1.9,0.18,18,17,0,4.5,1.3,298,1,2015-05-04 00:00
前鎮,高雄市,24,,良好,5.6,0.18,13,26,6,8.7,1.1,304,1,2015-05-04 00:00
南投,南投縣,30,,良好,1.3,0.16,12,24,10,,1.1,194,1,2015-05-04 00:00
屏東,屏東縣,26,,良好,4.1,0.19,12,27,12,9,1,304,1,2015-05-04 00:00
恆春,屏東縣,25,,良好,1,0.09,21,23,9,2,6.5,326,1,2015-05-04 00:00
美濃,高雄市,18,,良好,1.3,0.22,8.1,18,6,7.7,0.4,334,1,2015-05-04 00:00
苗栗,苗栗縣,50,,良好,3.4,0.22,5.6,49,16,13,1,246,2,2015-05-04 00:00
埔里,南投縣,35,,良好,2.5,0.31,4.5,37,25,11,1.4,151,3,2015-05-04 00:00
桃園,桃園市,38,,良好,6.8,0.56,19,48,24,20,1.8,90,2,2015-05-04 00:00
馬公,澎湖縣,18,,良好,2.2,0.14,21,13,9,2.3,1.6,185,1,2015-05-04 00:00
馬祖,連江縣,62,懸浮微粒,普通,3.1,0.31,72,73,45,4.5,3.4,51,5,2015-05-04 00:00
基隆,基隆市,47,,良好,1,0.35,57,41,26,3.8,0.9,81,3,2015-05-04 00:00
崙背,雲林縣,27,,良好,1.5,0.15,8.6,24,15,6.2,0.9,193,2,2015-05-04 00:00
淡水,新北市,37,,良好,3,0.46,29,40,17,13,,,1,2015-05-04 00:00
麥寮,雲林縣,40,,良好,2.2,0.17,11,37,17,7.3,1.4,179,2,2015-05-04 00:00
善化,臺南市,30,,良好,2.3,0.31,1.1,29,6,15,0.4,132,1,2015-05-04 00:00
復興,高雄市,25,,良好,5.9,0.17,7.1,20,7,12,0.5,170,1,2015-05-04 00:00
湖口,新竹縣,28,,良好,2.8,0.2,24,33,10,7.6,1.4,25,1,2015-05-04 00:00
陽明,臺北市,26,,良好,1,0.17,32,4,1,1,,,1,2015-05-04 00:00
新竹,新竹市,24,,良好,1.1,0.21,12,33,9,8.4,2,283,1,2015-05-04 00:00
新店,新北市,42,,良好,2.6,0.42,39,54,29,11,1.8,106,3,2015-05-04 00:00
新莊,新北市,42,,良好,7.6,0.49,40,56,35,18,2.2,90,3,2015-05-04 00:00
新港,嘉義縣,24,,良好,1.2,0.14,5.5,21,8,9.8,1.1,188,1,2015-05-04 00:00
新營,臺南市,30,,良好,2.3,0.23,9.4,32,9,9.5,1.3,194,1,2015-05-04 00:00
楠梓,高雄市,35,,良好,1.6,0.18,17,36,2,4.6,0.6,297,1,2015-05-04 00:00
萬里,新北市,54,臭氧,普通,1.8,0.28,65,55,30,3.4,3,38,3,2015-05-04 00:00
萬華,臺北市,48,,良好,8.1,0.43,45,56,29,17,4.2,106,2,2015-05-04 00:00
嘉義,嘉義市,30,,良好,1.4,0.17,13,34,21,5.5,1.5,208,2,2015-05-04 00:00
彰化,彰化縣,31,,良好,2,0.17,9.3,29,7,7.2,1.1,235,1,2015-05-04 00:00
臺西,雲林縣,18,,良好,1.5,0.09,19,16,4,3.2,2,208,1,2015-05-04 00:00
臺東,臺東縣,34,,良好,1,0.25,30,34,15,2.4,1.8,191,2,2015-05-04 00:00
臺南,臺南市,28,,良好,1.3,0.15,20,24,1,4.8,1.3,256,1,2015-05-04 00:00
鳳山,高雄市,35,,良好,2.5,0.26,13,40,5,9.6,1,275,1,2015-05-04 00:00
潮州,屏東縣,35,,良好,2.5,0.22,6.9,31,15,12,0.5,336,2,2015-05-04 00:00
線西,彰化縣,28,,良好,1.4,0.18,12,31,19,4,1.6,203,2,2015-05-04 00:00
橋頭,高雄市,28,,良好,2,0.18,19,22,4,3.2,1,252,1,2015-05-04 00:00
頭份,苗栗縣,29,,良好,2.7,0.1,14,23,4,7.2,2.7,277,1,2015-05-04 00:00
龍潭,桃園市,41,,良好,2,0.29,23,38,15,8.2,1.5,346,2,2015-05-04 00:00
豐原,臺中市,25,,良好,2.5,0.28,9.7,30,,12,1.9,210,,2015-05-04 00:00
關山,臺東縣,30,,良好,1.6,,22,29,16,3.2,1.3,33,2,2015-05-04 00:00
觀音,桃園市,39,,良好,5.5,0.3,46,41,12,9.7,3.7,82,2,2015-05-04 00:00
