SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,31,,良好,2.3,0.15,8.1,27,14,8.3,1.3,144,2,9.75,1.45,2015-07-23 22:00
三重,新北市,53,懸浮微粒,普通,3.2,2.36,,52,20,39,,,2,139.58,101.08,2015-07-23 22:00
三義,苗栗縣,38,,良好,2.4,0.19,23,31,18,6.6,2.3,200,2,7.59,.95,2015-07-23 22:00
土城,新北市,36,,良好,2.3,0.71,2.1,31,17,21,0.9,129,2,37.58,16.41,2015-07-23 22:00
士林,臺北市,30,,良好,1.7,0.83,2.1,32,13,26,0.6,105,2,35.97,10.45,2015-07-23 22:00
大同,臺北市,47,,良好,4.3,2.94,,49,12,37,,,2,150.13,113.54,2015-07-23 22:00
大里,臺中市,41,,良好,3.9,0.44,13,35,11,16,0.7,192,2,18.19,2.35,2015-07-23 22:00
大園,桃園市,45,,良好,5.3,0.9,2.4,33,8,36,1.5,164,2,46.3,10.09,2015-07-23 22:00
大寮,高雄市,27,,良好,2.1,0.32,3,35,8,12,0.4,216,1,15.79,3.65,2015-07-23 22:00
小港,高雄市,35,,良好,11,0.19,3.4,70,14,19,0.8,209,2,25.7,6.57,2015-07-23 22:00
中山,臺北市,30,,良好,2.5,1.41,0.7,33,13,37,1,62,2,85.26,47.93,2015-07-23 22:00
中壢,桃園市,47,,良好,8.4,2.58,3,51,23,28,1.1,206,2,67.83,39.43,2015-07-23 22:00
仁武,高雄市,41,,良好,5.1,0.96,3,47,15,20,1,150,2,42.18,21.79,2015-07-23 22:00
斗六,雲林縣,33,,良好,3.4,0.35,16,26,12,14,1.3,179,2,16.3,2.45,2015-07-23 22:00
冬山,宜蘭縣,43,,良好,1.8,0.32,20,50,39,6.6,0.6,213,3,6.75,.18,2015-07-23 22:00
古亭,臺北市,39,,良好,1.9,0.97,3.3,34,9,23,1.7,210,2,39,15.6,2015-07-23 22:00
左營,高雄市,32,,良好,6.9,0.59,0.9,33,13,20,0.8,268,2,29.03,8.78,2015-07-23 22:00
平鎮,桃園市,32,,良好,4.2,0.75,2.3,34,17,31,1.2,120,2,35,4.1,2015-07-23 22:00
永和,新北市,28,,良好,1.5,1.05,6.4,26,12,18,1.4,25,2,36.86,18.96,2015-07-23 22:00
安南,臺南市,31,,良好,6.1,0.57,4.9,39,7,19,1.7,190,2,21.89,3.3,2015-07-23 22:00
