SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,56,懸浮微粒,普通,5,0.42,38,93,13,14,6,131,2,19.47,5.18,2015-12-11 12:00
關山,臺東縣,28,,良好,1.2,,34,11,6,3.8,2.6,73,1,4.94,1.13,2015-12-11 12:00
馬公,澎湖縣,0,,,2.1,0.3,44,21,14,3.5,5.8,77,2,4.81,1.34,2015-12-11 12:00
金門,金門縣,0,,,4.1,0.43,33,,,9.5,4.2,57,,13.04,3.58,2015-12-11 12:00
馬祖,連江縣,23,,良好,2.5,0.36,27,23,14,6.2,5.6,47,1,8.94,2.73,2015-12-11 12:00
埔里,南投縣,25,,良好,1.1,0.2,30,17,10,7.5,1.9,293,1,9.69,2.19,2015-12-11 12:00
復興,高雄市,52,懸浮微粒,普通,4.4,0.67,31,57,30,33,0.9,270,3,48.59,15.21,2015-12-11 12:00
永和,新北市,26,,良好,2.1,0.72,21,32,13,22,2.7,83,1,36.84,14.61,2015-12-11 12:00
竹山,南投縣,26,,良好,2.9,0.26,30,29,16,11,2.4,298,2,14.57,3.42,2015-12-11 12:00
中壢,桃園市,40,,良好,2.6,,19,50,7,27,1.5,106,1,48.9,21.88,2015-12-11 12:00
三重,新北市,52,懸浮微粒,普通,4.5,2,,71,18,40,,,2,141.5,101.35,2015-12-11 12:00
冬山,宜蘭縣,30,,良好,1.3,0.34,24,28,1,12,1.1,248,1,14.65,2.43,2015-12-11 12:00
宜蘭,宜蘭縣,0,,,1.5,0.31,32,,,4.2,1.3,214,,5.39,1.16,2015-12-11 12:00
陽明,臺北市,30,,良好,1.3,0.28,36,16,11,2.5,,,1,2.82,.37,2015-12-11 12:00
花蓮,花蓮縣,20,,良好,4.1,0.45,23,22,14,12,1.1,313,2,16.39,4.1,2015-12-11 12:00
臺東,臺東縣,30,,良好,2,0.45,36,23,11,6.7,3.4,70,1,10.16,3.49,2015-12-11 12:00
恆春,屏東縣,38,,良好,1.1,0.17,46,32,6,2.1,9.6,33,1,2.64,.52,2015-12-11 12:00
潮州,屏東縣,55,臭氧,普通,5.7,0.45,66,45,25,13,2.1,251,2,14.22,1.58,2015-12-11 12:00
屏東,屏東縣,36,,良好,3.6,0.31,41,26,10,10,2.2,267,1,13.62,3.15,2015-12-11 12:00
