SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,56,懸浮微粒,普通,5.5,0.45,17,76,50,12,1.9,27,4,2015-02-20 09:00
三重,新北市,43,,良好,3,1.45,,35,11,41,,,2,2015-02-20 09:00
三義,苗栗縣,62,懸浮微粒,普通,4,0.48,24,86,43,13,3.2,194,4,2015-02-20 09:00
土城,新北市,26,,良好,3.1,0.61,13,35,23,22,1.4,228,2,2015-02-20 09:00
士林,臺北市,34,,良好,1.4,0.28,41,20,8,7.8,1.3,83,2,2015-02-20 09:00
大同,臺北市,42,,良好,3,0.84,,35,9,44,,,1,2015-02-20 09:00
大里,臺中市,66,懸浮微粒,普通,5.9,0.54,20,82,45,14,1.5,237,4,2015-02-20 09:00
大園,桃園市,36,,良好,2.4,0.44,24,46,22,15,1.5,174,2,2015-02-20 09:00
大寮,高雄市,67,懸浮微粒,普通,7.9,0.53,20,82,40,24,1.9,65,4,2015-02-20 09:00
小港,高雄市,80,懸浮微粒,普通,6.1,0.59,25,113,39,23,1.8,354,4,2015-02-20 09:00
中山,臺北市,41,,良好,2.1,0.53,20,31,14,29,0.8,93,2,2015-02-20 09:00
中壢,桃園市,43,,良好,2.2,1.14,12,43,24,32,0.9,191,2,2015-02-20 09:00
仁武,高雄市,74,懸浮微粒,普通,7.2,0.43,27,92,36,17,2.2,304,4,2015-02-20 09:00
斗六,雲林縣,60,懸浮微粒,普通,5.4,0.41,25,68,39,12,1.8,19,3,2015-02-20 09:00
冬山,宜蘭縣,24,,良好,1.6,0.39,19,28,14,7.3,1,340,2,2015-02-20 09:00
古亭,臺北市,37,,良好,1.5,0.42,25,32,9,20,0.6,64,2,2015-02-20 09:00
左營,高雄市,69,懸浮微粒,普通,5.8,0.46,26,74,40,17,2.8,31,4,2015-02-20 09:00
平鎮,桃園市,36,,良好,2.8,0.59,18,44,13,24,1.2,113,2,2015-02-20 09:00
永和,新北市,28,,良好,1.6,1.06,19,27,11,29,0.5,40,2,2015-02-20 09:00
安南,臺南市,55,懸浮微粒,普通,3.4,0.35,30,58,22,12,2.9,33,2,2015-02-20 09:00
朴子,嘉義縣,59,懸浮微粒,普通,3.1,0.32,32,77,22,6.7,2.1,45,2,2015-02-20 09:00
汐止,新北市,31,,良好,2.8,0.3,37,24,13,7.7,0.8,55,2,2015-02-20 09:00
竹山,南投縣,76,懸浮微粒,普通,3.9,0.47,17,103,57,13,1.3,24,7,2015-02-20 09:00
竹東,新竹縣,40,,良好,1.9,0.54,14,42,25,13,0.8,76,2,2015-02-20 09:00
西屯,臺中市,61,懸浮微粒,普通,11,0.74,10,75,51,24,0.8,153,4,2015-02-20 09:00
沙鹿,臺中市,60,懸浮微粒,普通,6,0.57,17,79,38,19,1.1,291,3,2015-02-20 09:00
宜蘭,宜蘭縣,28,,良好,1.4,0.31,22,24,13,4.4,0.8,251,2,2015-02-20 09:00
忠明,臺中市,66,懸浮微粒,普通,9.5,0.76,16,90,41,19,0.9,260,4,2015-02-20 09:00
松山,臺北市,33,,良好,1.6,0.29,39,31,14,11,0.8,56,2,2015-02-20 09:00
