SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,23,,良好,1.8,0.08,22,24,0,2.1,4.9,181,,2.85,.8,2015-07-20 04:00
關山,臺東縣,14,,良好,1,,15,17,6,1.6,2.5,211,1,2.53,.95,2015-07-20 04:00
馬公,澎湖縣,19,,良好,2.2,0.07,22,12,6,1.1,3.7,163,1,2.42,1.29,2015-07-20 04:00
金門,金門縣,19,,良好,1,0.07,23,20,0,1.7,4.4,178,1,2.04,.3,2015-07-20 04:00
馬祖,連江縣,0,,,2.9,0.08,21,13,0,2.1,4.8,192,1,3.08,1.02,2015-07-20 04:00
埔里,南投縣,13,,良好,1.1,0.11,7.9,18,7,5.3,1,122,1,6.72,1.42,2015-07-20 04:00
復興,高雄市,23,,良好,5.3,0.12,6.6,32,5,4.7,1.2,258,1,6.34,1.63,2015-07-20 04:00
永和,新北市,12,,良好,0.8,0.3,6.1,11,6,12,1.4,102,1,14.56,2.4,2015-07-20 04:00
竹山,南投縣,19,,良好,1.2,0.12,4.7,24,0,4.9,0.9,314,,5.83,.98,2015-07-20 04:00
中壢,桃園市,26,,良好,5.4,0.4,4.6,19,7,13,1.2,202,1,20.6,7.16,2015-07-20 04:00
三重,新北市,31,,良好,3.2,0.35,,22,0,15,,,1,19.68,4.22,2015-07-20 04:00
冬山,宜蘭縣,12,,良好,1.6,0.2,15,16,9,4.4,1.4,284,1,4.7,.29,2015-07-20 04:00
宜蘭,宜蘭縣,22,,良好,3.6,0.17,26,24,8,2.9,1.4,284,1,3.87,.99,2015-07-20 04:00
陽明,臺北市,8,,良好,1.2,0.12,2.6,5,1,1.5,,,1,3.14,1.63,2015-07-20 04:00
花蓮,花蓮縣,17,,良好,1.5,0.13,9.2,15,8,3.7,1.8,194,1,3.54,-.11,2015-07-20 04:00
臺東,臺東縣,27,,良好,0.8,0.08,24,35,9,0.9,3.5,195,1,1.3,.42,2015-07-20 04:00
恆春,屏東縣,35,,良好,0.9,0.06,27,34,2,1.9,6.4,187,1,4.08,2.17,2015-07-20 04:00
潮州,屏東縣,23,,良好,1.3,0.08,23,24,4,1.6,2.5,134,1,2.5,.91,2015-07-20 04:00
屏東,屏東縣,19,,良好,1.8,0.1,22,24,0,3,2.1,130,1,3.4,.45,2015-07-20 04:00
小港,高雄市,48,,良好,39,0.81,15,59,19,11,3.4,171,2,15.2,3.73,2015-07-20 04:00
前鎮,高雄市,32,,良好,3.2,0.09,22,34,0,5.2,4.4,159,,6.82,1.6,2015-07-20 04:00
前金,高雄市,33,,良好,3.4,0.08,18,31,6,10,3,157,1,10.42,.41,2015-07-20 04:00
左營,高雄市,34,,良好,10,0.41,16,42,10,9.5,4.1,167,1,9.73,.26,2015-07-20 04:00
楠梓,高雄市,37,,良好,3.8,0.12,17,43,0,7.5,2.4,158,1,8.31,.79,2015-07-20 04:00
林園,高雄市,38,,良好,1,0.05,27,41,8,1.3,4.2,174,1,2.31,.97,2015-07-20 04:00
大寮,高雄市,20,,良好,1.5,0.07,24,23,11,0.8,2.4,180,1,2.25,1.43,2015-07-20 04:00
鳳山,高雄市,34,,良好,1.6,0.1,22,38,0,3,2.8,157,1,4.35,1.38,2015-07-20 04:00
仁武,高雄市,35,,良好,1.8,0.1,23,33,3,2.6,3.2,148,1,3.52,.9,2015-07-20 04:00
