SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,62,懸浮微粒,普通,4.2,0.71,14,86,58,23,1,48,6,2015-02-14 09:00
三重,新北市,72,懸浮微粒,普通,3.3,1.55,,102,27,44,,,3,2015-02-14 09:00
三義,苗栗縣,62,懸浮微粒,普通,4.2,0.47,61,86,43,8.9,0.6,236,4,2015-02-14 09:00
土城,新北市,60,懸浮微粒,普通,1.7,0.39,47,65,32,9.8,1.6,138,4,2015-02-14 09:00
士林,臺北市,58,懸浮微粒,普通,1.5,0.33,54,81,35,10,3.4,112,3,2015-02-14 09:00
大同,臺北市,68,懸浮微粒,普通,2.8,1.28,,89,31,49,,,3,2015-02-14 09:00
大里,臺中市,74,懸浮微粒,普通,6.4,1.3,16,93,74,49,0.8,359,8,2015-02-14 09:00
大園,桃園市,64,懸浮微粒,普通,3.2,0.47,41,72,32,17,2.2,251,3,2015-02-14 09:00
大寮,高雄市,84,懸浮微粒,普通,4.4,0.91,15,131,65,47,0.9,332,10,2015-02-14 09:00
小港,高雄市,77,懸浮微粒,普通,3.4,1.05,12,99,46,,0.8,24,6,2015-02-14 09:00
中山,臺北市,70,懸浮微粒,普通,2.1,0.65,37,91,42,26,3.2,123,5,2015-02-14 09:00
中壢,桃園市,74,懸浮微粒,普通,8.4,2.55,8.8,96,41,56,1,170,3,2015-02-14 09:00
仁武,高雄市,83,懸浮微粒,普通,3.4,1.04,30,111,49,43,0.8,174,6,2015-02-14 09:00
斗六,雲林縣,80,懸浮微粒,普通,6.4,0.94,24,115,82,33,0.8,197,10,2015-02-14 09:00
冬山,宜蘭縣,58,懸浮微粒,普通,2.6,0.57,23,81,34,21,1.8,299,3,2015-02-14 09:00
古亭,臺北市,62,懸浮微粒,普通,1.9,0.46,41,72,34,17,2,43,4,2015-02-14 09:00
左營,高雄市,80,懸浮微粒,普通,5.6,1.18,36,103,52,42,1.3,170,7,2015-02-14 09:00
平鎮,桃園市,68,懸浮微粒,普通,7.3,0.92,18,95,42,40,1.4,202,4,2015-02-14 09:00
永和,新北市,58,懸浮微粒,普通,2.3,0.62,46,61,27,15,2.2,94,3,2015-02-14 09:00
安南,臺南市,94,懸浮微粒,普通,8.1,1.3,10,125,65,60,1.2,5.2,10,2015-02-14 09:00
朴子,嘉義縣,78,懸浮微粒,普通,4.1,0.9,15,101,42,23,1,4.9,5,2015-02-14 09:00
汐止,新北市,57,懸浮微粒,普通,2.6,0.36,48,67,28,12,2.3,94,3,2015-02-14 09:00
竹山,南投縣,63,懸浮微粒,普通,2.1,0.51,46,100,59,14,1,114,5,2015-02-14 09:00
竹東,新竹縣,54,懸浮微粒,普通,6.8,0.91,29,61,38,31,0.8,4.2,3,2015-02-14 09:00
西屯,臺中市,82,懸浮微粒,普通,6.3,1.06,21,102,78,41,0.6,109,10,2015-02-14 09:00
沙鹿,臺中市,92,懸浮微粒,普通,4.5,1.1,26,126,73,41,1.4,167,9,2015-02-14 09:00
宜蘭,宜蘭縣,60,懸浮微粒,普通,3,0.82,31,76,38,20,0.9,74,3,2015-02-14 09:00
忠明,臺中市,84,懸浮微粒,普通,4.6,1.07,21,106,77,44,0.8,75,9,2015-02-14 09:00
松山,臺北市,62,懸浮微粒,普通,0.9,0.38,51,71,35,14,2,90,3,2015-02-14 09:00
板橋,新北市,60,懸浮微粒,普通,2.5,0.64,34,70,29,,1.9,88,3,2015-02-14 09:00
林口,新北市,60,懸浮微粒,普通,2.2,0.44,47,66,36,19,3.7,82,4,2015-02-14 09:00
林園,高雄市,67,懸浮微粒,普通,4,0.55,41,69,55,14,1.6,52,9,2015-02-14 09:00
花蓮,花蓮縣,52,懸浮微粒,普通,1.9,0.33,35,55,25,6.8,3.3,210,2,2015-02-14 09:00
金門,金門縣,96,懸浮微粒,普通,7.2,0.83,25,154,73,30,2,312,9,2015-02-14 09:00
前金,高雄市,82,懸浮微粒,普通,4.4,1.39,23,118,44,57,0.6,298,5,2015-02-14 09:00
前鎮,高雄市,74,懸浮微粒,普通,3.4,1.36,30,100,53,45,0.8,117,6,2015-02-14 09:00
南投,南投縣,68,懸浮微粒,普通,3.1,1.18,13,103,53,35,1,47,5,2015-02-14 09:00
屏東,屏東縣,66,懸浮微粒,普通,2.5,0.94,27,82,49,27,1.4,314,6,2015-02-14 09:00
恆春,屏東縣,58,懸浮微粒,普通,1.7,0.24,64,64,24,0.4,12,45,3,2015-02-14 09:00
美濃,高雄市,64,懸浮微粒,普通,1.5,0.71,32,94,44,17,1.4,47,4,2015-02-14 09:00
苗栗,苗栗縣,64,懸浮微粒,普通,2.9,0.8,34,90,48,26,0.8,201,5,2015-02-14 09:00
埔里,南投縣,62,懸浮微粒,普通,2.4,1.03,21,83,61,26,0.9,218,7,2015-02-14 09:00
桃園,桃園市,54,懸浮微粒,普通,4.4,0.65,40,53,32,22,2.2,103,4,2015-02-14 09:00
馬公,澎湖縣,70,懸浮微粒,普通,3,0.35,61,92,40,4.6,2.1,317,4,2015-02-14 09:00
馬祖,連江縣,77,懸浮微粒,普通,3.4,0.63,45,95,47,9.1,3.3,56,5,2015-02-14 09:00
基隆,基隆市,54,懸浮微粒,普通,1.8,0.29,56,65,35,4.6,1.9,278,4,2015-02-14 09:00
崙背,雲林縣,70,懸浮微粒,普通,4.8,0.74,15,101,79,24,1,88,9,2015-02-14 09:00
淡水,新北市,57,懸浮微粒,普通,2.1,0.28,51,66,22,4.6,,,3,2015-02-14 09:00
麥寮,雲林縣,79,懸浮微粒,普通,3.2,0.68,16,142,66,24,1.1,67,7,2015-02-14 09:00
善化,臺南市,76,懸浮微粒,普通,4.1,0.66,20,97,66,27,1.1,172,8,2015-02-14 09:00
復興,高雄市,77,懸浮微粒,普通,3.9,1.76,23,110,63,51,0.6,135,7,2015-02-14 09:00
湖口,新竹縣,66,懸浮微粒,普通,5.4,0.63,25,83,47,34,2.8,231,5,2015-02-14 09:00
菜寮,新北市,60,懸浮微粒,普通,2.7,0.63,36,71,31,19,3.2,95,3,2015-02-14 09:00
陽明,臺北市,47,,良好,1.7,0.23,57,46,30,2.5,,,3,2015-02-14 09:00
新竹,新竹市,60,懸浮微粒,普通,13,0.93,15,84,50,39,1.2,240,5,2015-02-14 09:00
新店,新北市,57,懸浮微粒,普通,1.4,0.41,50,66,32,10,3.6,130,3,2015-02-14 09:00
新莊,新北市,66,懸浮微粒,普通,2.3,0.58,40,87,41,24,4,88,5,2015-02-14 09:00
新港,嘉義縣,84,懸浮微粒,普通,4.3,1.06,10,113,65,27,1,3.3,8,2015-02-14 09:00
新營,臺南市,92,懸浮微粒,普通,5.4,1.43,13,142,70,38,0.7,32,9,2015-02-14 09:00
楠梓,高雄市,81,懸浮微粒,普通,4.2,0.84,31,106,48,42,0.8,78,6,2015-02-14 09:00
萬里,新北市,53,懸浮微粒,普通,3.6,0.29,54,62,26,6.1,5.1,184,3,2015-02-14 09:00
萬華,臺北市,58,懸浮微粒,普通,2.2,0.49,35,75,32,28,2.3,112,4,2015-02-14 09:00
嘉義,嘉義市,70,懸浮微粒,普通,6,1.27,18,84,55,38,1,317,5,2015-02-14 09:00
彰化,彰化縣,70,懸浮微粒,普通,6.8,1.67,14,102,71,46,0.6,20,8,2015-02-14 09:00
臺西,雲林縣,72,懸浮微粒,普通,1.5,0.7,17,139,91,18,1.8,107,7,2015-02-14 09:00
臺東,臺東縣,52,懸浮微粒,普通,2,0.42,33,54,23,7.4,2.3,293,3,2015-02-14 09:00
臺南,臺南市,71,懸浮微粒,普通,4.7,1.16,34,66,42,35,0.5,162,7,2015-02-14 09:00
鳳山,高雄市,80,懸浮微粒,普通,3.7,1.15,36,109,50,29,0.5,54,6,2015-02-14 09:00
潮州,屏東縣,65,懸浮微粒,普通,2.7,0.53,37,87,48,14,1.2,298,5,2015-02-14 09:00
線西,彰化縣,80,懸浮微粒,普通,4.7,0.91,15,117,77,33,0.8,59,9,2015-02-14 09:00
橋頭,高雄市,78,懸浮微粒,普通,5.2,0.7,29,119,58,37,1.3,107,7,2015-02-14 09:00
頭份,苗栗縣,66,懸浮微粒,普通,109,0.95,22,99,58,34,1.9,232,5,2015-02-14 09:00
龍潭,桃園市,54,懸浮微粒,普通,1.9,0.69,34,56,31,22,2,217,3,2015-02-14 09:00
豐原,臺中市,55,懸浮微粒,普通,3.1,0.93,34,41,38,31,0.5,63,3,2015-02-14 09:00
關山,臺東縣,51,懸浮微粒,普通,1.5,,19,50,27,16,1.2,22,3,2015-02-14 09:00
觀音,桃園市,69,懸浮微粒,普通,5.8,0.43,36,75,36,20,2.6,213,5,2015-02-14 09:00
