SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,59,懸浮微粒,普通,2.3,0.64,5.5,62,46,15,1,81,6,2015-02-14 08:00
三重,新北市,72,懸浮微粒,普通,3.8,2,,94,35,56,,,3,2015-02-14 08:00
三義,苗栗縣,60,懸浮微粒,普通,2.6,0.51,47,68,39,14,0.8,40,4,2015-02-14 08:00
土城,新北市,60,懸浮微粒,普通,2.6,0.87,21,68,36,29,1.2,114,4,2015-02-14 08:00
士林,臺北市,57,懸浮微粒,普通,1.6,0.32,54,69,34,8.9,4.6,103,3,2015-02-14 08:00
大同,臺北市,67,懸浮微粒,普通,3.4,1.48,,86,30,56,,,3,2015-02-14 08:00
大里,臺中市,75,懸浮微粒,普通,3.6,1.64,6.5,82,53,46,1.1,252,7,2015-02-14 08:00
大園,桃園市,64,懸浮微粒,普通,4.4,0.53,22,72,29,33,3.5,156,3,2015-02-14 08:00
大寮,高雄市,83,懸浮微粒,普通,2.6,0.93,7,115,71,38,0.7,351,10,2015-02-14 08:00
小港,高雄市,78,懸浮微粒,普通,0.6,0.85,18,95,44,40,1.4,28,6,2015-02-14 08:00
中山,臺北市,70,懸浮微粒,普通,2.3,0.71,27,84,50,34,2.5,106,4,2015-02-14 08:00
中壢,桃園市,74,懸浮微粒,普通,6.9,2.8,8.9,89,36,49,1,210,3,2015-02-14 08:00
仁武,高雄市,84,懸浮微粒,普通,2.6,0.86,26,106,43,32,0.6,191,6,2015-02-14 08:00
斗六,雲林縣,80,懸浮微粒,普通,5.2,0.82,8.7,106,78,32,0.7,148,9,2015-02-14 08:00
冬山,宜蘭縣,58,懸浮微粒,普通,1.6,0.58,18,60,30,17,1.1,321,3,2015-02-14 08:00
古亭,臺北市,63,懸浮微粒,普通,2,0.49,37,67,38,21,2.8,37,4,2015-02-14 08:00
左營,高雄市,80,懸浮微粒,普通,5,1.52,12,107,46,48,1.2,129,7,2015-02-14 08:00
平鎮,桃園市,67,懸浮微粒,普通,6.2,0.98,15,81,37,38,1.6,142,4,2015-02-14 08:00
永和,新北市,59,懸浮微粒,普通,2.3,0.56,45,65,28,15,2.2,98,4,2015-02-14 08:00
安南,臺南市,96,懸浮微粒,普通,4.5,0.86,6.3,127,75,36,0.5,19,10,2015-02-14 08:00
朴子,嘉義縣,79,懸浮微粒,普通,2.6,1.03,2.4,83,36,18,0.6,109,5,2015-02-14 08:00
汐止,新北市,56,懸浮微粒,普通,2.5,0.51,28,65,31,28,2.2,349,3,2015-02-14 08:00
竹山,南投縣,60,懸浮微粒,普通,2.2,0.97,20,90,54,29,0.5,49,4,2015-02-14 08:00
竹東,新竹縣,55,懸浮微粒,普通,3.3,1.01,19,57,29,33,1,144,3,2015-02-14 08:00
西屯,臺中市,83,懸浮微粒,普通,4.6,1.08,4.3,96,69,39,0.8,356,9,2015-02-14 08:00
沙鹿,臺中市,94,懸浮微粒,普通,4.1,1.02,15,133,69,38,0.9,74,9,2015-02-14 08:00
宜蘭,宜蘭縣,60,懸浮微粒,普通,1.8,0.45,32,68,33,10,1.2,179,3,2015-02-14 08:00
忠明,臺中市,86,懸浮微粒,普通,4.2,1.39,4.7,91,59,50,0.5,3.8,9,2015-02-14 08:00
松山,臺北市,62,懸浮微粒,普通,1.1,0.4,49,74,28,15,1.3,74,3,2015-02-14 08:00
