SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,78,懸浮微粒,普通,2.8,0.27,72,98,59,5.8,2.8,303,8,2015-03-14 15:00
三重,新北市,72,懸浮微粒,普通,2.2,1.11,,78,31,43,,,4,2015-03-14 15:00
三義,苗栗縣,66,懸浮微粒,普通,4.7,0.42,78,68,46,11,2.9,201,6,2015-03-14 15:00
土城,新北市,66,懸浮微粒,普通,2.6,0.51,66,68,43,18,1.4,346,7,2015-03-14 15:00
士林,臺北市,53,臭氧,普通,1.9,0.32,64,44,38,12,2.3,290,3,2015-03-14 15:00
大同,臺北市,67,懸浮微粒,普通,2,0.83,,70,3,22,,,3,2015-03-14 15:00
大里,臺中市,94,懸浮微粒,普通,4.6,0.54,89,136,77,17,3.4,273,10,2015-03-14 15:00
大園,桃園市,61,懸浮微粒,普通,2.1,0.24,53,50,20,8.1,3.5,41,3,2015-03-14 15:00
大寮,高雄市,60,懸浮微粒,普通,1.9,0.23,61,42,10,7.1,3.1,182,4,2015-03-14 15:00
小港,高雄市,90,懸浮微粒,普通,7.6,0.39,76,131,60,22,2.2,267,8,2015-03-14 15:00
中山,臺北市,63,懸浮微粒,普通,2,0.57,55,81,33,23,1.8,329,4,2015-03-14 15:00
中壢,桃園市,79,懸浮微粒,普通,2.3,0.69,51,79,31,24,1,254,4,2015-03-14 15:00
仁武,高雄市,78,懸浮微粒,普通,6.2,0.49,68,84,40,19,2.7,246,5,2015-03-14 15:00
斗六,雲林縣,82,懸浮微粒,普通,4.8,0.41,85,82,63,10,3.2,39,10,2015-03-14 15:00
冬山,宜蘭縣,49,,良好,3.4,0.3,59,56,38,15,1.6,65,3,2015-03-14 15:00
古亭,臺北市,61,懸浮微粒,普通,2.2,0.46,60,59,44,16,2.2,1.3,5,2015-03-14 15:00
左營,高雄市,64,懸浮微粒,普通,2.7,0.37,76,52,35,9.9,2.6,266,5,2015-03-14 15:00
平鎮,桃園市,68,懸浮微粒,普通,1.3,0.3,61,67,35,8.2,2.2,351,6,2015-03-14 15:00
永和,新北市,62,懸浮微粒,普通,3,1.39,44,70,61,42,2.7,53,6,2015-03-14 15:00
安南,臺南市,67,懸浮微粒,普通,3.3,0.35,73,56,22,8.4,2.8,255,4,2015-03-14 15:00
朴子,嘉義縣,73,懸浮微粒,普通,3,0.33,70,65,38,7.5,2.7,283,7,2015-03-14 15:00
汐止,新北市,55,懸浮微粒,普通,15,0.34,52,62,38,15,2.3,57,4,2015-03-14 15:00
竹山,南投縣,84,懸浮微粒,普通,3.4,0.39,92,90,60,8.5,2.4,284,10,2015-03-14 15:00
竹東,新竹縣,60,懸浮微粒,普通,2.3,0.46,71,79,52,15,2.3,319,5,2015-03-14 15:00
西屯,臺中市,87,懸浮微粒,普通,3.7,0.37,86,128,53,10,2.4,295,8,2015-03-14 15:00
沙鹿,臺中市,72,懸浮微粒,普通,3.9,0.36,71,77,46,11,3.8,323,6,2015-03-14 15:00
宜蘭,宜蘭縣,54,臭氧,普通,5.8,0.34,65,55,39,5.9,2.5,116,2,2015-03-14 15:00
忠明,臺中市,86,懸浮微粒,普通,4.1,0.47,80,119,64,13,2,268,9,2015-03-14 15:00
松山,臺北市,50,,良好,7.7,0.45,56,59,33,21,2.3,55,3,2015-03-14 15:00
板橋,新北市,66,懸浮微粒,普通,3.4,0.44,68,73,34,14,2.8,27,5,2015-03-14 15:00
林口,新北市,62,懸浮微粒,普通,1.4,0.26,66,59,43,7.5,1.8,304,5,2015-03-14 15:00
林園,高雄市,86,臭氧,普通,6.7,0.4,103,47,41,9,2.6,262,6,2015-03-14 15:00
花蓮,花蓮縣,41,,良好,1.3,0.18,50,17,0,1.8,2.6,126,,2015-03-14 15:00
金門,金門縣,64,懸浮微粒,普通,2.8,0.29,56,46,22,7.8,3.5,132,4,2015-03-14 15:00
前金,高雄市,90,懸浮微粒,普通,4.3,0.41,86,102,33,9.6,2.4,249,6,2015-03-14 15:00
前鎮,高雄市,68,懸浮微粒,普通,7.7,0.41,75,76,49,21,2.2,289,8,2015-03-14 15:00
南投,南投縣,82,懸浮微粒,普通,3.7,0.55,92,114,75,12,1.5,298,9,2015-03-14 15:00
屏東,屏東縣,71,臭氧,普通,11,0.6,85,93,48,17,2.8,220,6,2015-03-14 15:00
恆春,屏東縣,44,,良好,1.8,0.14,53,22,6,0.5,4.4,88,1,2015-03-14 15:00
美濃,高雄市,113,臭氧,不良,7.4,0.67,131,89,51,14,2.5,286,4,2015-03-14 15:00
苗栗,苗栗縣,60,懸浮微粒,普通,8.6,0.37,55,59,48,26,2.1,52,6,2015-03-14 15:00
埔里,南投縣,79,臭氧,普通,2.2,0.46,94,66,58,11,3.6,277,4,2015-03-14 15:00
桃園,桃園市,62,懸浮微粒,普通,3.4,0.43,65,59,43,15,1.5,22,5,2015-03-14 15:00
馬公,澎湖縣,52,臭氧,普通,1.3,0.26,63,38,22,2.7,3.3,313,2,2015-03-14 15:00
