SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,58,懸浮微粒,普通,2.3,0.32,30,53,38,14,3.1,37,6,2015-02-06 09:00
三重,新北市,53,懸浮微粒,普通,3,2.29,,40,9,47,,,2,2015-02-06 09:00
三義,苗栗縣,48,,良好,1.5,0.3,36,33,19,3.3,3.3,35,3,2015-02-06 09:00
土城,新北市,45,,良好,1.8,0.54,27,26,19,17,1,268,3,2015-02-06 09:00
士林,臺北市,38,,良好,3.9,0.4,22,18,12,23,2.8,134,2,2015-02-06 09:00
大同,臺北市,54,懸浮微粒,普通,5.7,3.33,,42,13,49,,,2,2015-02-06 09:00
大里,臺中市,60,懸浮微粒,普通,3.3,0.99,11,57,27,34,0.9,325,5,2015-02-06 09:00
大園,桃園市,52,懸浮微粒,普通,2.8,0.33,22,41,21,27,5.2,94,3,2015-02-06 09:00
大寮,高雄市,102,懸浮微粒,不良,6.3,1.19,2.8,181,107,35,0.9,304,10,2015-02-06 09:00
小港,高雄市,110,懸浮微粒,不良,8.6,1.31,5.5,186,116,40,0.9,314,10,2015-02-06 09:00
中山,臺北市,58,懸浮微粒,普通,1.8,1.08,5.1,55,19,42,1.8,127,3,2015-02-06 09:00
中壢,桃園市,58,懸浮微粒,普通,4,0.89,15,49,14,34,1.5,130,3,2015-02-06 09:00
仁武,高雄市,114,懸浮微粒,不良,9,1.35,3.3,197,123,45,0.9,327,10,2015-02-06 09:00
斗六,雲林縣,73,懸浮微粒,普通,7.6,0.6,17,88,54,29,1.2,32,9,2015-02-06 09:00
冬山,宜蘭縣,41,,良好,2.4,0.47,25,29,15,19,1.4,294,3,2015-02-06 09:00
古亭,臺北市,51,懸浮微粒,普通,1.1,0.52,20,33,13,24,2.6,36,3,2015-02-06 09:00
左營,高雄市,102,懸浮微粒,不良,6.7,1.25,8.9,158,107,35,1.2,340,10,2015-02-06 09:00
平鎮,桃園市,50,,良好,3.3,0.58,23,37,,20,3.8,45,,2015-02-06 09:00
永和,新北市,42,,良好,2.3,1.44,10,27,16,35,2,101,3,2015-02-06 09:00
安南,臺南市,87,懸浮微粒,普通,4.5,0.79,12,125,76,34,1.6,11,10,2015-02-06 09:00
朴子,嘉義縣,76,懸浮微粒,普通,3.9,0.44,22,78,43,17,1.6,347,9,2015-02-06 09:00
汐止,新北市,40,,良好,2.3,0.6,2.9,27,14,44,1.6,35,2,2015-02-06 09:00
竹山,南投縣,80,懸浮微粒,普通,2.9,0.78,11,109,82,20,0.8,8,10,2015-02-06 09:00
竹東,新竹縣,40,,良好,1.6,0.5,32,29,19,15,1.3,189,3,2015-02-06 09:00
西屯,臺中市,56,懸浮微粒,普通,3.4,0.47,26,40,22,18,2.8,51,4,2015-02-06 09:00
沙鹿,臺中市,54,懸浮微粒,普通,1.5,0.38,29,38,11,15,3.8,51,3,2015-02-06 09:00
宜蘭,宜蘭縣,52,懸浮微粒,普通,1.4,0.49,29,42,15,15,1.8,304,3,2015-02-06 09:00
忠明,臺中市,55,懸浮微粒,普通,4,0.72,13,54,27,31,0.8,43,5,2015-02-06 09:00
松山,臺北市,40,,良好,0.9,0.62,10,31,10,34,1.5,61,2,2015-02-06 09:00
板橋,新北市,46,,良好,2.2,1.1,4.1,34,18,43,1.1,77,3,2015-02-06 09:00
林口,新北市,41,,良好,3.5,0.55,15,28,18,33,2.3,82,3,2015-02-06 09:00
林園,高雄市,85,懸浮微粒,普通,5.1,0.84,14,127,111,20,1.3,42,10,2015-02-06 09:00
花蓮,花蓮縣,39,,良好,1.7,0.79,18,38,14,19,1.4,273,2,2015-02-06 09:00
金門,金門縣,90,懸浮微粒,普通,8.9,0.59,44,139,75,11,4,48,10,2015-02-06 09:00
前金,高雄市,116,懸浮微粒,不良,8.5,1.38,7,199,110,39,1.3,1.1,10,2015-02-06 09:00
前鎮,高雄市,106,懸浮微粒,不良,8.4,1.45,7,178,109,40,0.8,32,10,2015-02-06 09:00
南投,南投縣,70,懸浮微粒,普通,2.9,0.7,11,89,53,28,0.8,54,7,2015-02-06 09:00
屏東,屏東縣,107,懸浮微粒,不良,2.3,1.29,8.6,182,115,30,1.3,275,10,2015-02-06 09:00
恆春,屏東縣,42,,良好,1.9,0.38,50,35,19,1.1,7.3,38,2,2015-02-06 09:00
美濃,高雄市,94,懸浮微粒,普通,2.6,0.81,11,148,89,16,0.5,11,10,2015-02-06 09:00
苗栗,苗栗縣,41,,良好,2.3,0.5,29,26,18,19,2.4,65,3,2015-02-06 09:00
埔里,南投縣,77,懸浮微粒,普通,1.9,0.82,13,110,88,17,0.7,359,10,2015-02-06 09:00
桃園,桃園市,44,,良好,4.2,0.64,20,30,18,26,2.2,80,3,2015-02-06 09:00
馬公,澎湖縣,58,懸浮微粒,普通,1.7,0.3,43,55,21,3,6.4,79,3,2015-02-06 09:00
馬祖,連江縣,71,懸浮微粒,普通,5.5,0.46,39,83,52,7.9,4.4,76,7,2015-02-06 09:00
基隆,基隆市,25,,良好,1.2,0.58,18,15,11,22,0.5,48,2,2015-02-06 09:00
崙背,雲林縣,64,懸浮微粒,普通,2.9,0.42,23,55,34,16,2.2,353,7,2015-02-06 09:00
淡水,新北市,37,,良好,1.2,0.59,12,26,13,27,,,2,2015-02-06 09:00
