SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,68,懸浮微粒,普通,1.9,0.2,52,84,55,6.1,1.8,40,6,6.68,.59,2015-11-08 21:00
關山,臺東縣,14,,良好,1.1,,7.7,15,6,3.5,0.5,186,1,5.44,1.96,2015-11-08 21:00
馬公,澎湖縣,40,,良好,2.3,0.18,48,27,28,4.1,1.2,314,,4.95,.87,2015-11-08 21:00
金門,金門縣,52,懸浮微粒,普通,1.2,0.11,22,21,15,8,3.4,213,4,9.31,1.33,2015-11-08 21:00
馬祖,連江縣,45,,良好,2.7,0.91,0.4,44,11,39,4,44,2,48.11,9.16,2015-11-08 21:00
埔里,南投縣,54,懸浮微粒,普通,2.2,0.57,35,65,50,20,1.3,306,5,21.27,1.51,2015-11-08 21:00
復興,高雄市,50,,良好,2.8,0.71,23,35,22,22,0.6,144,3,24.62,2.52,2015-11-08 21:00
永和,新北市,62,懸浮微粒,普通,5.6,1.45,7.1,70,47,45,0.7,94,6,58.17,13.34,2015-11-08 21:00
竹山,南投縣,74,懸浮微粒,普通,2.7,0.6,22,110,76,15,1.3,35,8,16.39,1.88,2015-11-08 21:00
中壢,桃園市,72,懸浮微粒,普通,4.2,0.85,33,94,48,26,0.8,236,5,34.46,8.25,2015-11-08 21:00
三重,新北市,74,懸浮微粒,普通,8.8,1.82,,96,51,48,,,6,91.64,43.63,2015-11-08 21:00
冬山,宜蘭縣,28,,良好,1.2,0.21,16,28,17,5.2,1.2,218,2,5.82,.63,2015-11-08 21:00
宜蘭,宜蘭縣,40,,良好,2.8,0.27,34,50,16,8.2,1.2,316,1,8.58,.37,2015-11-08 21:00
陽明,臺北市,56,臭氧,普通,1.9,0.44,67,41,33,7.4,,,3,8.04,.62,2015-11-08 21:00
花蓮,花蓮縣,24,,良好,1,0.3,20,29,12,6.4,0.9,195,1,7.59,1.17,2015-11-08 21:00
