SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,66,懸浮微粒,普通,5,0.28,65,81,58,5.7,2.3,305,8,2015-03-30 12:00
三重,新北市,0,,,4.4,2.42,,,,77,,,,2015-03-30 12:00
三義,苗栗縣,67,臭氧,普通,3.2,0.39,80,62,41,9.5,3.2,245,6,2015-03-30 12:00
土城,新北市,58,懸浮微粒,普通,8.5,0.9,67,68,44,37,1.1,231,3,2015-03-30 12:00
士林,臺北市,0,,,2.2,0.64,63,22,,20,1.7,294,,2015-03-30 12:00
大同,臺北市,52,懸浮微粒,普通,4,2.5,,66,39,62,,,3,2015-03-30 12:00
大里,臺中市,74,懸浮微粒,普通,2.9,0.44,82,101,41,12,2.4,252,6,2015-03-30 12:00
大園,桃園市,56,懸浮微粒,普通,3,0.42,58,64,37,7.8,2,217,4,2015-03-30 12:00
大寮,高雄市,55,懸浮微粒,普通,2.1,0.23,39,34,10,6.2,3.1,193,3,2015-03-30 12:00
小港,高雄市,60,懸浮微粒,普通,14,0.4,50,79,39,27,2.4,245,4,2015-03-30 12:00
中山,臺北市,51,臭氧,普通,3.3,1.11,62,65,28,39,1.4,239,2,2015-03-30 12:00
中壢,桃園市,62,懸浮微粒,普通,5,1.54,31,68,25,44,1,226,3,2015-03-30 12:00
仁武,高雄市,69,懸浮微粒,普通,11,0.53,51,73,37,22,2.6,273,4,2015-03-30 12:00
斗六,雲林縣,66,懸浮微粒,普通,6,0.48,72,78,,11,2.2,302,,2015-03-30 12:00
冬山,宜蘭縣,41,,良好,2.6,0.3,44,48,29,13,1.9,22,3,2015-03-30 12:00
古亭,臺北市,53,臭氧,普通,2.4,0.79,63,48,30,25,1.8,268,2,2015-03-30 12:00
左營,高雄市,72,臭氧,普通,15,0.6,87,81,39,25,3.4,288,4,2015-03-30 12:00
平鎮,桃園市,51,懸浮微粒,普通,5.2,0.5,52,49,33,15,1.2,290,3,2015-03-30 12:00
永和,新北市,42,,良好,4.3,1.69,51,59,36,50,1.3,7.5,3,2015-03-30 12:00
安南,臺南市,77,臭氧,普通,6.3,0.59,93,77,30,15,3.4,243,4,2015-03-30 12:00
朴子,嘉義縣,80,懸浮微粒,普通,4.1,0.46,58,82,46,9.1,2.9,283,7,2015-03-30 12:00
汐止,新北市,53,臭氧,普通,3.9,0.56,64,50,33,21,1.7,304,3,2015-03-30 12:00
竹山,南投縣,67,臭氧,普通,3.1,0.36,81,64,39,8.1,2.4,276,5,2015-03-30 12:00
竹東,新竹縣,0,,,,0.49,53,,,11,1.8,293,,2015-03-30 12:00
西屯,臺中市,70,懸浮微粒,普通,5.9,0.38,68,66,45,17,2.4,265,8,2015-03-30 12:00
沙鹿,臺中市,68,懸浮微粒,普通,12,0.77,39,70,31,30,2.5,304,6,2015-03-30 12:00
宜蘭,宜蘭縣,47,,良好,2.4,0.37,46,56,30,9,3.2,106,3,2015-03-30 12:00
忠明,臺中市,71,懸浮微粒,普通,3.5,0.46,64,73,48,15,2,251,8,2015-03-30 12:00
松山,臺北市,25,,良好,2.6,0.75,,,,28,2.1,287,,2015-03-30 12:00
板橋,新北市,65,臭氧,普通,6.6,0.91,78,64,38,29,1.5,268,3,2015-03-30 12:00
林口,新北市,52,臭氧,普通,5.8,0.56,62,64,33,22,1,253,3,2015-03-30 12:00
林園,高雄市,43,,良好,2.7,0.24,52,8,0,9.2,2.8,223,3,2015-03-30 12:00
花蓮,花蓮縣,37,,良好,1.4,0.27,45,37,0,6.2,2.7,145,1,2015-03-30 12:00
金門,金門縣,80,懸浮微粒,普通,12,0.44,43,117,55,22,1.8,238,7,2015-03-30 12:00
前金,高雄市,73,懸浮微粒,普通,8.8,0.44,74,120,48,19,2.5,199,4,2015-03-30 12:00
前鎮,高雄市,62,懸浮微粒,普通,11,0.44,60,72,22,29,1.7,250,3,2015-03-30 12:00
南投,南投縣,66,懸浮微粒,普通,3.1,0.47,71,65,38,11,2.6,194,6,2015-03-30 12:00
屏東,屏東縣,54,懸浮微粒,普通,2.4,0.32,,48,31,8.1,2.4,218,3,2015-03-30 12:00
