SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,68,懸浮微粒,普通,4.6,0.32,27,72,25,14,2.9,110,2,14.79,1.08,2015-09-18 00:00
關山,臺東縣,34,,良好,1.1,,37,26,14,2.6,1.4,50,2,3.1,.46,2015-09-18 00:00
馬公,澎湖縣,36,,良好,3.2,0.2,44,35,18,3.1,3.5,70,2,3.79,.72,2015-09-18 00:00
金門,金門縣,51,臭氧,普通,3.5,0.26,61,40,23,5.6,1.7,92,3,7.21,1.6,2015-09-18 00:00
馬祖,連江縣,57,臭氧,普通,1.8,0.15,69,27,15,2,2,64,2,2.67,.71,2015-09-18 00:00
埔里,南投縣,54,懸浮微粒,普通,2.8,0.42,43,59,44,10,1,305,4,11.16,.9,2015-09-18 00:00
復興,高雄市,46,,良好,2.9,0.37,14,38,26,9.6,0.7,121,3,10.45,.9,2015-09-18 00:00
永和,新北市,42,,良好,1.2,0.31,50,27,12,11,1.6,115,2,12.14,1.64,2015-09-18 00:00
竹山,南投縣,60,懸浮微粒,普通,2.2,0.38,26,66,31,13,1.4,135,4,14.03,.89,2015-09-18 00:00
中壢,桃園市,47,,良好,4.8,0.79,31,39,12,45,1.5,253,2,71.62,26.76,2015-09-18 00:00
三重,新北市,49,,良好,2.7,0.91,,51,4,37,,,1,58.06,21.5,2015-09-18 00:00
冬山,宜蘭縣,47,,良好,1.3,0.16,56,26,12,6.4,1.6,241,2,7.82,1.43,2015-09-18 00:00
宜蘭,宜蘭縣,39,,良好,1.4,0.24,37,38,7,3.3,1.3,328,1,3.69,.38,2015-09-18 00:00
陽明,臺北市,52,臭氧,普通,0.8,0.15,63,16,10,1.2,,,1,2.24,1.07,2015-09-18 00:00
臺東,臺東縣,33,,良好,0.2,0.27,40,28,13,3.4,1.8,293,2,4.55,1.14,2015-09-18 00:00
恆春,屏東縣,0,,,1.1,0.18,63,31,8,3,8.1,51,,5.38,2.35,2015-09-18 00:00
潮州,屏東縣,26,,良好,1.4,0.18,32,14,10,2,1.4,74,2,2.61,.62,2015-09-18 00:00
屏東,屏東縣,31,,良好,1.3,0.35,21,22,7,7.8,1.1,60,2,8.84,1.03,2015-09-18 00:00
小港,高雄市,48,,良好,5.6,0.36,29,48,22,16,1.6,51,3,18.63,2.15,2015-09-18 00:00
前鎮,高雄市,52,懸浮微粒,普通,4.4,0.32,56,49,17,8.2,1,151,3,9.88,1.68,2015-09-18 00:00
前金,高雄市,49,,良好,4.3,0.39,59,48,17,11,1.2,165,3,11.69,.77,2015-09-18 00:00
左營,高雄市,50,,良好,1.8,0.49,27,47,26,20,1.4,86,3,20.12,.2,2015-09-18 00:00
楠梓,高雄市,57,懸浮微粒,普通,0.5,0.41,14,62,21,14,1.3,81,2,15.53,1.15,2015-09-18 00:00
林園,高雄市,28,,良好,1.6,0.16,34,17,4,3.8,1.3,73,1,5.04,1.2,2015-09-18 00:00
鳳山,高雄市,52,懸浮微粒,普通,2.1,0.32,27,43,18,8.4,1.8,96,3,10.09,1.66,2015-09-18 00:00
仁武,高雄市,54,懸浮微粒,普通,2,0.35,21,54,23,10,1.7,93,3,11.84,1.66,2015-09-18 00:00
橋頭,高雄市,60,懸浮微粒,普通,2,0.34,16,60,24,12,1.9,101,3,13.3,1.12,2015-09-18 00:00
美濃,高雄市,0,,,1.2,0.23,25,17,16,3.3,0.9,92,,4.2,.86,2015-09-18 00:00
臺南,臺南市,55,懸浮微粒,普通,4.9,0.45,45,55,32,14,1.3,93,3,14.05,.5,2015-09-18 00:00
安南,臺南市,58,懸浮微粒,普通,6.6,0.51,20,67,34,28,1.3,15,3,28.55,.34,2015-09-18 00:00
善化,臺南市,60,懸浮微粒,普通,3.1,0.36,23,69,29,14,0.5,12,4,15.22,1.54,2015-09-18 00:00
新營,臺南市,63,懸浮微粒,普通,2.4,0.45,24,68,27,22,0.7,243,3,22.97,.89,2015-09-18 00:00
嘉義,嘉義市,62,懸浮微粒,普通,3.3,0.57,19,72,21,20,0.8,221,2,21.57,1.2,2015-09-18 00:00
臺西,雲林縣,50,,良好,3.1,0.28,34,56,32,11,6,34,3,11.72,1.01,2015-09-18 00:00
朴子,嘉義縣,60,懸浮微粒,普通,2.4,0.27,28,63,24,15,1.5,330,3,16.55,1.77,2015-09-18 00:00
新港,嘉義縣,54,懸浮微粒,普通,3.5,0.31,30,56,27,11,1.2,335,3,12.84,1.5,2015-09-18 00:00
崙背,雲林縣,53,懸浮微粒,普通,2.8,0.39,19,53,34,17,1.7,297,3,17.33,.56,2015-09-18 00:00
斗六,雲林縣,56,懸浮微粒,普通,2.6,0.46,23,55,43,20,0.7,42,4,20.29,.75,2015-09-18 00:00
南投,南投縣,56,懸浮微粒,普通,2.9,0.51,15,61,28,7.9,1.7,135,3,8.61,.7,2015-09-18 00:00
