"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准變更日期"
"226","07172323","昌輝交通股份有限公司","臺中市南屯區永春東路1382號1樓","洪子傑","28000000","1040805"
"227","07273119","南光纖維工業股份有限公司","臺北市信義區忠孝東路4段560號6樓之1","吳清波","100800000","1040825"
"228","07284501","南信貿易股份有限公司","臺北市中山區南京東路1段92號8樓","許金在","50000000","1040826"
"229","07305105","台灣豐田通商股份有限公司","臺北市信義區松仁路101號5樓","小澤 哲","142485000","1040810"
"230","07343522","國良油漆工程有限公司","臺北市松山區光復南路57巷3之1號2樓","游文雄","9200000","1040819"
"231","07351748","堅泰企業股份有限公司","臺北市中山區中山北路2段27巷12號2樓","吳宗翰","6000000","1040825"
"232","07429978","裕永實業有限公司","新北市淡水區商工路391號","劉昌熾","13500000","1040818"
"233","07435901","新光紡織股份有限公司","臺北市中山區南京東路2段123號6、7樓","吳昕恩","3000412800","1040804"
"234","07450418","新美光股份有限公司","新北市土城區中山路56號","李正美","520000000","1040812"
"235","07460106","瑞益紡織股份有限公司","臺北市大同區塔城街62號2樓","王厚仁","18000000","1040806"
"236","07496202","福太行股份有限公司","新北市五股區成泰路3段12號","陳正賢","7000000","1040810"
"237","07506222","福泉鋼業股份有限公司","新北市五股區成泰路3段2巷3號","陳正賢","155520000","1040819"
"238","07512343","福基實業有限公司","臺北市北投區大業路456號3樓","陳慶和","25000000","1040824"
"239","07515003","福隆興業股份有限公司","桃園市桃園區光興里縣府路270之2號","莊麗君","25000000","1040827"
"240","07534114","慶昇工業有限公司","新北市土城區中央路1段365巷14之1號","趙淑芳","5000000","1040811"
"241","07568009","環球水泥股份有限公司","臺北市中山區南京東路2段125號10樓","侯博義","6282891400","1040818"
"242","07585719","顯榮電子股份有限公司","臺北市中山區錦州街36號4樓","呂宜靜","10000000","1040813"
"243","07607404","武菱企業股份有限公司","新北市中和區建康路53號3樓","鄧武男","5000000","1040827"
"244","07607609","速泰汽車貨運股份有限公司","新北市新莊區新泰路227號3樓之1","鄭泱昌","29000000","1040805"
"245","07618129","棉樹實業股份有限公司","桃園市龜山區大坑里南上路407號","邱詩","68000000","1040819"
"246","07625183","東吳飯店股份有限公司","臺北市大同區延平北路2段258號","吳良材","10000000","1040813"
"247","07627416","一龍橡膠工業股份有限公司","臺北市大同區哈密街20巷16號1樓","楊淳翔","20000000","1040831"
"248","07634057","立三工業股份有限公司","臺北市北投區承德路7段342-1號2樓","陳珍賜","12000000","1040831"
"249","07637364","兆鼎檢驗科技有限公司","新北市新店區中正路556號5樓","邱芬芬","10000000","1040824"
"250","07651668","正笙交通股份有限公司","臺北市大同區伊寧街9巷25號","俞惠英","19800000","1040817"
"251","07668443","盈的紡織股份有限公司","臺北市中山區民權西路70號11樓","洪新發","136000000","1040827"
"252","07688356","達俐企業股份有限公司","新北市板橋區和平路安樂巷29之1號","陳維仁","15000000","1040804"
"253","07689685","協進橡膠工業股份有限公司","臺北市松山區南京東路4段50號7樓之1","江蔡阿嬌","20000000","1040805"
"254","07708368","源裕紡織股份有限公司","彰化縣秀水鄉安東村中山路104號","葉明勳","28000000","1040817"
"255","07709562","豐盛螺絲五金有限公司","新北市三重區光復路1段99巷1號","李奇昌","17000000","1040828"
"256","07717802","隆意工業股份有限公司","桃園市新屋區中華路1251巷48號","陳進吉","30000000","1040806"
"257","07727560","佳維貿易有限公司","臺北市大同區甘谷街35號10樓之3","林珠","5000000","1040821"
