SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
麥寮,雲林縣,50,,良好,0.9,0.26,4.3,45,23,13,1.8,133,2,2015-05-18 05:00
關山,臺東縣,21,,良好,1.2,,13,18,6,0.7,0.7,279,2,2015-05-18 05:00
馬公,澎湖縣,17,,良好,1.4,0.11,20,13,14,5.2,2.3,166,2,2015-05-18 05:00
金門,金門縣,24,,良好,2.6,0.11,19,28,9,6.4,4.5,189,2,2015-05-18 05:00
馬祖,連江縣,56,懸浮微粒,普通,2.4,0.18,43,70,27,3.8,1.6,208,3,2015-05-18 05:00
埔里,南投縣,30,,良好,2,0.19,6.1,27,24,8.9,0.5,299,2,2015-05-18 05:00
復興,高雄市,30,,良好,6.5,0.17,6.1,31,14,17,0.5,200,1,2015-05-18 05:00
永和,新北市,40,,良好,1.4,0.32,8.2,28,16,6.6,1.3,176,2,2015-05-18 05:00
竹山,南投縣,30,,良好,1,0.16,4,32,13,13,0.7,262,2,2015-05-18 05:00
中壢,桃園市,40,,良好,1.3,0.31,12,40,12,6.2,2.1,179,2,2015-05-18 05:00
三重,新北市,48,,良好,1.7,0.52,,37,14,14,,,2,2015-05-18 05:00
冬山,宜蘭縣,25,,良好,1.5,0.15,7.4,24,15,4.1,1.8,309,2,2015-05-18 05:00
宜蘭,宜蘭縣,30,,良好,1,0.17,6,29,9,8.3,0.7,187,1,2015-05-18 05:00
陽明,臺北市,15,,良好,3,0.17,17,18,12,9.1,,,1,2015-05-18 05:00
花蓮,花蓮縣,20,,良好,1,0.13,22,17,8,1,1.6,241,1,2015-05-18 05:00
臺東,臺東縣,23,,良好,0.4,0.13,17,21,11,2.7,1.2,301,2,2015-05-18 05:00
恆春,屏東縣,27,,良好,1.1,0.09,24,31,10,3.6,1.4,262,1,2015-05-18 05:00
潮州,屏東縣,30,,良好,1.1,0.14,14,25,16,8.1,0.5,117,2,2015-05-18 05:00
屏東,屏東縣,29,,良好,1.2,0.24,9.4,34,19,13,0.7,316,2,2015-05-18 05:00
小港,高雄市,52,懸浮微粒,普通,3.8,0.29,7.5,66,22,13,0.9,50,2,2015-05-18 05:00
前鎮,高雄市,29,,良好,7.9,0.19,8.1,27,8,21,0.5,332,1,2015-05-18 05:00
前金,高雄市,24,,良好,4,0.22,12,28,17,14,0.5,325,2,2015-05-18 05:00
左營,高雄市,40,,良好,5.1,0.33,5.3,36,23,19,0.5,3.3,2,2015-05-18 05:00
楠梓,高雄市,40,,良好,2.8,0.37,4.6,47,14,18,1.3,78,2,2015-05-18 05:00
林園,高雄市,29,,良好,2.4,0.21,8.8,33,21,10,1.2,96,2,2015-05-18 05:00
大寮,高雄市,30,,良好,2,0.28,1.1,38,15,15,1,67,2,2015-05-18 05:00
鳳山,高雄市,48,,良好,2.5,0.3,9.5,49,14,12,1.3,88,2,2015-05-18 05:00
仁武,高雄市,51,懸浮微粒,普通,5.7,0.26,12,69,24,14,1.3,87,2,2015-05-18 05:00
橋頭,高雄市,36,,良好,2.1,0.25,7.9,42,14,11,1.3,94,1,2015-05-18 05:00
美濃,高雄市,28,,良好,1,0.21,12,29,17,5.1,0.5,55,2,2015-05-18 05:00
臺南,臺南市,20,,良好,5.4,0.33,13,18,,14,0.4,163,,2015-05-18 05:00
安南,臺南市,37,,良好,1.5,0.27,4.9,48,6,16,0.7,61,1,2015-05-18 05:00
善化,臺南市,35,,良好,1.6,0.22,13,42,29,5.8,1.5,105,2,2015-05-18 05:00
新營,臺南市,28,,良好,2.6,0.17,5.6,19,17,8.4,1.5,92,2,2015-05-18 05:00
嘉義,嘉義市,27,,良好,2.1,0.13,16,23,10,5.5,1.4,104,2,2015-05-18 05:00
臺西,雲林縣,32,,良好,1.6,0.21,3.8,35,25,13,2.5,135,2,2015-05-18 05:00
朴子,嘉義縣,35,,良好,2.1,0.24,5.1,39,18,12,1.4,113,2,2015-05-18 05:00
新港,嘉義縣,19,,良好,1.7,0.29,0.9,13,14,13,1.8,99,2,2015-05-18 05:00
崙背,雲林縣,31,,良好,2.3,0.26,1.3,19,,14,1.6,132,2,2015-05-18 05:00
斗六,雲林縣,21,,良好,1.7,0.17,12,16,15,9.4,1.7,124,2,2015-05-18 05:00
南投,南投縣,27,,良好,1.2,0.15,4.1,23,15,11,1.6,139,1,2015-05-18 05:00
二林,彰化縣,37,,良好,2.3,0.13,3.7,28,15,11,2.2,134,2,2015-05-18 05:00
線西,彰化縣,33,,良好,2.1,0.23,4.8,37,19,12,1.6,148,2,2015-05-18 05:00
彰化,彰化縣,40,,良好,18,0.18,9.6,33,21,9.4,0.5,175,2,2015-05-18 05:00
西屯,臺中市,27,,良好,2.4,0.13,5.4,32,14,14,1.7,194,2,2015-05-18 05:00
忠明,臺中市,23,,良好,2,0.17,12,9,15,8.1,0.9,183,2,2015-05-18 05:00
大里,臺中市,21,,良好,2,0.18,,13,,8.5,1.3,154,,2015-05-18 05:00
沙鹿,臺中市,29,,良好,3.1,0.13,12,28,7,15,3.2,159,1,2015-05-18 05:00
豐原,臺中市,19,,良好,1.1,0.14,16,10,12,6.6,0.9,90,2,2015-05-18 05:00
三義,苗栗縣,20,,良好,1.4,0.13,22,22,12,3.9,1.8,193,1,2015-05-18 05:00
苗栗,苗栗縣,42,,良好,1.3,0.15,15,42,14,8.6,3.1,194,1,2015-05-18 05:00
頭份,苗栗縣,29,,良好,1.4,0.16,9.3,28,12,5.2,2.4,119,2,2015-05-18 05:00
新竹,新竹市,24,,良好,1.4,0.29,8.7,28,20,12,0.6,172,2,2015-05-18 05:00
竹東,新竹縣,33,,良好,1.6,0.13,17,31,10,3.9,2.3,125,1,2015-05-18 05:00
湖口,新竹縣,30,,良好,2.2,0.21,4,33,16,13,1.5,189,2,2015-05-18 05:00
龍潭,桃園市,38,,良好,0.7,0.17,13,30,18,5,1.7,159,2,2015-05-18 05:00
觀音,桃園市,33,,良好,1.9,0.17,12,36,12,13,2.6,188,2,2015-05-18 05:00
大園,桃園市,35,,良好,2.9,0.28,4.3,39,16,15,2.4,192,1,2015-05-18 05:00
桃園,桃園市,36,,良好,7.3,0.32,2.4,37,22,19,0.9,124,2,2015-05-18 05:00
大同,臺北市,43,,良好,2.3,0.63,,44,6,14,,,2,2015-05-18 05:00
松山,臺北市,40,,良好,1.8,0.37,3.5,29,23,13,1,71,2,2015-05-18 05:00
古亭,臺北市,47,,良好,1.5,0.27,6.2,38,12,7.3,1.6,179,2,2015-05-18 05:00
萬華,臺北市,39,,良好,1.8,0.23,8,27,16,9.2,1.7,160,2,2015-05-18 05:00
中山,臺北市,35,,良好,1.5,0.33,4.2,34,9,12,2.1,141,2,2015-05-18 05:00
士林,臺北市,29,,良好,0.9,0.3,3.9,21,16,14,1.5,125,2,2015-05-18 05:00
淡水,新北市,29,,良好,3.3,0.24,9.9,21,7,13,,,1,2015-05-18 05:00
菜寮,新北市,35,,良好,1.4,0.36,3.6,38,13,13,1.7,128,2,2015-05-18 05:00
新莊,新北市,33,,良好,5.8,0.42,0.7,35,22,19,1.4,179,2,2015-05-18 05:00
板橋,新北市,43,,良好,4.4,0.32,0.8,43,20,18,0.6,64,2,2015-05-18 05:00
土城,新北市,44,,良好,1.8,0.29,2.6,43,24,13,0.6,152,3,2015-05-18 05:00
新店,新北市,38,,良好,1,0.23,8.9,31,23,6.3,2,168,3,2015-05-18 05:00
萬里,新北市,42,,良好,1.2,0.18,8.8,35,22,5.2,2.5,197,2,2015-05-18 05:00
汐止,新北市,39,,良好,4.7,0.4,0.5,34,16,11,0.6,46,2,2015-05-18 05:00
基隆,基隆市,41,,良好,1,0.32,1.6,36,21,9.9,0.6,293,3,2015-05-18 05:00
