00,34.2,778.8,588.4,760.1
00:10,33.7,783.0,573.8,742.8
00:20,33.4,773.1,577.0,744.8
00:30,32.9,774.6,555.2,734.6
00:40,32.7,761.6,562.5,728.8
00:50,32.7,763.6,555.1,708.3
01,32.2,761.8,569.0,710.7
01:10,31.5,740.6,548.6,702.6
01:20,31.4,749.3,557.4,706.1
01:30,31.7,737.9,558.1,694.6
01:40,31.5,744.3,537.1,683.9
01:50,31.3,737.7,545.3,692.8
02,30.7,733.4,550.7,690.3
02:10,31.1,730.9,527.6,687.1
02:20,30.7,735.5,535.6,670.2
02:30,30.9,732.1,524.7,682.7
02:40,30.7,724.4,537.0,670.0
02:50,30.2,719.9,539.9,673.8
03,30.8,715.6,530.6,669.9
03:10,30.4,716.2,543.3,666.3
03:20,30.9,709.5,545.3,664.8
03:30,30.7,717.1,521.2,669.0
03:40,30.4,715.5,523.5,664.3
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
