SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,68,懸浮微粒,普通,3.8,0.88,20,75,14,15,5.9,76,2,17.06,1.81,2015-11-09 22:00
關山,臺東縣,26,,良好,1.1,,31,16,5,4.7,1.9,66,1,5.71,1.01,2015-11-09 22:00
馬公,澎湖縣,31,,良好,0.8,0.8,32,33,17,7.1,6.9,68,2,8.85,1.75,2015-11-09 22:00
金門,金門縣,43,,良好,2.5,0.88,26,29,17,14,4.7,86,3,15.77,1.39,2015-11-09 22:00
馬祖,連江縣,27,,良好,1.8,0.82,32,33,13,9.3,5.9,63,1,10.08,.77,2015-11-09 22:00
埔里,南投縣,53,懸浮微粒,普通,2.7,0.65,17,64,46,24,1,318,4,25.28,1.18,2015-11-09 22:00
復興,高雄市,63,懸浮微粒,普通,6.2,1.86,8.3,87,53,41,0.5,201,5,53.52,12.84,2015-11-09 22:00
永和,新北市,25,,良好,0.4,0.87,25,15,2,17,3,92,1,21.35,4.77,2015-11-09 22:00
竹山,南投縣,71,懸浮微粒,普通,4.4,0.82,7,87,34,29,1.2,43,5,29.89,1.23,2015-11-09 22:00
中壢,桃園市,40,,良好,3.8,1.2,21,23,5,22,1.9,179,2,30.95,8.82,2015-11-09 22:00
三重,新北市,37,,良好,1.1,1.79,,27,4,31,,,1,63.27,32.33,2015-11-09 22:00
冬山,宜蘭縣,28,,良好,1.7,0.59,34,9,7,5.6,1.2,142,2,6.09,.5,2015-11-09 22:00
宜蘭,宜蘭縣,32,,良好,1.7,0.72,27,24,0,9.8,1.3,178,1,10.84,1.05,2015-11-09 22:00
陽明,臺北市,32,,良好,0.8,0.57,38,2,0,4.4,,,1,4.97,.62,2015-11-09 22:00
花蓮,花蓮縣,30,,良好,0.4,0.64,36,9,12,5.2,5.3,53,2,6.42,1.23,2015-11-09 22:00
臺東,臺東縣,23,,良好,0.7,0.42,27,11,2,4.8,2,290,1,5.73,.97,2015-11-09 22:00
恆春,屏東縣,25,,良好,1.2,0.1,30,16,0,1.9,6.9,50,1,3.92,2.07,2015-11-09 22:00
潮州,屏東縣,58,懸浮微粒,普通,1.7,0.23,31,50,35,6.1,1.8,108,4,6.56,.51,2015-11-09 22:00
屏東,屏東縣,76,懸浮微粒,普通,5.4,0.61,34,68,35,18,1.9,162,5,18.17,.39,2015-11-09 22:00
小港,高雄市,68,懸浮微粒,普通,6.3,0.78,11,96,42,38,0.5,277,5,40.68,2.36,2015-11-09 22:00
前鎮,高雄市,64,懸浮微粒,普通,4.4,0.94,18,93,40,31,1.2,318,4,33.75,2.9,2015-11-09 22:00
前金,高雄市,73,懸浮微粒,普通,3.9,0.63,29,120,49,17,1.6,307,4,18.06,.64,2015-11-09 22:00
左營,高雄市,68,懸浮微粒,普通,5.2,0.73,24,99,63,23,1.5,323,6,23.67,.54,2015-11-09 22:00
楠梓,高雄市,82,懸浮微粒,普通,3.4,0.55,22,119,38,19,2.6,313,3,21.13,2.36,2015-11-09 22:00
林園,高雄市,59,懸浮微粒,普通,12,0.46,13,68,67,36,2.9,195,9,42.24,5.93,2015-11-09 22:00
大寮,高雄市,65,懸浮微粒,普通,4,0.57,13,82,39,25,,,4,26.62,1.63,2015-11-09 22:00
鳳山,高雄市,0,,,3,0.71,26,38,21,21,1.3,330,,22.95,1.93,2015-11-09 22:00
仁武,高雄市,80,懸浮微粒,普通,4.9,0.63,17,114,62,27,1.9,320,6,29.02,1.76,2015-11-09 22:00
橋頭,高雄市,72,懸浮微粒,普通,5.2,0.59,18,119,47,21,2,32,4,22.63,1.2,2015-11-09 22:00
美濃,高雄市,56,懸浮微粒,普通,2,0.36,32,57,35,7.3,0.8,104,3,8.82,1.56,2015-11-09 22:00
臺南,臺南市,60,懸浮微粒,普通,3.5,0.75,22,71,32,19,2.9,54,4,20.04,1.41,2015-11-09 22:00
安南,臺南市,72,懸浮微粒,普通,4,0.69,20,89,29,17,2.3,19,4,16.85,-.32,2015-11-09 22:00
善化,臺南市,64,懸浮微粒,普通,3.9,0.71,15,79,49,19,2,45,5,20.55,1.45,2015-11-09 22:00
新營,臺南市,72,懸浮微粒,普通,5.3,0.93,8.5,97,24,25,2.2,46,4,26.45,1.77,2015-11-09 22:00
嘉義,嘉義市,66,懸浮微粒,普通,3.8,0.97,7.2,80,36,27,2.2,346,4,30.78,3.97,2015-11-09 22:00
臺西,雲林縣,49,,良好,2.5,0.85,25,37,13,13,8.5,50,2,13.95,.68,2015-11-09 22:00
朴子,嘉義縣,68,懸浮微粒,普通,5.6,0.92,9.3,74,14,24,2.7,79,3,25.13,.81,2015-11-09 22:00
新港,嘉義縣,64,懸浮微粒,普通,3.4,0.97,9.5,68,23,23,2.9,29,3,25.16,1.89,2015-11-09 22:00
崙背,雲林縣,62,懸浮微粒,普通,4.8,1.08,7.6,56,17,25,3.7,44,3,25.96,1.27,2015-11-09 22:00
斗六,雲林縣,66,懸浮微粒,普通,4.7,0.93,7,71,24,28,1.7,351,4,31.92,4.24,2015-11-09 22:00
南投,南投縣,58,懸浮微粒,普通,5.6,0.96,8.8,53,19,26,1.3,25,2,30,3.8,2015-11-09 22:00
二林,彰化縣,56,懸浮微粒,普通,3.9,0.92,15,55,13,19,3.9,33,3,19.95,.81,2015-11-09 22:00
線西,彰化縣,52,懸浮微粒,普通,2.5,0.86,18,35,17,18,6.9,37,2,19.45,1.11,2015-11-09 22:00
彰化,彰化縣,53,懸浮微粒,普通,2.4,1.06,11,34,8,22,2.3,72,2,24.84,2.72,2015-11-09 22:00
西屯,臺中市,46,,良好,2.2,0.79,20,27,9,15,4.2,53,2,15.97,.81,2015-11-09 22:00
忠明,臺中市,38,,良好,2.7,0.9,11,20,16,20,3,36,2,22.29,1.82,2015-11-09 22:00
大里,臺中市,54,懸浮微粒,普通,2.7,0.94,9.2,38,13,27,1.5,12,3,28.9,2.38,2015-11-09 22:00
沙鹿,臺中市,50,,良好,3.4,0.84,21,33,0,17,5.9,36,2,18.59,1.1,2015-11-09 22:00
豐原,臺中市,36,,良好,2.8,0.64,22,54,15,11,1.8,54,2,12.17,.96,2015-11-09 22:00
三義,苗栗縣,0,,,3.3,0.83,23,33,24,15,5.3,38,,15.25,.37,2015-11-09 22:00
苗栗,苗栗縣,44,,良好,3.8,0.83,24,27,10,15,4.1,57,2,16.75,1.82,2015-11-09 22:00
頭份,苗栗縣,45,,良好,3.1,0.81,26,26,13,13,3.1,74,2,14.19,1.04,2015-11-09 22:00
新竹,新竹市,36,,良好,0.5,0.72,33,28,14,11,3.3,76,2,11.82,.57,2015-11-09 22:00
竹東,新竹縣,29,,良好,3.1,0.64,31,18,7,10,4.1,60,1,10.64,.68,2015-11-09 22:00
