SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,59,懸浮微粒,普通,7.6,0.51,17,67,32,16,1.2,259,4,2015-01-13 00:00
三重,新北市,52,懸浮微粒,普通,1.5,0.73,,36,7,23,,,2,2015-01-13 00:00
三義,苗栗縣,37,,良好,1.8,0.44,28,43,24,23,1.3,242,2,2015-01-13 00:00
土城,新北市,32,,良好,1,0.35,38,24,11,12,2,233,2,2015-01-13 00:00
士林,臺北市,37,,良好,1.1,0.18,44,7,5,2.6,4.7,99,2,2015-01-13 00:00
大同,臺北市,53,懸浮微粒,普通,1.7,0.66,,39,8,23,,,2,2015-01-13 00:00
大里,臺中市,59,懸浮微粒,普通,6,0.86,5.7,64,36,42,1,271,4,2015-01-13 00:00
大園,桃園市,40,,良好,1.8,0.21,39,23,15,9.5,8,92,2,2015-01-13 00:00
大寮,高雄市,69,懸浮微粒,普通,4.3,0.84,15,109,65,35,1,293,5,2015-01-13 00:00
小港,高雄市,64,懸浮微粒,普通,6.2,0.87,19,91,32,35,1.1,41,3,2015-01-13 00:00
中山,臺北市,54,懸浮微粒,普通,1.5,0.31,33,41,4,14,3.7,116,2,2015-01-13 00:00
中壢,桃園市,48,,良好,3.5,0.57,36,36,12,15,2.6,258,2,2015-01-13 00:00
仁武,高雄市,0,,,4,0.6,39,72,31,30,0.8,70,,2015-01-12 23:00
斗六,雲林縣,76,懸浮微粒,普通,4.7,0.79,8.5,96,38,34,0.8,189,6,2015-01-13 00:00
冬山,宜蘭縣,52,懸浮微粒,普通,2,0.39,26,45,31,9.1,0.7,334,3,2015-01-13 00:00
古亭,臺北市,38,,良好,1.3,0.22,33,23,4,10,3.8,79,2,2015-01-13 00:00
左營,高雄市,56,懸浮微粒,普通,2.3,0.47,52,50,22,15,1.5,35,3,2015-01-13 00:00
平鎮,桃園市,33,,良好,3.1,0.31,40,32,7,6.7,6,90,2,2015-01-13 00:00
永和,新北市,31,,良好,0.9,0.29,36,12,9,11,3.4,89,2,2015-01-13 00:00
安南,臺南市,81,懸浮微粒,普通,3,0.47,21,91,38,21,1.3,330,5,2015-01-13 00:00
朴子,嘉義縣,82,懸浮微粒,普通,2.3,0.43,27,91,17,13,1.1,46,3,2015-01-13 00:00
汐止,新北市,37,,良好,1.8,0.22,39,21,11,8,2.2,49,2,2015-01-13 00:00
竹山,南投縣,86,懸浮微粒,普通,3,0.64,20,117,70,23,0.8,186,10,2015-01-13 00:00
竹東,新竹縣,27,,良好,1.9,0.46,32,22,9,15,1,271,1,2015-01-13 00:00
西屯,臺中市,52,懸浮微粒,普通,2.8,0.71,4.1,50,22,47,0.7,224,3,2015-01-13 00:00
沙鹿,臺中市,57,懸浮微粒,普通,2.8,0.74,12,59,22,31,0.5,94,2,2015-01-13 00:00
宜蘭,宜蘭縣,50,,良好,1.6,0.42,39,44,23,9.8,1.5,325,3,2015-01-13 00:00
忠明,臺中市,53,懸浮微粒,普通,5,1,2.3,57,22,47,0.8,244,3,2015-01-13 00:00
松山,臺北市,39,,良好,1.4,0.26,35,19,9,13,2.4,68,2,2015-01-13 00:00
板橋,新北市,38,,良好,1.9,0.32,33,20,10,11,2.3,74,2,2015-01-13 00:00
林口,新北市,37,,良好,2.1,0.18,41,21,10,6.3,5.4,93,2,2015-01-13 00:00
林園,高雄市,55,懸浮微粒,普通,4.7,0.62,36,67,52,23,1.8,349,6,2015-01-13 00:00
花蓮,花蓮縣,29,,良好,1.5,0.33,26,27,17,9.5,1.2,219,2,2015-01-13 00:00
金門,金門縣,75,懸浮微粒,普通,5.8,0.32,36,71,29,9,3.8,54,3,2015-01-13 00:00
前金,高雄市,55,懸浮微粒,普通,2.9,0.52,47,55,14,20,1.2,310,3,2015-01-13 00:00
前鎮,高雄市,56,懸浮微粒,普通,3.7,0.67,44,59,20,21,0.8,336,2,2015-01-13 00:00
南投,南投縣,80,懸浮微粒,普通,4.8,0.66,8.6,123,57,34,1.4,142,6,2015-01-13 00:00
屏東,屏東縣,69,懸浮微粒,普通,2.8,0.81,17,97,59,31,1.5,318,5,2015-01-13 00:00
恆春,屏東縣,52,臭氧,普通,1.9,0.2,63,35,18,1.7,14,43,2,2015-01-13 00:00
美濃,高雄市,58,懸浮微粒,普通,1.8,0.45,36,73,41,12,0.6,177,4,2015-01-13 00:00
苗栗,苗栗縣,34,,良好,2.8,0.68,4.7,29,19,36,0.5,22,2,2015-01-13 00:00
埔里,南投縣,58,懸浮微粒,普通,2.6,0.55,39,60,43,18,0.9,219,5,2015-01-13 00:00
桃園,桃園市,33,,良好,2.3,0.26,39,11,8,8.3,4.8,94,2,2015-01-13 00:00
馬公,澎湖縣,54,懸浮微粒,普通,1.1,0.18,45,46,13,2.2,6.4,91,2,2015-01-13 00:00
馬祖,連江縣,50,,良好,2.1,0.17,40,32,10,4.7,6.6,65,2,2015-01-13 00:00
基隆,基隆市,36,,良好,0.7,0.17,43,24,9,3.3,3.3,87,2,2015-01-13 00:00
崙背,雲林縣,64,懸浮微粒,普通,4.2,0.51,17,52,30,17,1.3,225,5,2015-01-13 00:00
淡水,新北市,33,,良好,3,0.15,40,15,0,2.1,,,1,2015-01-13 00:00
麥寮,雲林縣,72,懸浮微粒,普通,2.4,0.42,28,77,26,13,0.8,335,3,2015-01-13 00:00
善化,臺南市,80,懸浮微粒,普通,2.4,0.61,19,101,53,17,1,5.3,7,2015-01-13 00:00
復興,高雄市,58,懸浮微粒,普通,4.8,1.43,19,67,31,39,0.5,164,3,2015-01-13 00:00
湖口,新竹縣,37,,良好,3.1,0.3,45,40,8,7.2,4.1,70,2,2015-01-13 00:00
菜寮,新北市,35,,良好,1.2,0.24,32,21,4,9.1,4.2,93,2,2015-01-13 00:00
陽明,臺北市,38,,良好,1.4,0.15,45,4,0,0.9,,,,2015-01-13 00:00
新竹,新竹市,32,,良好,,0.35,39,16,15,12,2.3,61,2,2015-01-13 00:00
新店,新北市,34,,良好,2.2,0.28,41,13,14,8.6,3.9,128,2,2015-01-13 00:00
新莊,新北市,35,,良好,1.3,0.28,33,18,5,13,4.8,64,2,2015-01-13 00:00
新港,嘉義縣,74,懸浮微粒,普通,4.5,0.47,16,78,28,22,0.5,110,4,2015-01-13 00:00
新營,臺南市,74,懸浮微粒,普通,3.7,0.47,18,76,40,20,1.3,6.8,4,2015-01-13 00:00
楠梓,高雄市,82,懸浮微粒,普通,3.9,0.83,7.3,118,50,52,1.3,40,5,2015-01-13 00:00
萬里,新北市,58,懸浮微粒,普通,1.4,0.13,47,40,11,1.5,5.1,122,2,2015-01-13 00:00
萬華,臺北市,31,,良好,1.6,0.3,29,20,8,16,4.6,103,2,2015-01-13 00:00
嘉義,嘉義市,80,懸浮微粒,普通,3.7,0.68,12,107,44,,0.5,20,5,2015-01-13 00:00
彰化,彰化縣,57,懸浮微粒,普通,11,0.71,5.3,45,29,34,0.7,244,3,2015-01-13 00:00
臺西,雲林縣,56,懸浮微粒,普通,1.9,0.36,36,62,27,7.1,1.7,52,3,2015-01-13 00:00
臺東,臺東縣,35,,良好,1.3,0.27,43,28,19,3.2,1.7,295,2,2015-01-13 00:00
臺南,臺南市,76,懸浮微粒,普通,3.3,0.72,22,104,42,27,1.6,46,5,2015-01-13 00:00
鳳山,高雄市,66,懸浮微粒,普通,3.3,0.73,23,90,33,28,0.9,63,3,2015-01-13 00:00
潮州,屏東縣,82,懸浮微粒,普通,2.6,0.55,29,102,40,13,1.4,77,5,2015-01-13 00:00
線西,彰化縣,57,懸浮微粒,普通,3,0.52,15,56,22,26,0.8,244,3,2015-01-13 00:00
橋頭,高雄市,82,懸浮微粒,普通,3.8,0.7,6.3,120,53,37,1.2,34,7,2015-01-13 00:00
頭份,苗栗縣,29,,良好,1.7,0.37,35,20,9,14,0.6,273,2,2015-01-13 00:00
龍潭,桃園市,38,,良好,0.9,0.3,45,23,11,6.4,4.4,86,2,2015-01-13 00:00
豐原,臺中市,51,懸浮微粒,普通,2.9,0.86,7.5,69,24,41,0.7,260,3,2015-01-13 00:00
關山,臺東縣,35,,良好,1.3,,35,34,19,4.1,0.6,26,2,2015-01-13 00:00
觀音,桃園市,46,,良好,4.8,0.25,36,28,13,12,6.6,86,2,2015-01-13 00:00
