SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,82,懸浮微粒,普通,4,0.53,15,78,43,14,1.9,39,7,2015-03-21 03:00
三重,新北市,72,懸浮微粒,普通,1.5,0.75,,62,15,25,,,3,2015-03-21 03:00
三義,苗栗縣,34,,良好,0.7,0.41,17,24,3,6.7,2.1,32,2,2015-03-21 03:00
土城,新北市,73,懸浮微粒,普通,2,0.45,32,68,36,14,1.3,267,6,2015-03-21 03:00
士林,臺北市,59,懸浮微粒,普通,1.5,0.36,33,32,20,7.9,1.5,292,3,2015-03-21 03:00
大同,臺北市,68,懸浮微粒,普通,1.3,0.56,,63,26,14,,,3,2015-03-21 03:00
大里,臺中市,108,懸浮微粒,不良,2.9,0.79,1.5,136,72,27,1.2,106,10,2015-03-21 03:00
大園,桃園市,64,懸浮微粒,普通,1.9,0.28,48,53,17,3.8,4.9,52,3,2015-03-21 03:00
大寮,高雄市,68,懸浮微粒,普通,3.8,0.66,8.5,97,60,22,0.5,211,6,2015-03-21 03:00
小港,高雄市,72,懸浮微粒,普通,4.9,0.51,27,101,63,16,1,319,7,2015-03-21 03:00
中山,臺北市,79,懸浮微粒,普通,1.8,0.59,27,78,27,15,1.9,318,4,2015-03-21 03:00
中壢,桃園市,80,懸浮微粒,普通,2.7,0.46,34,76,19,12,0.9,206,3,2015-03-21 03:00
仁武,高雄市,84,懸浮微粒,普通,3.6,0.46,22,95,46,23,0.7,325,8,2015-03-21 03:00
斗六,雲林縣,90,懸浮微粒,普通,6.6,0.91,0.9,113,70,36,1,43,10,2015-03-21 03:00
冬山,宜蘭縣,54,懸浮微粒,普通,1.2,0.26,30,62,34,8.7,0.9,49,3,2015-03-21 03:00
古亭,臺北市,20,,良好,2,0.55,24,7,,17,1.5,314,,2015-03-21 03:00
左營,高雄市,69,懸浮微粒,普通,3.1,0.45,23,78,51,19,1.5,318,7,2015-03-21 03:00
平鎮,桃園市,68,懸浮微粒,普通,3.1,0.35,37,53,23,12,1.9,29,3,2015-03-21 03:00
永和,新北市,73,懸浮微粒,普通,1.7,0.72,23,83,31,21,0.8,290,5,2015-03-21 03:00
安南,臺南市,92,懸浮微粒,普通,1.8,0.66,12,156,60,15,3,63,8,2015-03-21 03:00
朴子,嘉義縣,106,懸浮微粒,不良,2.7,0.61,11,173,60,13,1.7,59,8,2015-03-21 03:00
汐止,新北市,65,懸浮微粒,普通,5,0.36,33,67,30,10,1.7,40,4,2015-03-21 03:00
竹山,南投縣,90,懸浮微粒,普通,1.9,0.51,2.2,106,62,17,1.1,2.6,10,2015-03-21 03:00
竹東,新竹縣,62,懸浮微粒,普通,3.6,0.52,14,109,64,21,1.2,327,6,2015-03-21 03:00
西屯,臺中市,74,懸浮微粒,普通,1.6,0.45,12,67,32,14,1.3,40,7,2015-03-21 03:00
沙鹿,臺中市,70,懸浮微粒,普通,1.7,0.49,20,77,45,11,1.8,19,6,2015-03-21 03:00
宜蘭,宜蘭縣,56,懸浮微粒,普通,1.9,0.22,35,60,46,3.4,0.7,290,5,2015-03-21 03:00
忠明,臺中市,75,懸浮微粒,普通,3.2,0.58,4.7,67,42,18,0.8,41,9,2015-03-21 03:00
松山,臺北市,68,懸浮微粒,普通,2.6,0.45,34,64,24,13,1.5,70,4,2015-03-21 03:00
板橋,新北市,70,懸浮微粒,普通,2.8,0.44,31,62,25,12,1.6,290,4,2015-03-21 03:00
林口,新北市,56,懸浮微粒,普通,1.6,0.27,49,34,17,4.7,1.5,92,3,2015-03-21 03:00
林園,高雄市,58,懸浮微粒,普通,2.6,0.48,32,60,49,10,1.2,101,7,2015-03-21 03:00
花蓮,花蓮縣,51,懸浮微粒,普通,1,0.22,25,38,19,3.7,1,294,2,2015-03-21 03:00
金門,金門縣,58,懸浮微粒,普通,4.3,0.49,26,89,52,11,2.4,87,5,2015-03-21 03:00
前金,高雄市,84,懸浮微粒,普通,2.5,1.24,29,106,45,19,1.5,348,6,2015-03-21 03:00
前鎮,高雄市,66,懸浮微粒,普通,3.9,0.67,18,82,60,26,0.9,310,6,2015-03-21 03:00
南投,南投縣,108,懸浮微粒,不良,2.7,0.79,1.2,164,79,23,0.7,134,10,2015-03-21 03:00
屏東,屏東縣,68,懸浮微粒,普通,3.3,0.55,27,92,54,15,1.4,305,6,2015-03-21 03:00
恆春,屏東縣,44,,良好,1.7,0.13,35,44,17,1.7,2.4,32,2,2015-03-21 03:00
美濃,高雄市,64,懸浮微粒,普通,2.1,0.45,25,86,38,9.6,0.4,310,5,2015-03-21 03:00
苗栗,苗栗縣,56,懸浮微粒,普通,1.8,0.52,9.6,60,56,14,1.5,55,6,2015-03-21 03:00
埔里,南投縣,85,懸浮微粒,普通,1.9,0.53,21,97,88,11,1,118,10,2015-03-21 03:00
桃園,桃園市,61,懸浮微粒,普通,1.7,0.33,38,38,20,11,0.9,355,4,2015-03-21 03:00
馬公,澎湖縣,52,懸浮微粒,普通,1.4,0.33,45,65,39,2.5,4,81,4,2015-03-21 03:00
