SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,52,懸浮微粒,普通,6.6,0.41,29,60,23,16,3.9,95,3,2015-01-28 17:00
三重,新北市,48,,良好,2.6,1.55,,47,6,37,,,1,2015-01-28 17:00
三義,苗栗縣,27,,良好,1.3,0.24,33,21,12,8.7,4.9,34,1,2015-01-28 17:00
土城,新北市,0,,,1.4,0.44,24,35,17,20,2.1,292,2,2015-01-28 17:00
士林,臺北市,0,,,1.6,0.27,33,48,11,11,2.4,116,1,2015-01-28 17:00
大同,臺北市,44,,良好,4.1,1.54,,47,14,40,,,2,2015-01-28 17:00
大里,臺中市,22,,良好,1.7,0.43,27,26,12,21,2.9,304,1,2015-01-28 17:00
大園,桃園市,38,,良好,4.3,0.27,28,28,21,20,7.6,78,2,2015-01-28 17:00
大寮,高雄市,76,懸浮微粒,普通,8.8,0.57,44,95,48,26,1.6,206,7,2015-01-28 17:00
小港,高雄市,79,懸浮微粒,普通,5.5,0.39,44,96,38,26,2.3,268,7,2015-01-28 17:00
中山,臺北市,50,,良好,3.1,0.64,12,56,13,34,2.3,119,2,2015-01-28 17:00
中壢,桃園市,48,,良好,4.1,0.64,19,46,6,26,2.2,121,1,2015-01-28 17:00
仁武,高雄市,66,懸浮微粒,普通,3.5,0.43,50,75,37,24,2.2,243,4,2015-01-28 17:00
斗六,雲林縣,50,,良好,3.3,0.38,30,66,24,22,2.8,22,2,2015-01-28 17:00
冬山,宜蘭縣,32,,良好,1.1,0.2,38,21,10,5.3,2,289,1,2015-01-28 17:00
古亭,臺北市,39,,良好,1.3,0.36,25,34,10,17,2.9,28,2,2015-01-28 17:00
左營,高雄市,62,懸浮微粒,普通,2.8,0.4,56,56,8,15,1.6,264,3,2015-01-28 17:00
平鎮,桃園市,42,,良好,2.6,0.38,24,46,13,19,5,56,2,2015-01-28 17:00
永和,新北市,30,,良好,1.5,0.48,29,24,10,15,2.2,82,2,2015-01-28 17:00
安南,臺南市,58,懸浮微粒,普通,1.6,0.35,49,109,39,11,3,331,3,2015-01-28 17:00
朴子,嘉義縣,65,懸浮微粒,普通,2.8,0.29,41,101,30,10,3.6,282,3,2015-01-28 17:00
汐止,新北市,30,,良好,1.5,0.34,14,28,13,30,1.6,65,2,2015-01-28 17:00
