SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,49,,良好,1.7,0.14,21,29,9,4.5,2.3,220,2,2015-04-02 20:00
三重,新北市,68,懸浮微粒,普通,3.7,1.68,,77,14,34,,,3,2015-04-02 20:00
三義,苗栗縣,49,,良好,3.1,0.27,11,42,20,16,4.2,198,2,2015-04-02 20:00
土城,新北市,65,懸浮微粒,普通,6.8,0.76,6.4,76,35,36,1.2,212,4,2015-04-02 20:00
士林,臺北市,49,,良好,2.3,0.47,11,33,17,24,0.8,323,3,2015-04-02 20:00
大同,臺北市,64,懸浮微粒,普通,13,1.84,,67,27,50,,,2,2015-04-02 20:00
大里,臺中市,70,懸浮微粒,普通,2.8,0.48,15,91,15,14,2.2,228,2,2015-04-02 20:00
大園,桃園市,47,,良好,1.5,0.19,22,33,11,6.6,4.9,247,2,2015-04-02 20:00
大寮,高雄市,23,,良好,1.5,0.15,21,16,7,6,2.4,178,1,2015-04-02 20:00
小港,高雄市,33,,良好,28,0.4,15,31,8,13,2.1,159,2,2015-04-02 20:00
中山,臺北市,66,懸浮微粒,普通,12,1.23,2.9,79,29,46,0.8,270,3,2015-04-02 20:00
中壢,桃園市,62,懸浮微粒,普通,4.4,2.06,5.8,63,,27,1.4,185,2,2015-04-02 20:00
仁武,高雄市,41,,良好,6.2,0.43,11,26,9,18,2.9,161,2,2015-04-02 20:00
斗六,雲林縣,47,,良好,2.9,0.41,13,47,16,15,2.8,235,2,2015-04-02 20:00
冬山,宜蘭縣,34,,良好,1.5,0.23,17,29,14,7.7,1.5,218,2,2015-04-02 20:00
古亭,臺北市,58,懸浮微粒,普通,7.2,0.95,4.9,53,28,42,1.3,122,3,2015-04-02 20:00
左營,高雄市,39,,良好,3.9,0.4,10,35,18,19,2.6,179,2,2015-04-02 20:00
平鎮,桃園市,47,,良好,2.5,0.35,10,37,17,17,3.6,216,2,2015-04-02 20:00
永和,新北市,56,懸浮微粒,普通,7.7,1.49,3.4,49,24,45,1,142,3,2015-04-02 20:00
