SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,52,懸浮微粒,普通,2.4,0.13,27,53,12,2.2,5.5,255,2,2015-04-02 17:00
三重,新北市,68,懸浮微粒,普通,4.2,0.87,,86,16,41,,,3,2015-04-02 17:00
三義,苗栗縣,52,懸浮微粒,普通,4.6,0.24,32,46,22,11,4.1,213,3,2015-04-02 17:00
土城,新北市,64,懸浮微粒,普通,3.5,0.74,44,81,38,34,1.3,322,5,2015-04-02 17:00
士林,臺北市,54,懸浮微粒,普通,2.6,0.32,41,56,21,15,3,311,3,2015-04-02 17:00
大同,臺北市,65,懸浮微粒,普通,4.5,1.29,,83,10,37,,,2,2015-04-02 17:00
大里,臺中市,62,懸浮微粒,普通,4.1,0.34,31,86,16,14,3.1,248,3,2015-04-02 17:00
大園,桃園市,53,懸浮微粒,普通,1.7,0.18,28,44,17,4.8,6,276,3,2015-04-02 17:00
大寮,高雄市,31,,良好,1.8,0.13,22,27,6,4.6,3.1,180,1,2015-04-02 17:00
小港,高雄市,30,,良好,5.4,0.18,18,24,18,12,3.9,180,2,2015-04-02 17:00
中山,臺北市,64,懸浮微粒,普通,15,0.7,26,85,30,43,2.3,102,4,2015-04-02 17:00
中壢,桃園市,66,懸浮微粒,普通,4.2,1.39,16,64,27,26,1.8,159,3,2015-04-02 17:00
仁武,高雄市,48,,良好,4.4,0.25,19,46,10,15,4.2,205,1,2015-04-02 17:00
斗六,雲林縣,49,,良好,2.9,0.27,,42,17,9.3,2.8,248,2,2015-04-02 17:00
冬山,宜蘭縣,34,,良好,1.4,0.19,29,31,16,3.2,4.3,175,2,2015-04-02 17:00
古亭,臺北市,60,懸浮微粒,普通,16,0.52,30,79,41,37,2.3,69,4,2015-04-02 17:00
左營,高雄市,41,,良好,3.8,0.25,24,35,15,11,3.8,197,2,2015-04-02 17:00
平鎮,桃園市,52,懸浮微粒,普通,2.2,0.25,23,43,18,11,2.8,247,3,2015-04-02 17:00
永和,新北市,60,懸浮微粒,普通,14,0.81,30,66,31,42,2.3,79,3,2015-04-02 17:00
安南,臺南市,35,,良好,2.7,0.21,23,20,5,4,3.9,198,1,2015-04-02 17:00
朴子,嘉義縣,49,,良好,2,0.31,16,38,7,7.7,4,232,1,2015-04-02 17:00
汐止,新北市,52,懸浮微粒,普通,19,0.27,35,57,24,24,2.8,40,3,2015-04-02 17:00
竹山,南投縣,56,懸浮微粒,普通,2.9,0.19,36,48,19,6.2,2.3,282,3,2015-04-02 17:00
竹東,新竹縣,52,懸浮微粒,普通,2.7,0.31,24,48,12,13,1.4,286,3,2015-04-02 17:00
西屯,臺中市,52,懸浮微粒,普通,3.9,0.17,32,58,9,9.7,2.8,247,2,2015-04-02 17:00
沙鹿,臺中市,45,,良好,2.7,0.19,27,34,9,,3.8,233,2,2015-04-02 17:00
宜蘭,宜蘭縣,42,,良好,2.2,0.3,26,43,16,6,2.7,109,2,2015-04-02 17:00
忠明,臺中市,50,,良好,4.7,0.32,27,54,22,13,2.2,276,3,2015-04-02 17:00
